         r_bin          count          force            pmf
      0.275000           1402   1.371598e+03   1.438030e+02
      0.325000          28596   1.186426e+03   8.448172e+01
      0.375000          50345   9.144226e+02   3.876058e+01
      0.425000          24889   6.705925e+02   5.230958e+00
      0.475000          32071   1.046192e+02   0.000000e+00
      0.525000          31759  -2.114193e+02   1.057096e+01
      0.575000          19776  -7.775278e+02   4.944735e+01
      0.625000          13864  -9.762212e+02   9.825841e+01
      0.675000          41602  -9.671332e+02   1.466151e+02
      0.725000          13224  -1.025889e+03   1.979095e+02
      0.775000           5451  -9.671976e+02   2.462694e+02
      0.825000           9519  -6.088247e+02   2.767106e+02
      0.875000          28122  -5.356813e+02   3.034947e+02
      0.925000          17479  -5.803845e+02   3.325139e+02
      0.975000          16843  -6.186119e+02   3.634445e+02
      1.025000           9380  -6.983917e+02   3.983641e+02
      1.075000          18745  -6.412484e+02   4.304265e+02
      1.125000           8971  -6.073047e+02   4.607918e+02
      1.175000           7363  -4.447617e+02   4.830299e+02
      1.225000          23726  -1.854861e+02   4.923042e+02
      1.275000          20835  -2.878742e+02   5.066979e+02
      1.325000          14285  -2.962484e+02   5.215103e+02
      1.375000           5264  -4.690818e+02   5.449644e+02
      1.425000           1689  -6.244204e+02   5.761854e+02
      1.475000           4145  -2.229396e+02   5.873324e+02
      1.525000          13730  -2.467630e+02   5.996705e+02
      1.575000           7419  -2.876748e+02   6.140543e+02
      1.625000           3308  -3.274900e+02   6.304288e+02
      1.675000           4281  -2.213043e+02   6.414940e+02
      1.725000           9131  -2.408985e+02   6.535389e+02
      1.775000           3289  -2.449980e+02   6.657888e+02
      1.825000           3955  -2.162439e+02   6.766010e+02
      1.875000           5346  -1.829862e+02   6.857503e+02
      1.925000           4328  -1.847091e+02   6.949858e+02
      1.975000           5655  -1.140017e+02   7.006859e+02
      2.025000           7286  -1.639582e+02   7.088838e+02
      2.075000           2446  -2.657854e+02   7.221730e+02
      2.125000           2735  -1.159305e+02   7.279696e+02
      2.175000           3601  -2.165272e+02   7.387959e+02
      2.225000           4462  -1.291484e+02   7.452534e+02
      2.275000           3425  -1.478829e+02   7.526475e+02
      2.325000           2278  -8.012799e+01   7.566539e+02
      2.375000           2569  -1.706268e+02   7.651852e+02
      2.425000           5395  -4.546452e+01   7.674585e+02
      2.475000           6359  -1.131131e+02   7.731141e+02
      2.525000           5168  -1.642664e+02   7.813274e+02
      2.575000             89  -3.868593e+02   8.006704e+02
