         r_bin          count          force            pmf
      0.325000             58   1.247074e+03   9.560356e+01
      0.375000          25810   1.002617e+03   4.547270e+01
      0.425000          26629   7.016108e+02   1.039216e+01
      0.475000          36390   2.078433e+02   0.000000e+00
      0.525000          39323  -2.333086e+02   1.166543e+01
      0.575000          10051  -9.581586e+02   5.957336e+01
      0.625000           7238  -1.118630e+03   1.155048e+02
      0.675000          15117  -7.875172e+02   1.548807e+02
      0.725000          14649  -6.818852e+02   1.889750e+02
      0.775000          16527  -5.161608e+02   2.147830e+02
      0.825000          15908  -5.153526e+02   2.405506e+02
      0.875000          20081  -5.424925e+02   2.676753e+02
      0.925000          19540  -6.180401e+02   2.985773e+02
      0.975000          13027  -6.806324e+02   3.326089e+02
      1.025000          10157  -6.694340e+02   3.660806e+02
      1.075000          16252  -5.655378e+02   3.943575e+02
      1.125000          14231  -5.652483e+02   4.226199e+02
      1.175000          18761  -5.396668e+02   4.496032e+02
      1.225000          12390  -5.962128e+02   4.794139e+02
      1.275000           6073  -5.780955e+02   5.083187e+02
      1.325000          12707  -4.806673e+02   5.323520e+02
      1.375000           8224  -4.594720e+02   5.553256e+02
      1.425000           4502  -3.819768e+02   5.744245e+02
      1.475000          15828  -2.571614e+02   5.872825e+02
      1.525000          16689  -1.712669e+02   5.958459e+02
      1.575000          10644  -1.828731e+02   6.049895e+02
      1.625000           6959  -2.110116e+02   6.155401e+02
      1.675000          14612  -1.699468e+02   6.240375e+02
      1.725000          12920  -2.690854e+02   6.374917e+02
      1.775000           3022  -3.321700e+02   6.541002e+02
      1.825000            802  -2.404260e+02   6.661215e+02
      1.875000           6434  -1.084962e+02   6.715463e+02
      1.925000          10462  -5.468225e+01   6.742804e+02
      1.975000          10484  -1.163151e+02   6.800962e+02
      2.025000           5812  -1.576458e+02   6.879785e+02
      2.075000           3774  -1.451065e+02   6.952338e+02
      2.125000           5304  -1.251820e+02   7.014929e+02
      2.175000           1854  -2.182874e+02   7.124073e+02
      2.225000           4845  -1.304583e+02   7.189302e+02
      2.275000           5257  -1.357114e+02   7.257158e+02
      2.325000           5173  -1.580669e+02   7.336191e+02
      2.375000           1242  -2.082060e+02   7.440294e+02
      2.425000            594  -1.499840e+02   7.515286e+02
      2.475000           5528   2.416365e+00   7.514078e+02
      2.525000           9593  -1.203598e+02   7.574258e+02
      2.575000            723  -3.039252e+02   7.726221e+02
