         r_bin          count          force            pmf
      0.375000          17905   8.010121e+02   3.029143e+01
      0.425000          31693   4.803321e+02   6.274823e+00
      0.475000          29571   1.254965e+02   0.000000e+00
      0.525000          29380  -2.003108e+02   1.001554e+01
      0.575000           5364  -9.172960e+02   5.588034e+01
      0.625000          18473  -8.546184e+02   9.861126e+01
      0.675000          28486  -7.134526e+02   1.342839e+02
      0.725000          32066  -9.855116e+01   1.392115e+02
      0.775000          22419  -1.211903e+02   1.452710e+02
      0.825000          28148  -3.380462e+02   1.621733e+02
      0.875000          35716  -4.756507e+02   1.859558e+02
      0.925000          22471  -7.651353e+02   2.242126e+02
      0.975000          12007  -1.047251e+03   2.765752e+02
      1.025000           9758  -9.370630e+02   3.234283e+02
      1.075000           5514  -7.113042e+02   3.589935e+02
      1.125000           9941  -5.128100e+02   3.846340e+02
      1.175000           7650  -2.899041e+02   3.991292e+02
      1.225000          17683  -3.335643e+02   4.158074e+02
      1.275000           6038  -4.547175e+02   4.385433e+02
      1.325000           5273  -3.956870e+02   4.583277e+02
      1.375000           9587  -2.474331e+02   4.706993e+02
      1.425000           7893  -1.917337e+02   4.802860e+02
      1.475000          11046  -2.141701e+02   4.909945e+02
      1.525000           5499  -3.078347e+02   5.063862e+02
      1.575000           2093  -1.883258e+02   5.158025e+02
      1.625000           9210  -2.172240e+02   5.266637e+02
      1.675000           6139  -2.077724e+02   5.370523e+02
      1.725000           5091  -2.159603e+02   5.478504e+02
      1.775000           6272  -2.036776e+02   5.580342e+02
      1.825000           3562  -2.065511e+02   5.683618e+02
      1.875000           5962  -1.912181e+02   5.779227e+02
      1.925000           4446  -2.623801e+02   5.910417e+02
      1.975000           1019  -1.063162e+02   5.963575e+02
      2.025000           5124  -1.358269e+02   6.031489e+02
      2.075000          10349  -1.026734e+02   6.082825e+02
      2.125000           6461  -2.374523e+02   6.201551e+02
      2.175000           2460  -1.267320e+02   6.264917e+02
      2.225000           2255  -5.942532e+01   6.294630e+02
      2.275000           6475  -1.036343e+02   6.346447e+02
      2.325000           8660  -6.183523e+01   6.377365e+02
      2.375000           8955   2.441214e+01   6.365159e+02
      2.425000           7891  -1.177990e+02   6.424058e+02
      2.475000           4600  -1.036650e+02   6.475891e+02
      2.525000           7134  -7.600797e+01   6.513895e+02
      2.575000           1761  -2.069454e+02   6.617368e+02
