          step              r      E_metad_r      n_cont_CA   n_cont_heavy       n_saltbr        n_hbond           SASA           RMSD             Rg 
             0   5.547414e-01   0.000000e+00              0             61              1              5   1.689274e+01   0.000000e+00   8.881187e-01
           500   5.361257e-01   9.694551e-01              2             60              1              6   1.668358e+01   6.633164e-02   8.800410e-01
          1000   5.407647e-01   1.917176e+00              1             58              1              5   1.643979e+01   7.102888e-02   8.734012e-01
          1500   5.651731e-01   2.908654e+00              1             54              0              6   1.653863e+01   7.464505e-02   8.688980e-01
          2000   5.749352e-01   3.895550e+00              1             55              0              5   1.632297e+01   7.888766e-02   8.741601e-01
          2500   5.554043e-01   4.883180e+00              2             56              0              4   1.632967e+01   7.753816e-02   8.744763e-01
          3000   5.484301e-01   5.858741e+00              1             55              0              3   1.659622e+01   7.765666e-02   8.977509e-01
          3500   5.530309e-01   6.846066e+00              2             59              0              3   1.664494e+01   7.422760e-02   8.728618e-01
          4000   5.651497e-01   7.837889e+00              2             57              0              5   1.667950e+01   6.884418e-02   8.772624e-01
          4500   5.795632e-01   8.832998e+00              1             59              0              4   1.703748e+01   8.714255e-02   8.821481e-01
          5000   5.846013e-01   9.826559e+00              0             59              0              5   1.670470e+01   6.710184e-02   8.815923e-01
          5500   5.619191e-01   1.082404e+01              2             58              1              5   1.669056e+01   7.877228e-02   8.967298e-01
          6000   5.570149e-01   1.181700e+01              3             52              1              4   1.667810e+01   7.341311e-02   8.827504e-01
          6500   5.597457e-01   1.203755e+01              0             53              1              6   1.634827e+01   8.594514e-02   8.704565e-01
          7000   5.783938e-01   1.377912e+01              1             56              1              6   1.666248e+01   7.615744e-02   8.756036e-01
          7500   5.791128e-01   1.477439e+01              2             50              1              6   1.663525e+01   9.840873e-02   8.800091e-01
          8000   5.698656e-01   1.575837e+01              1             52              1              5   1.672294e+01   9.062096e-02   8.740722e-01
          8500   5.714673e-01   1.675273e+01              2             56              1              6   1.670077e+01   9.490272e-02   8.804505e-01
          9000   5.878084e-01   1.773377e+01              1             54              1              4   1.679182e+01   1.181754e-01   8.671541e-01
          9500   5.924901e-01   1.872723e+01              1             51              1              5   1.673101e+01   1.102973e-01   8.852839e-01
         10000   5.861696e-01   1.969358e+01              1             51              1              6   1.669134e+01   1.184688e-01   8.850162e-01
         10500   5.770833e-01   2.068703e+01              2             52              1              3   1.655244e+01   1.065663e-01   8.710476e-01
         11000   5.801269e-01   2.168395e+01              0             49              1              4   1.679803e+01   1.231795e-01   8.718490e-01
         11500   5.911375e-01   2.267673e+01              1             54              1              5   1.672844e+01   1.364283e-01   8.633943e-01
         12000   5.695122e-01   2.366247e+01              1             52              1              3   1.671997e+01   1.284811e-01   8.804735e-01
         12500   5.831216e-01   2.465728e+01              1             49              1              4   1.679237e+01   1.316371e-01   8.882546e-01
         13000   5.621165e-01   2.565238e+01              2             53              2              6   1.668263e+01   1.325036e-01   8.776743e-01
         13500   5.456611e-01   2.415268e+01              1             50              2              5   1.707207e+01   1.544972e-01   8.948015e-01
         14000   5.545957e-01   2.510292e+01              1             52              2              6   1.711270e+01   1.666299e-01   9.086500e-01
         14500   5.072527e-01   1.878210e+01              2             53              2              5   1.696645e+01   1.681539e-01   8.897277e-01
         15000   5.425772e-01   2.708117e+01              2             51              2              4   1.703774e+01   1.775524e-01   8.942287e-01
         15500   5.526793e-01   3.033735e+01              1             53              2              4   1.716694e+01   1.702027e-01   8.930582e-01
         16000   5.318143e-01   2.900411e+01              3             54              2              5   1.719288e+01   1.680379e-01   9.018094e-01
         16500   5.435431e-01   2.999022e+01              2             53              1              6   1.721000e+01   1.671492e-01   8.973180e-01
         17000   5.545262e-01   3.314994e+01              1             51              1              5   1.688736e+01   1.553793e-01   8.812284e-01
         17500   5.319019e-01   3.194723e+01              2             51              1              4   1.680164e+01   1.498842e-01   8.944987e-01
         18000   5.566285e-01   3.503643e+01              1             53              1              5   1.707852e+01   1.460284e-01   8.811498e-01
         18500   5.460189e-01   3.381968e+01              1             52              1              4   1.692376e+01   1.530479e-01   8.682434e-01
         19000   5.534331e-01   3.478784e+01              3             53              2              6   1.678089e+01   1.370812e-01   8.731919e-01
         19500   5.539448e-01   3.574352e+01              3             51              2              4   1.641872e+01   1.446996e-01   8.590934e-01
         20000   5.584566e-01   3.890779e+01              1             53              2              6   1.634536e+01   1.181592e-01   8.779385e-01
         20500   5.481097e-01   3.761438e+01              2             56              1              5   1.645613e+01   1.395270e-01   8.868040e-01
         21000   5.617788e-01   4.086484e+01              3             52              1              5   1.633891e+01   1.550535e-01   8.764026e-01
         21500   5.737043e-01   4.186194e+01              2             51              1              4   1.642454e+01   1.270260e-01   8.787182e-01
         22000   5.521695e-01   4.283613e+01              2             55              1              4   1.633750e+01   1.591238e-01   8.757520e-01
         22500   5.438519e-01   4.137162e+01              3             54              1              5   1.656526e+01   1.571602e-01   8.729801e-01
         23000   5.544063e-01   4.476547e+01              2             55              1              4   1.696760e+01   1.535255e-01   8.810835e-01
         23500   5.693657e-01   4.575143e+01              1             54              2              4   1.690183e+01   1.450592e-01   8.806086e-01
         24000   5.832602e-01   4.674283e+01              3             49              1              4   1.703298e+01   1.593440e-01   8.910652e-01
         24500   5.777843e-01   4.773048e+01              3             51              0              2   1.682284e+01   1.468558e-01   8.960118e-01
         25000   5.947766e-01   4.871453e+01              2             48              0              4   1.691577e+01   1.323323e-01   8.890350e-01
         25500   5.957162e-01   4.181334e+01              3             51              0              5   1.725371e+01   1.472537e-01   9.029437e-01
         26000   5.928870e-01   5.063290e+01              2             53              0              5   1.728641e+01   1.573655e-01   8.925993e-01
         26500   6.013048e-01   4.374797e+01              1             49              0              3   1.682977e+01   1.440308e-01   8.875238e-01
         27000   5.989417e-01   4.473957e+01              1             49              0              6   1.678359e+01   1.773682e-01   8.914498e-01
         27500   6.117421e-01   4.572905e+01              2             48              0              4   1.692890e+01   1.704006e-01   8.925696e-01
         28000   6.183788e-01   4.672416e+01              2             48              0              5   1.687408e+01   1.850922e-01   8.791978e-01
         28500   6.141667e-01   4.771898e+01              2             48              0              5   1.685063e+01   1.860392e-01   8.918459e-01
         29000   6.428199e-01   3.360050e+01              2             47              0              5   1.662108e+01   1.725252e-01   8.962479e-01
         29500   6.835952e-01   3.459311e+01              2             43              0              3   1.680902e+01   1.805562e-01   8.958527e-01
         30000   6.713652e-01   3.558081e+01              1             42              0              4   1.677632e+01   1.890102e-01   8.970054e-01
         30500   7.075576e-01   2.119798e+01              2             40              0              3   1.664893e+01   1.851399e-01   8.765926e-01
         31000   7.080317e-01   2.219299e+01              1             42              0              4   1.666779e+01   1.930262e-01   8.945510e-01
         31500   7.161209e-01   2.317565e+01              1             41              0              3   1.672557e+01   1.784950e-01   8.953523e-01
         32000   7.310733e-01   2.416183e+01              2             41              0              3   1.675033e+01   1.772120e-01   8.935673e-01
         32500   7.013458e-01   2.514847e+01              2             40              0              3   1.674561e+01   2.048119e-01   9.156319e-01
         33000   7.077311e-01   2.612677e+01              2             42              0              3   1.697592e+01   2.046300e-01   8.952646e-01
         33500   6.727931e-01   4.189363e+01              2             46              0              5   1.679977e+01   1.911376e-01   8.747424e-01
         34000   6.805058e-01   4.288763e+01              2             45              0              3   1.674939e+01   1.914728e-01   8.936429e-01
         34500   6.937429e-01   2.894297e+01              2             44              0              3   1.683152e+01   1.885815e-01   8.818935e-01
         35000   6.507018e-01   4.485732e+01              1             43              0              3   1.709348e+01   1.900887e-01   8.950002e-01
         35500   6.775471e-01   4.584436e+01              1             44              0              4   1.695853e+01   1.945232e-01   8.972742e-01
         36000   6.469796e-01   4.682465e+01              3             45              0              4   1.697058e+01   1.798317e-01   8.966373e-01
         36500   6.501301e-01   4.781349e+01              1             46              0              5   1.667462e+01   2.058329e-01   8.769433e-01
         37000   6.553068e-01   4.880843e+01              2             46              0              3   1.704259e+01   2.158547e-01   8.809247e-01
         37500   6.418300e-01   4.978878e+01              1             47              0              3   1.729779e+01   2.045001e-01   8.854254e-01
         38000   6.524812e-01   5.074954e+01              2             46              0              3   1.666219e+01   1.984162e-01   8.744678e-01
         38500   6.573498e-01   5.174662e+01              1             48              0              3   1.701616e+01   2.138828e-01   8.580647e-01
         39000   6.883848e-01   3.668554e+01              1             45              0              2   1.694118e+01   2.150753e-01   8.741781e-01
         39500   6.771838e-01   5.370713e+01              2             47              0              4   1.707406e+01   2.347892e-01   8.555686e-01
         40000   6.694701e-01   5.467963e+01              2             47              0              4   1.693225e+01   2.422090e-01   8.544251e-01
         40500   6.861354e-01   5.564697e+01              1             47              0              2   1.691147e+01   2.168650e-01   8.579467e-01
         41000   6.734080e-01   5.660148e+01              1             47              0              2   1.700952e+01   2.183857e-01   8.506877e-01
         41500   6.969254e-01   4.146572e+01              1             43              0              5   1.682256e+01   2.162275e-01   8.567626e-01
         42000   6.782372e-01   5.852666e+01              1             46              0              3   1.713533e+01   2.112520e-01   8.736146e-01
         42500   6.911376e-01   5.946073e+01              1             44              0              4   1.700609e+01   2.066270e-01   8.686616e-01
         43000   6.769313e-01   6.040899e+01              1             45              0              3   1.659737e+01   2.166969e-01   8.520501e-01
         43500   6.692635e-01   6.140695e+01              1             49              0              4   1.713981e+01   2.535817e-01   8.372443e-01
         44000   6.844517e-01   4.621647e+01              1             45              0              2   1.709519e+01   2.787321e-01   8.241216e-01
         44500   6.767822e-01   6.337500e+01              2             45              0              3   1.703585e+01   2.583331e-01   8.236919e-01
         45000   7.006139e-01   4.816101e+01              2             44              0              4   1.683091e+01   2.532876e-01   8.277553e-01
         45500   6.995768e-01   4.912913e+01              1             44              0              4   1.712073e+01   2.671165e-01   8.343889e-01
         46000   7.250629e-01   5.012134e+01              1             42              0              3   1.652169e+01   2.443099e-01   8.273734e-01
         46500   7.272179e-01   5.110204e+01              0             41              0              4   1.647996e+01   2.445763e-01   8.281759e-01
         47000   6.964978e-01   5.209689e+01              1             42              0              3   1.656443e+01   2.583483e-01   8.444940e-01
         47500   7.306227e-01   5.308377e+01              0             41              0              1   1.678114e+01   2.523932e-01   8.397485e-01
         48000   7.522304e-01   3.603491e+01              1             41              0              3   1.683900e+01   2.664399e-01   8.477650e-01
         48500   7.443464e-01   3.702010e+01              0             43              0              5   1.724102e+01   2.916913e-01   8.402943e-01
         49000   7.267018e-01   5.593540e+01              0             42              0              3   1.677931e+01   2.802047e-01   8.311137e-01
         49500   7.309147e-01   5.692753e+01              1             41              0              5   1.665399e+01   2.556069e-01   8.527546e-01
         50000   7.225452e-01   5.791512e+01              1             45              0              4   1.670210e+01   2.615846e-01   8.433664e-01
         50500   7.292709e-01   5.888838e+01              2             41              0              4   1.644179e+01   2.747791e-01   8.152802e-01
         51000   7.107555e-01   5.988240e+01              1             44              0              4   1.659870e+01   2.519508e-01   8.361440e-01
         51500   7.244154e-01   6.086931e+01              1             45              0              3   1.682914e+01   2.474692e-01   8.462851e-01
         52000   7.180467e-01   4.357379e+01              1             41              0              4   1.685340e+01   2.509394e-01   8.346161e-01
         52500   7.137092e-01   6.281906e+01              1             42              0              4   1.638740e+01   2.596349e-01   8.179690e-01
         53000   7.109492e-01   6.381822e+01              1             44              0              4   1.602758e+01   2.449852e-01   8.237921e-01
         53500   7.148186e-01   6.480617e+01              2             43              0              4   1.610020e+01   2.512650e-01   8.287435e-01
         54000   7.464799e-01   4.710715e+01              2             41              0              2   1.609983e+01   2.486420e-01   8.339908e-01
         54500   7.273779e-01   6.673567e+01              1             40              0              2   1.620333e+01   2.593094e-01   8.343127e-01
         55000   7.126490e-01   6.772668e+01              1             41              0              2   1.660846e+01   2.608265e-01   8.351293e-01
         55500   7.039337e-01   6.870152e+01              1             43              0              3   1.665716e+01   2.568736e-01   8.520238e-01
         56000   7.154718e-01   6.969230e+01              1             43              0              4   1.703784e+01   2.498280e-01   8.623000e-01
         56500   7.086343e-01   7.067846e+01              1             42              0              4   1.680529e+01   2.361261e-01   8.583985e-01
         57000   7.196879e-01   7.167280e+01              2             42              0              4   1.687651e+01   2.461385e-01   8.662560e-01
         57500   7.408013e-01   5.353598e+01              1             42              0              3   1.630527e+01   2.387052e-01   8.493565e-01
         58000   7.601220e-01   5.453012e+01              1             43              0              3   1.632613e+01   2.573125e-01   8.383397e-01
         58500   7.600561e-01   5.552362e+01              1             44              0              4   1.611898e+01   2.729122e-01   8.108519e-01
         59000   7.481917e-01   5.651978e+01              1             45              0              2   1.613544e+01   3.048574e-01   7.979708e-01
         59500   7.667488e-01   5.751567e+01              0             40              0              3   1.628113e+01   2.990187e-01   8.180862e-01
         60000   7.414543e-01   5.850490e+01              1             43              0              3   1.631543e+01   2.836750e-01   8.295484e-01
         60500   7.419570e-01   5.949000e+01              0             45              0              4   1.663018e+01   2.928946e-01   8.285867e-01
         61000   7.678699e-01   6.048495e+01              1             42              0              4   1.649768e+01   2.933347e-01   8.203493e-01
         61500   7.522169e-01   6.147639e+01              1             42              0              1   1.594941e+01   2.940426e-01   8.183289e-01
         62000   7.600643e-01   4.087868e+01              1             43              0              5   1.624539e+01   3.138707e-01   8.045528e-01
         62500   7.494816e-01   6.341120e+01              1             43              0              3   1.638582e+01   3.059733e-01   8.200133e-01
         63000   7.233507e-01   8.254061e+01              2             43              0              3   1.645211e+01   3.054062e-01   8.135931e-01
         63500   7.346424e-01   6.532611e+01              1             41              0              4   1.651629e+01   3.033656e-01   8.234577e-01
         64000   7.257236e-01   8.447585e+01              2             47              0              4   1.644434e+01   2.897249e-01   8.219781e-01
         64500   7.266383e-01   8.545809e+01              1             47              0              5   1.607424e+01   2.842348e-01   8.200285e-01
         65000   7.391067e-01   6.816027e+01              1             45              0              4   1.620526e+01   2.935494e-01   8.200702e-01
         65500   7.645851e-01   6.914598e+01              1             41              0              3   1.660515e+01   2.724253e-01   8.440618e-01
         66000   7.585760e-01   7.013820e+01              1             45              0              4   1.622449e+01   2.865840e-01   8.220638e-01
         66500   7.736989e-01   7.112884e+01              1             41              0              4   1.648840e+01   2.882018e-01   8.312288e-01
         67000   7.590327e-01   7.210006e+01              1             46              0              4   1.623816e+01   2.921472e-01   8.242280e-01
         67500   7.418609e-01   7.309664e+01              1             42              0              4   1.650907e+01   3.064401e-01   8.340068e-01
         68000   7.740718e-01   5.075433e+01              2             40              0              3   1.647099e+01   2.912843e-01   8.217855e-01
         68500   7.543019e-01   7.507435e+01              0             45              0              4   1.655149e+01   3.061412e-01   8.276898e-01
         69000   7.647041e-01   7.605740e+01              1             44              0              5   1.616196e+01   2.981194e-01   8.167145e-01
         69500   7.765305e-01   7.704599e+01              2             44              0              4   1.628602e+01   2.928948e-01   8.229208e-01
         70000   7.824668e-01   5.439784e+01              2             41              0              4   1.646780e+01   2.761774e-01   8.313744e-01
         70500   8.273727e-01   3.226375e+01              1             41              0              3   1.681107e+01   2.657703e-01   8.438233e-01
         71000   8.040867e-01   5.638001e+01              2             43              0              4   1.632807e+01   2.805761e-01   8.219796e-01
         71500   8.300544e-01   5.736414e+01              1             41              0              4   1.644996e+01   2.813418e-01   8.209276e-01
         72000   8.369260e-01   3.508066e+01              0             41              0              2   1.640620e+01   2.814197e-01   8.229470e-01
         72500   8.081252e-01   5.929993e+01              1             42              0              4   1.648687e+01   2.907621e-01   8.272183e-01
         73000   8.090861e-01   6.029240e+01              1             42              0              3   1.655480e+01   2.750411e-01   8.287553e-01
         73500   8.199720e-01   6.126348e+01              1             42              0              2   1.651321e+01   2.828490e-01   8.387875e-01
         74000   7.961298e-01   6.225524e+01              0             40              0              1   1.660659e+01   2.741476e-01   8.440111e-01
         74500   8.219013e-01   6.325078e+01              1             38              0              2   1.657260e+01   2.758579e-01   8.544695e-01
         75000   8.175998e-01   6.422473e+01              1             38              0              4   1.647997e+01   2.722171e-01   8.483074e-01
         75500   8.348811e-01   4.155051e+01              1             39              0              2   1.644358e+01   2.699478e-01   8.546241e-01
         76000   8.407859e-01   4.253964e+01              1             39              0              3   1.653310e+01   2.858890e-01   8.591922e-01
         76500   8.574510e-01   4.353082e+01              0             37              0              2   1.688412e+01   3.031674e-01   8.759039e-01
         77000   8.309227e-01   6.793289e+01              1             37              0              3   1.652969e+01   2.985374e-01   8.484418e-01
         77500   8.484985e-01   4.549552e+01              1             38              0              3   1.654473e+01   2.865478e-01   8.641768e-01
         78000   8.400930e-01   4.648635e+01              1             40              0              3   1.679410e+01   2.889812e-01   8.530083e-01
         78500   8.283614e-01   7.074295e+01              1             39              0              1   1.663040e+01   3.039593e-01   8.454287e-01
         79000   8.754475e-01   4.844732e+01              2             40              0              3   1.654373e+01   2.871668e-01   8.417335e-01
         79500   8.988880e-01   2.898704e+01              1             37              0              2   1.653876e+01   2.819496e-01   8.460230e-01
         80000   8.985725e-01   2.996373e+01              1             39              0              3   1.645227e+01   2.705211e-01   8.473362e-01
         80500   9.320517e-01   3.095047e+01              1             38              0              3   1.678402e+01   2.747768e-01   8.838987e-01
         81000   9.380881e-01   1.714400e+01              1             37              0              0   1.669820e+01   2.646317e-01   8.714906e-01
         81500   9.046975e-01   3.291285e+01              1             34              0              2   1.691604e+01   2.872792e-01   8.772567e-01
         82000   9.083437e-01   3.390889e+01              1             38              0              2   1.705805e+01   2.573619e-01   8.612855e-01
         82500   8.947097e-01   3.490052e+01              1             42              1              4   1.657870e+01   2.856588e-01   8.403232e-01
         83000   9.220354e-01   3.589057e+01              1             43              1              3   1.700689e+01   2.720580e-01   8.542060e-01
         83500   9.080134e-01   3.688483e+01              1             42              1              4   1.698054e+01   2.911872e-01   8.642064e-01
         84000   9.242315e-01   3.787826e+01              1             41              2              3   1.699012e+01   2.843388e-01   8.705263e-01
         84500   9.407886e-01   2.335749e+01              0             40              2              2   1.703167e+01   2.932402e-01   8.624200e-01
         85000   9.325578e-01   2.431179e+01              1             41              2              3   1.664735e+01   2.888166e-01   8.665938e-01
         85500   9.523755e-01   2.528971e+01              1             38              1              2   1.682130e+01   2.707253e-01   8.858703e-01
         86000   9.169963e-01   4.175703e+01              1             39              2              3   1.662682e+01   2.790334e-01   8.839200e-01
         86500   9.630180e-01   2.718605e+01              1             38              2              3   1.693502e+01   2.913949e-01   8.890368e-01
         87000   9.433888e-01   2.818147e+01              1             39              1              3   1.671389e+01   2.742567e-01   8.850757e-01
         87500   9.453037e-01   2.916798e+01              1             40              1              3   1.667042e+01   2.731631e-01   9.055016e-01
         88000   9.529546e-01   3.015940e+01              1             39              2              3   1.686864e+01   2.779188e-01   8.935916e-01
         88500   9.596180e-01   3.114692e+01              1             41              1              3   1.655966e+01   2.680674e-01   8.934959e-01
         89000   9.113216e-01   4.736620e+01              1             43              1              3   1.646579e+01   2.662544e-01   8.905604e-01
         89500   9.151357e-01   4.835400e+01              1             40              1              1   1.678785e+01   2.762796e-01   8.946533e-01
         90000   9.440058e-01   3.390631e+01              1             40              1              3   1.683049e+01   2.601136e-01   9.011460e-01
         90500   9.413670e-01   3.490072e+01              1             38              1              2   1.684993e+01   2.825605e-01   9.046062e-01
         91000   9.198342e-01   5.119994e+01              1             40              2              1   1.699947e+01   2.877742e-01   9.063089e-01
         91500   9.473260e-01   3.683117e+01              1             37              2              3   1.706418e+01   2.766429e-01   9.138383e-01
         92000   9.548982e-01   3.782295e+01              1             36              2              5   1.651676e+01   2.844003e-01   8.895434e-01
         92500   9.213557e-01   5.401929e+01              1             36              2              2   1.667570e+01   2.806880e-01   8.824457e-01
         93000   9.400828e-01   5.498988e+01              1             34              2              2   1.692840e+01   2.884637e-01   9.126512e-01
         93500   9.682756e-01   4.073380e+01              1             33              2              4   1.683077e+01   3.042976e-01   9.115817e-01
         94000   9.754836e-01   4.172322e+01              1             31              2              1   1.709774e+01   2.864576e-01   9.122146e-01
         94500   9.902718e-01   2.812118e+01              1             31              1              2   1.669389e+01   2.959308e-01   9.035345e-01
         95000   9.895437e-01   4.366586e+01              1             33              2              3   1.686057e+01   3.050877e-01   9.071144e-01
         95500   9.889415e-01   4.462784e+01              1             32              2              4   1.681050e+01   3.048853e-01   9.096525e-01
         96000   1.026198e+00   3.103992e+01              1             33              1              1   1.705773e+01   3.141622e-01   9.185421e-01
         96500   1.002364e+00   3.203458e+01              1             31              1              1   1.695699e+01   3.023877e-01   9.250248e-01
         97000   1.016480e+00   3.303107e+01              1             30              0              0   1.705432e+01   3.059249e-01   9.345128e-01
         97500   1.040770e+00   2.080130e+01              1             33              0              2   1.669605e+01   3.065594e-01   9.103683e-01
         98000   1.046444e+00   2.176672e+01              1             29              0              3   1.692650e+01   2.942657e-01   9.142421e-01
         98500   1.042809e+00   3.593446e+01              1             30              0              1   1.674712e+01   3.019306e-01   9.101132e-01
         99000   1.054798e+00   2.373033e+01              1             30              0              3   1.663389e+01   3.132208e-01   8.980020e-01
         99500   1.106581e+00   1.400649e+01              0             26              0              1   1.719668e+01   3.075309e-01   9.187775e-01
        100000   1.069883e+00   2.566540e+01              1             32              0              1   1.675520e+01   3.211865e-01   9.119117e-01
        100500   1.090582e+00   2.665132e+01              1             25              0              2   1.631459e+01   3.327270e-01   8.849250e-01
        101000   1.119830e+00   1.688213e+01              1             28              0              2   1.635758e+01   3.403322e-01   8.902263e-01
        101500   1.111101e+00   1.787397e+01              2             28              0              2   1.640600e+01   3.201760e-01   8.965083e-01
        102000   1.135825e+00   1.886696e+01              1             29              0              2   1.706051e+01   3.111750e-01   9.143727e-01
        102500   1.085755e+00   3.025206e+01              1             29              0              2   1.640366e+01   3.143847e-01   9.062685e-01
        103000   1.114588e+00   2.080752e+01              1             31              0              1   1.647556e+01   3.160373e-01   8.910221e-01
        103500   1.118925e+00   2.180250e+01              1             32              0              2   1.663008e+01   3.255691e-01   8.977870e-01
        104000   1.085776e+00   3.301904e+01              1             30              0              2   1.676622e+01   3.398436e-01   8.677572e-01
        104500   1.055752e+00   3.401369e+01              1             30              0              2   1.644280e+01   3.361629e-01   8.564685e-01
        105000   1.050051e+00   3.499830e+01              1             31              0              1   1.619409e+01   3.239926e-01   8.353603e-01
        105500   1.078837e+00   3.598924e+01              1             30              0              3   1.647563e+01   3.342486e-01   8.449699e-01
        106000   1.081798e+00   3.698434e+01              1             30              0              2   1.627546e+01   3.475550e-01   8.385400e-01
