         r_bin          count          force            pmf
      0.525000           5999   2.605028e+02   0.000000e+00
      0.575000          33922  -2.670242e+01   1.335121e+00
      0.625000          10146  -3.873529e+02   2.070277e+01
      0.675000           5384  -4.850167e+02   4.495360e+01
      0.725000          12025  -5.577489e+02   7.284104e+01
      0.775000          16864  -4.171112e+02   9.369661e+01
      0.825000           7019  -5.345800e+02   1.204256e+02
      0.875000           4583  -3.559826e+02   1.382247e+02
      0.925000           8174  -3.976228e+02   1.581059e+02
      0.975000          15361  -2.380581e+02   1.700088e+02
      1.025000          13751  -2.795493e+02   1.839862e+02
      1.075000           5834  -3.789720e+02   2.029348e+02
      1.125000           7145  -4.258437e+02   2.242270e+02
      1.175000           3553  -3.563903e+02   2.420465e+02
      1.225000           4653  -3.112365e+02   2.576084e+02
      1.275000           3051  -1.970467e+02   2.674607e+02
      1.325000           4470  -1.849317e+02   2.767073e+02
      1.375000           4222  -1.450144e+02   2.839580e+02
      1.425000           4718  -1.483895e+02   2.913775e+02
      1.475000           2791  -2.011412e+02   3.014345e+02
      1.525000           6718  -1.205439e+02   3.074617e+02
      1.575000           7210  -9.748195e+01   3.123358e+02
      1.625000           9537  -7.130668e+01   3.159012e+02
      1.675000           9640  -8.406219e+00   3.163215e+02
      1.725000          10042  -8.413689e+01   3.205283e+02
      1.775000           5390  -7.811761e+01   3.244342e+02
      1.825000          11312  -3.570032e+01   3.262192e+02
      1.875000           9901  -9.018605e+01   3.307285e+02
      1.925000           6810  -6.531512e+01   3.339943e+02
      1.975000           5245  -5.700321e+01   3.368444e+02
      2.025000          11477  -1.107486e+02   3.423819e+02
      2.075000           3417  -2.483519e+02   3.547995e+02
      2.125000           2173  -2.369398e+02   3.666465e+02
      2.175000           4263  -1.592241e+02   3.746077e+02
      2.225000           8092  -1.205639e+02   3.806359e+02
      2.275000           6847  -5.988359e+01   3.836300e+02
      2.325000           5807  -4.154787e+01   3.857074e+02
      2.375000           4595  -2.767871e+01   3.870914e+02
      2.425000           8829  -9.038150e+00   3.875433e+02
      2.475000           7111  -1.201248e+02   3.935495e+02
      2.525000           2482  -1.190204e+02   3.995005e+02
      2.575000           4082  -7.423417e+01   4.032122e+02
      2.625000          12884  -1.074422e+02   4.085843e+02
      2.675000           5671  -2.562058e+02   4.213946e+02
