         r_bin          count          force            pmf
      0.525000           2924   1.443838e+02   7.096619e-01
      0.575000          28742   1.419324e+01   0.000000e+00
      0.625000          12351  -2.704202e+02   1.352101e+01
      0.675000           4643  -4.127072e+02   3.415637e+01
      0.725000          12231  -4.393133e+02   5.612203e+01
      0.775000          23237  -4.430927e+02   7.827667e+01
      0.825000           6416  -5.343024e+02   1.049918e+02
      0.875000           4347  -4.478020e+02   1.273819e+02
      0.925000           5581  -4.123449e+02   1.479991e+02
      0.975000           7518  -2.620296e+02   1.611006e+02
      1.025000           9550  -2.270076e+02   1.724510e+02
      1.075000           4708  -3.079342e+02   1.878477e+02
      1.125000           5232  -2.542816e+02   2.005618e+02
      1.175000           1508  -3.342527e+02   2.172744e+02
      1.225000           3823  -1.485827e+02   2.247036e+02
      1.275000           2683  -2.062729e+02   2.350172e+02
      1.325000           2915  -1.087311e+02   2.404537e+02
      1.375000           3979  -6.456144e+01   2.436818e+02
      1.425000           8045  -1.062218e+02   2.489929e+02
      1.475000           4936  -2.210309e+02   2.600445e+02
      1.525000            314  -2.110286e+02   2.705959e+02
      1.575000           3261   1.382755e+01   2.699045e+02
      1.625000          13406  -1.466759e+02   2.772383e+02
      1.675000           2451  -1.735776e+02   2.859172e+02
      1.725000           5905  -2.212597e+02   2.969802e+02
      1.775000           3167  -2.947546e+02   3.117179e+02
      1.825000           3791  -7.716258e+01   3.155760e+02
      1.875000           4787  -1.128458e+02   3.212183e+02
      1.925000           7376  -8.782305e+01   3.256095e+02
      1.975000           5154  -1.764948e+02   3.344342e+02
      2.025000           2423  -1.343849e+02   3.411535e+02
      2.075000           1910  -2.006173e+02   3.511843e+02
      2.125000           1139  -1.697219e+02   3.596704e+02
      2.175000           5058  -4.355911e+01   3.618484e+02
      2.225000           4267  -1.070649e+02   3.672016e+02
      2.275000           2995  -1.242393e+02   3.734136e+02
      2.325000            903  -1.161280e+02   3.792200e+02
      2.375000           1144  -1.804013e+01   3.801220e+02
      2.425000           7262  -3.448396e+01   3.818462e+02
      2.475000           6155  -1.036260e+02   3.870275e+02
      2.525000           5096   5.265797e+01   3.843946e+02
      2.575000           8963  -8.040131e+00   3.847966e+02
      2.625000          16743  -1.356960e+02   3.915814e+02
      2.675000           4831  -2.218093e+02   4.026719e+02
      2.725000             30  -4.608503e+02   4.257144e+02
