          step              r      E_metad_r      n_cont_CA   n_cont_heavy       n_saltbr        n_hbond           SASA           RMSD             Rg 
             0   4.832774e-01   0.000000e+00              1             58              1              4   1.536559e+01   0.000000e+00   8.928282e-01
           500   4.818041e-01   9.979634e-01              0             60              1              4   1.544080e+01   8.075271e-02   8.909665e-01
          1000   4.932580e-01   1.816473e+00              0             58              1              5   1.545785e+01   8.344762e-02   8.935510e-01
          1500   5.057358e-01   2.782713e+00              2             60              1              6   1.565276e+01   8.953043e-02   9.028169e-01
          2000   5.100642e-01   3.772411e+00              1             60              1              5   1.554819e+01   9.251049e-02   9.116444e-01
          2500   5.069261e-01   4.745745e+00              3             61              2              6   1.558839e+01   1.124925e-01   9.026661e-01
          3000   4.777316e-01   5.833749e+00              1             61              1              4   1.520648e+01   1.129004e-01   9.007443e-01
          3500   4.972110e-01   6.584397e+00              1             60              1              5   1.545843e+01   1.364950e-01   9.234064e-01
          4000   5.089567e-01   7.564641e+00              1             62              1              5   1.577433e+01   1.246005e-01   9.110720e-01
          4500   4.998746e-01   8.542111e+00              2             63              1              5   1.529697e+01   1.097064e-01   9.001393e-01
          5000   5.238354e-01   9.534321e+00              1             58              0              5   1.535377e+01   1.449245e-01   9.246763e-01
          5500   5.168535e-01   1.052905e+01              2             61              0              5   1.557537e+01   1.322124e-01   9.221477e-01
          6000   5.051470e-01   1.152324e+01              2             59              0              4   1.547187e+01   1.354509e-01   9.213061e-01
          6500   5.110096e-01   1.251438e+01              1             62              0              3   1.572917e+01   1.607814e-01   9.099937e-01
          7000   4.998536e-01   1.306467e+01              1             61              0              4   1.531665e+01   1.579182e-01   9.266223e-01
          7500   5.082198e-01   1.448098e+01              2             60              0              4   1.551100e+01   1.409878e-01   9.200120e-01
          8000   4.982432e-01   1.544183e+01              1             59              0              3   1.523242e+01   1.264451e-01   9.121792e-01
          8500   5.134377e-01   1.641838e+01              0             60              0              4   1.548842e+01   1.371973e-01   9.223958e-01
          9000   5.143529e-01   1.741598e+01              1             62              0              4   1.548385e+01   1.491344e-01   9.205658e-01
          9500   5.232087e-01   1.840865e+01              1             59              0              5   1.531522e+01   1.323371e-01   9.030701e-01
         10000   5.307539e-01   1.940506e+01              2             57              0              4   1.562979e+01   1.512402e-01   9.329459e-01
         10500   5.178104e-01   2.039495e+01              3             61              0              4   1.550221e+01   1.300838e-01   8.925167e-01
         11000   5.602795e-01   1.767785e+01              2             56              0              4   1.555501e+01   1.320238e-01   9.168727e-01
         11500   5.256558e-01   2.236044e+01              2             58              0              4   1.553543e+01   1.211939e-01   8.907548e-01
         12000   5.383571e-01   1.952885e+01              4             59              0              4   1.543586e+01   1.287367e-01   9.042515e-01
         12500   5.308044e-01   2.433538e+01              3             61              0              3   1.558115e+01   1.360032e-01   9.016029e-01
         13000   5.378916e-01   2.531855e+01              0             60              0              2   1.554017e+01   1.381071e-01   8.986195e-01
         13500   5.298866e-01   2.631446e+01              1             58              0              4   1.566359e+01   1.486162e-01   9.145353e-01
         14000   5.217055e-01   2.730853e+01              1             59              0              4   1.543078e+01   1.505373e-01   9.064528e-01
         14500   5.222267e-01   2.830399e+01              3             58              1              5   1.527809e+01   1.489970e-01   9.098311e-01
         15000   5.289598e-01   2.929528e+01              1             56              0              4   1.549808e+01   1.321866e-01   9.137946e-01
         15500   5.295425e-01   3.027528e+01              4             58              0              2   1.542892e+01   1.399751e-01   9.116171e-01
         16000   5.439941e-01   3.126951e+01              3             56              1              5   1.545273e+01   1.388617e-01   9.136761e-01
         16500   5.635572e-01   2.764398e+01              3             55              0              1   1.570487e+01   1.388651e-01   9.122098e-01
         17000   5.366397e-01   3.316931e+01              2             58              0              4   1.563984e+01   1.348822e-01   9.088774e-01
         17500   5.817421e-01   2.960594e+01              1             52              0              4   1.557369e+01   1.324309e-01   9.271152e-01
         18000   5.719770e-01   3.059834e+01              3             56              0              4   1.584577e+01   1.500075e-01   9.252977e-01
         18500   5.574446e-01   3.159012e+01              2             56              1              4   1.556247e+01   1.322719e-01   9.130768e-01
         19000   5.549499e-01   3.257778e+01              2             60              0              5   1.575368e+01   1.399982e-01   9.031764e-01
         19500   5.507443e-01   3.769486e+01              2             58              0              5   1.558357e+01   1.435796e-01   9.094701e-01
         20000   5.520229e-01   3.450065e+01              2             59              1              5   1.540790e+01   1.390778e-01   9.126692e-01
         20500   5.297093e-01   3.962790e+01              4             60              1              4   1.559350e+01   1.333637e-01   9.116567e-01
         21000   5.347436e-01   4.061665e+01              2             59              0              6   1.564210e+01   1.329929e-01   9.145813e-01
         21500   5.453456e-01   4.157997e+01              3             59              0              2   1.554666e+01   1.368279e-01   9.132460e-01
         22000   5.382815e-01   4.255218e+01              3             58              0              6   1.542314e+01   1.398756e-01   9.042117e-01
         22500   5.282528e-01   4.354779e+01              2             60              1              6   1.553214e+01   1.549563e-01   9.190917e-01
         23000   5.335903e-01   4.453285e+01              2             60              0              4   1.553764e+01   1.349405e-01   9.114105e-01
         23500   5.548737e-01   4.089976e+01              3             59              0              5   1.565843e+01   1.513892e-01   9.167359e-01
         24000   5.312917e-01   4.642724e+01              2             60              0              3   1.542068e+01   1.344050e-01   9.043103e-01
         24500   5.403464e-01   4.740297e+01              2             61              0              3   1.554585e+01   1.321579e-01   9.132307e-01
         25000   5.289348e-01   4.839889e+01              2             59              0              3   1.562488e+01   1.506764e-01   9.105616e-01
         25500   5.200935e-01   4.938884e+01              1             57              0              5   1.561461e+01   1.430469e-01   9.000906e-01
         26000   5.348282e-01   5.038411e+01              2             60              0              5   1.565815e+01   1.489086e-01   9.028823e-01
         26500   5.394147e-01   5.137057e+01              1             60              1              6   1.555325e+01   1.742164e-01   9.110514e-01
         27000   5.475508e-01   4.734386e+01              1             59              0              5   1.570495e+01   1.675368e-01   9.165393e-01
         27500   5.415383e-01   5.334027e+01              2             57              0              4   1.562425e+01   1.578816e-01   9.248297e-01
         28000   5.602313e-01   4.924945e+01              3             59              0              6   1.562526e+01   1.590509e-01   9.141436e-01
         28500   5.623371e-01   5.024410e+01              2             60              0              4   1.563422e+01   1.510696e-01   9.133986e-01
         29000   5.603202e-01   5.124112e+01              2             60              0              5   1.577920e+01   1.469210e-01   9.164647e-01
         29500   5.576298e-01   5.223410e+01              2             60              0              6   1.555540e+01   1.519572e-01   9.190853e-01
         30000   5.146405e-01   5.798359e+01              2             61              0              4   1.552967e+01   1.472181e-01   9.026640e-01
         30500   5.486218e-01   5.402408e+01              1             60              0              5   1.568161e+01   1.557676e-01   9.172850e-01
         31000   5.346586e-01   5.995703e+01              1             62              0              5   1.574206e+01   1.436911e-01   9.179732e-01
         31500   5.505392e-01   5.585957e+01              2             57              0              5   1.568331e+01   1.483506e-01   9.122404e-01
         32000   5.299424e-01   6.190138e+01              2             59              1              7   1.575236e+01   1.505323e-01   9.045314e-01
         32500   5.385429e-01   6.288468e+01              2             60              0              4   1.585875e+01   1.607743e-01   9.168765e-01
         33000   5.596244e-01   5.870627e+01              2             61              0              4   1.584216e+01   1.541985e-01   9.145425e-01
         33500   5.494618e-01   5.970002e+01              2             56              0              3   1.566215e+01   1.573970e-01   9.064787e-01
