         r_bin          count          force            pmf
      0.175000           2893   1.822174e+03   2.819226e+02
      0.225000          32050   1.597353e+03   2.020549e+02
      0.275000          64914   1.276671e+03   1.382214e+02
      0.325000          27987   1.114105e+03   8.251614e+01
      0.375000          62611   9.389846e+02   3.556691e+01
      0.425000          11710   6.088630e+02   5.123759e+00
      0.475000          41456   1.024752e+02   0.000000e+00
      0.525000          54166  -2.091453e+02   1.045726e+01
      0.575000          26013  -4.407451e+02   3.249452e+01
      0.625000          25564  -4.075558e+02   5.287231e+01
      0.675000          44497  -6.582181e+02   8.578321e+01
      0.725000          20836  -6.263329e+02   1.170999e+02
      0.775000          25409  -6.534372e+02   1.497717e+02
      0.825000          23113  -6.816430e+02   1.838539e+02
      0.875000          15523  -8.780743e+02   2.277576e+02
      0.925000          12238  -5.695940e+02   2.562373e+02
      0.975000          24699  -2.774670e+02   2.701106e+02
      1.025000          25709  -3.088235e+02   2.855518e+02
      1.075000          17980  -2.304045e+02   2.970720e+02
      1.125000          32150  -2.128770e+02   3.077159e+02
      1.175000          36296  -2.339741e+02   3.194146e+02
      1.225000          20426  -2.780643e+02   3.333178e+02
      1.275000          23435  -3.135933e+02   3.489975e+02
      1.325000          17310  -2.348956e+02   3.607422e+02
      1.375000          22118  -1.793768e+02   3.697111e+02
      1.425000          24389  -3.458922e+02   3.870057e+02
      1.475000          21412  -2.902401e+02   4.015177e+02
      1.525000          19716  -3.211690e+02   4.175762e+02
      1.575000          10804  -2.195597e+02   4.285541e+02
      1.625000          15268  -1.983258e+02   4.384704e+02
      1.675000          15911  -2.645519e+02   4.516980e+02
      1.725000          12324  -2.911177e+02   4.662539e+02
      1.775000          10114  -1.424021e+02   4.733740e+02
      1.825000          23798   2.918501e+01   4.719148e+02
      1.875000          23604  -9.870273e+01   4.768499e+02
      1.925000          16765  -8.682588e+01   4.811912e+02
      1.975000          11851  -5.803106e+00   4.814814e+02
      2.025000          15748  -8.752137e+01   4.858574e+02
      2.075000          13282  -6.729989e+01   4.892224e+02
      2.125000          13021  -1.038736e+02   4.944161e+02
      2.175000           7022  -8.984114e+01   4.989082e+02
      2.225000          11694  -1.673307e+02   5.072747e+02
      2.275000           8041  -1.295471e+02   5.137520e+02
      2.325000           7280  -1.394567e+02   5.207249e+02
      2.375000           6554  -1.903421e+02   5.302420e+02
      2.425000           5008   3.101459e+01   5.286913e+02
      2.475000          12511  -6.931130e+01   5.321568e+02
      2.525000          21359  -1.467571e+02   5.394947e+02
      2.575000          11748  -3.584040e+02   5.574149e+02
      2.625000           1450  -4.719460e+02   5.810122e+02
      2.675000             23  -7.040697e+02   6.162157e+02
