         r_bin          count          force            pmf
      0.425000            729   2.714993e+02   3.649554e+00
      0.475000          23854   7.299108e+01   0.000000e+00
      0.525000          19099  -1.621834e+02   8.109168e+00
      0.575000          29228  -4.244056e+02   2.932945e+01
      0.625000          14195  -6.895792e+02   6.380841e+01
      0.675000          12525  -6.720193e+02   9.740937e+01
      0.725000          26696  -6.817864e+02   1.314987e+02
      0.775000           8481  -6.861831e+02   1.658078e+02
      0.825000          24052  -6.129092e+02   1.964533e+02
      0.875000          17052  -6.749956e+02   2.302031e+02
      0.925000           7511  -7.368123e+02   2.670437e+02
      0.975000           4790  -5.323744e+02   2.936624e+02
      1.025000          21154  -4.543881e+02   3.163818e+02
      1.075000          10105  -4.510095e+02   3.389323e+02
      1.125000           4741  -4.775257e+02   3.628086e+02
      1.175000           8270  -3.821163e+02   3.819144e+02
      1.225000          14048  -3.046926e+02   3.971490e+02
      1.275000          15251  -1.658506e+02   4.054416e+02
      1.325000          17015  -2.736919e+02   4.191262e+02
      1.375000          12575  -3.339850e+02   4.358254e+02
      1.425000          13244  -3.384532e+02   4.527481e+02
      1.475000           4500  -4.236682e+02   4.739315e+02
      1.525000           3530  -3.664578e+02   4.922544e+02
      1.575000          11493  -8.324539e+01   4.964166e+02
      1.625000          12900  -1.386204e+02   5.033477e+02
      1.675000          14952  -1.616313e+02   5.114292e+02
      1.725000           7218  -2.592631e+02   5.243924e+02
      1.775000           4901  -4.092088e+02   5.448528e+02
      1.825000           2211  -4.504317e+02   5.673744e+02
      1.875000           1514  -2.697471e+02   5.808618e+02
      1.925000           2136  -1.234020e+02   5.870319e+02
      1.975000           6625  -9.061579e+01   5.915626e+02
      2.025000           6500  -9.856520e+01   5.964909e+02
      2.075000          12891  -1.283108e+02   6.029065e+02
      2.125000           7602  -2.813208e+02   6.169725e+02
      2.175000           1850  -3.696006e+02   6.354525e+02
      2.225000           4766  -1.072346e+02   6.408142e+02
      2.275000          16298  -4.843511e+01   6.432360e+02
      2.325000          16669  -2.461110e+01   6.444666e+02
      2.375000           5471  -8.166722e+01   6.485499e+02
      2.425000           7085  -1.477034e+02   6.559351e+02
      2.475000           3690  -3.766303e+01   6.578182e+02
      2.525000          17228  -1.326744e+02   6.644520e+02
      2.575000           7414  -2.481161e+02   6.768578e+02
      2.625000            541  -4.760869e+02   7.006621e+02
