         r_bin          count          force            pmf
      0.275000          16937   1.557325e+03   1.294864e+02
      0.325000          54046   1.131589e+03   7.290695e+01
      0.375000          44261   7.911435e+02   3.334977e+01
      0.425000          38101   6.142942e+02   2.635056e+00
      0.475000          33091   5.270112e+01   0.000000e+00
      0.525000          50338  -2.409618e+02   1.204809e+01
      0.575000          34721  -4.544205e+02   3.476911e+01
      0.625000          36733  -4.946946e+02   5.950384e+01
      0.675000          38097  -6.816482e+02   9.358625e+01
      0.725000          19845  -6.725001e+02   1.272113e+02
      0.775000          30025  -5.019424e+02   1.523084e+02
      0.825000          27785  -6.937530e+02   1.869960e+02
      0.875000           5310  -1.032401e+03   2.386161e+02
      0.925000          11374  -7.773668e+02   2.774844e+02
      0.975000          23383  -6.271225e+02   3.088405e+02
      1.025000          14982  -6.035056e+02   3.390158e+02
      1.075000           5984  -6.641082e+02   3.722212e+02
      1.125000           1637  -5.455112e+02   3.994968e+02
      1.175000           5402  -3.369379e+02   4.163437e+02
      1.225000          13207  -2.487448e+02   4.287809e+02
      1.275000           6316  -2.642396e+02   4.419929e+02
      1.325000          12626  -2.612283e+02   4.550543e+02
      1.375000          10404  -3.844955e+02   4.742791e+02
      1.425000           5203  -3.401917e+02   4.912887e+02
      1.475000           5625  -3.407767e+02   5.083275e+02
      1.525000           5362  -2.320851e+02   5.199318e+02
      1.575000          10441  -1.390422e+02   5.268839e+02
      1.625000          11950  -2.074441e+02   5.372561e+02
      1.675000           5916  -2.620661e+02   5.503594e+02
      1.725000           2583  -3.507739e+02   5.678981e+02
      1.775000           5484  -2.174739e+02   5.787718e+02
      1.825000          11712  -2.303178e+02   5.902877e+02
      1.875000           9323  -2.474970e+02   6.026625e+02
      1.925000           3908  -3.148228e+02   6.184037e+02
      1.975000           5232  -3.013774e+02   6.334725e+02
      2.025000           2053  -2.543651e+02   6.461908e+02
      2.075000           4002  -1.673166e+02   6.545566e+02
      2.125000           4968  -1.609305e+02   6.626032e+02
      2.175000           2862  -1.566998e+02   6.704381e+02
      2.225000           3076  -1.866610e+02   6.797712e+02
      2.275000           2606  -6.078728e+01   6.828106e+02
      2.325000           6108  -1.260662e+02   6.891139e+02
      2.375000           2189  -1.342220e+02   6.958250e+02
      2.425000           5119  -6.598091e+01   6.991240e+02
      2.475000           8571  -6.116859e+01   7.021824e+02
      2.525000          15771  -1.441046e+02   7.093877e+02
      2.575000           4631  -2.724311e+02   7.230092e+02
