         r_bin          count          force            pmf
      0.325000           1293   1.166237e+03   8.240365e+01
      0.375000          43196   8.633180e+02   3.923775e+01
      0.425000          30738   6.105534e+02   8.710080e+00
      0.475000          19850   1.742016e+02   0.000000e+00
      0.525000          29320  -1.126906e+02   5.634532e+00
      0.575000          13755  -3.527119e+02   2.327013e+01
      0.625000          25106  -5.524313e+02   5.089169e+01
      0.675000          14119  -7.962559e+02   9.070449e+01
      0.725000          21083  -7.039155e+02   1.259003e+02
      0.775000          23680  -7.318979e+02   1.624952e+02
      0.825000          18701  -8.005270e+02   2.025215e+02
      0.875000           6636  -7.931855e+02   2.421808e+02
      0.925000           9067  -6.689221e+02   2.756269e+02
      0.975000           7168  -5.225180e+02   3.017528e+02
      1.025000          11982  -3.596570e+02   3.197356e+02
      1.075000          18188  -3.781589e+02   3.386436e+02
      1.125000           3970  -4.863562e+02   3.629614e+02
      1.175000           5561  -5.499564e+01   3.657112e+02
      1.225000          12685  -1.106089e+02   3.712416e+02
      1.275000          16476  -1.540483e+02   3.789440e+02
      1.325000           9123  -2.127946e+02   3.895838e+02
      1.375000           8063  -2.310242e+02   4.011350e+02
      1.425000           2750  -2.927582e+02   4.157729e+02
      1.475000           4266  -3.788772e+02   4.347167e+02
      1.525000           3374  -2.319116e+02   4.463123e+02
      1.575000           4179  -1.862694e+02   4.556258e+02
      1.625000           1320  -1.367316e+02   4.624624e+02
      1.675000           2541  -1.377732e+02   4.693510e+02
      1.725000           3849  -8.204905e+01   4.734535e+02
      1.775000           4079  -1.164181e+02   4.792744e+02
      1.825000           2703  -1.290723e+02   4.857280e+02
      1.875000           5420  -1.705938e+01   4.865810e+02
      1.925000           5975  -8.174006e+01   4.906680e+02
      1.975000           6686  -1.054657e+02   4.959413e+02
      2.025000           5177  -1.304524e+02   5.024639e+02
      2.075000          10892  -1.030361e+02   5.076157e+02
      2.125000           9668  -1.150952e+02   5.133704e+02
      2.175000           6279  -1.145517e+02   5.190980e+02
      2.225000           7451  -1.054878e+02   5.243724e+02
      2.275000           9771  -1.076836e+02   5.297566e+02
      2.325000           5494  -7.497487e+01   5.335053e+02
      2.375000           5671  -5.402103e+01   5.362064e+02
      2.425000           5715  -6.366072e+01   5.393894e+02
      2.475000           5026  -5.789840e+01   5.422844e+02
      2.525000          12128  -1.132764e+02   5.479482e+02
      2.575000           3926  -2.982263e+02   5.628595e+02
