         r_bin          count          force            pmf
      0.325000             11   9.439443e+02   8.624568e+01
      0.375000          14947   8.275733e+02   4.486701e+01
      0.425000          24185   6.003383e+02   1.485010e+01
      0.475000          23970   2.970019e+02   0.000000e+00
      0.525000          33050  -3.158029e+01   1.579015e+00
      0.575000          11192  -3.397938e+02   1.856871e+01
      0.625000          10559  -6.906613e+02   5.310177e+01
      0.675000          38235  -7.156152e+02   8.888253e+01
      0.725000           7743  -8.662819e+02   1.321966e+02
      0.775000          11064  -6.489737e+02   1.646453e+02
      0.825000          28057  -6.900157e+02   1.991461e+02
      0.875000           3782  -6.580390e+02   2.320480e+02
      0.925000          11947  -4.988060e+02   2.569883e+02
      0.975000          16730  -5.102808e+02   2.825024e+02
      1.025000           8602  -4.552249e+02   3.052636e+02
      1.075000           8278  -4.400587e+02   3.272666e+02
      1.125000          11455  -4.192532e+02   3.482292e+02
      1.175000           9701  -4.064326e+02   3.685509e+02
      1.225000           6458  -3.895816e+02   3.880299e+02
      1.275000           7071  -2.809769e+02   4.020788e+02
      1.325000          17048  -3.276584e+02   4.184617e+02
      1.375000           9905  -3.344396e+02   4.351837e+02
      1.425000          14590  -3.806523e+02   4.542163e+02
      1.475000           4427  -4.795273e+02   4.781927e+02
      1.525000           8738  -3.087113e+02   4.936282e+02
      1.575000          14549  -3.240730e+02   5.098319e+02
      1.625000           5097  -3.129672e+02   5.254802e+02
      1.675000           3014  -3.549187e+02   5.432262e+02
      1.725000           7450  -2.677471e+02   5.566135e+02
      1.775000           4033  -2.906950e+02   5.711483e+02
      1.825000           5999  -1.992343e+02   5.811100e+02
      1.875000           5109  -2.045005e+02   5.913350e+02
      1.925000           9382  -1.817885e+02   6.004244e+02
      1.975000           4246  -2.815814e+02   6.145035e+02
      2.025000           4384  -2.486805e+02   6.269375e+02
      2.075000           7244  -1.186558e+02   6.328703e+02
      2.125000          12414  -2.447281e+02   6.451067e+02
      2.175000           9081  -2.225415e+02   6.562338e+02
      2.225000           8635  -3.394558e+02   6.732066e+02
      2.275000           1201  -3.922341e+02   6.928183e+02
      2.325000           4928  -1.999754e+02   7.028171e+02
      2.375000           5759  -7.196073e+01   7.064151e+02
      2.425000          10716  -6.902088e+01   7.098662e+02
      2.475000          14613  -1.492427e+02   7.173283e+02
      2.525000           4801  -2.443606e+02   7.295463e+02
