          step              r      E_metad_r      n_cont_CA   n_cont_heavy       n_saltbr        n_hbond           SASA           RMSD             Rg 
             0   4.832774e-01   0.000000e+00              1             58              1              4   1.536559e+01   0.000000e+00   8.928282e-01
           500   4.905169e-01   9.955353e-01              0             60              1              4   1.577115e+01   8.762590e-02   9.049800e-01
          1000   4.878667e-01   1.964269e+00              0             59              1              4   1.564747e+01   1.045536e-01   8.956827e-01
          1500   4.754865e-01   2.952283e+00              0             57              1              5   1.568103e+01   1.030061e-01   8.956312e-01
          2000   5.038412e-01   3.741444e+00              0             56              2              6   1.544806e+01   1.197246e-01   9.076676e-01
          2500   4.974405e-01   4.895559e+00              1             58              1              5   1.575613e+01   1.385227e-01   9.068305e-01
          3000   4.899329e-01   5.878146e+00              0             56              1              5   1.544126e+01   1.367399e-01   9.127292e-01
          3500   4.678974e-01   6.873048e+00              2             59              1              5   1.565694e+01   1.331147e-01   9.029042e-01
          4000   4.761879e-01   7.863493e+00              1             56              1              6   1.553757e+01   1.472419e-01   9.217387e-01
          4500   4.745671e-01   8.860007e+00              1             57              1              6   1.586337e+01   1.376648e-01   9.100382e-01
          5000   5.073795e-01   9.180942e+00              1             58              1              5   1.595068e+01   1.446666e-01   9.152011e-01
          5500   4.989904e-01   1.078737e+01              0             58              1              5   1.587666e+01   1.432822e-01   9.056727e-01
          6000   4.845423e-01   1.174333e+01              2             57              1              5   1.601098e+01   1.462645e-01   8.952633e-01
          6500   4.784395e-01   1.273497e+01              1             60              1              6   1.584096e+01   1.479121e-01   8.944942e-01
          7000   4.976292e-01   1.372383e+01              0             55              1              7   1.586281e+01   1.613657e-01   9.132120e-01
          7500   5.121085e-01   1.393318e+01              1             56              1              2   1.589683e+01   1.585672e-01   8.999542e-01
          8000   4.900654e-01   1.565144e+01              2             56              2              5   1.620173e+01   1.579836e-01   9.114725e-01
          8500   4.914777e-01   1.664566e+01              0             58              1              6   1.584930e+01   1.504724e-01   9.064594e-01
