         r_bin          count          force            pmf
      0.225000            314   2.115734e+03   3.719028e+02
      0.275000          25734   1.779686e+03   2.829185e+02
      0.325000          60464   1.487539e+03   2.085416e+02
      0.375000          45779   1.289234e+03   1.440799e+02
      0.425000          49272   1.176899e+03   8.523491e+01
      0.475000          38579   1.012068e+03   3.463152e+01
      0.525000          24024   6.926303e+02   0.000000e+00
      0.575000          62900  -3.648391e-01   1.824195e-02
      0.625000          42823  -2.658051e+02   1.330849e+01
      0.675000          32937  -8.242982e+01   1.742999e+01
      0.725000          32100  -8.093743e+01   2.147686e+01
      0.775000          37816   5.180495e+01   1.888661e+01
      0.825000          25857   4.833716e+01   1.646975e+01
      0.875000          36996  -1.468660e+02   2.381305e+01
      0.925000          21371  -3.554435e+02   4.158523e+01
      0.975000          23406  -2.316214e+02   5.316630e+01
      1.025000          33815  -2.296913e+02   6.465086e+01
      1.075000          29530  -3.074027e+02   8.002100e+01
      1.125000          15318  -2.278413e+02   9.141306e+01
      1.175000          18057  -2.594728e+02   1.043867e+02
      1.225000          26352  -2.687892e+02   1.178262e+02
      1.275000          16289  -2.456769e+02   1.301100e+02
      1.325000          19352  -1.179011e+02   1.360051e+02
      1.375000          23923  -6.352862e+01   1.391815e+02
      1.425000          13474  -1.349678e+02   1.459299e+02
      1.475000          15160  -2.019860e+02   1.560292e+02
      1.525000          10911  -2.027214e+02   1.661652e+02
      1.575000          15219  -2.432949e+02   1.783300e+02
      1.625000           9851  -3.641963e+02   1.965398e+02
      1.675000           1512  -5.075148e+02   2.219156e+02
      1.725000           1632  -3.828853e+02   2.410598e+02
      1.775000           2116  -2.153634e+02   2.518280e+02
      1.825000           1221  -1.431586e+02   2.589859e+02
      1.875000            789  -1.206364e+02   2.650177e+02
      1.925000           2632  -5.609238e+01   2.678224e+02
      1.975000           2578  -9.402951e+01   2.725238e+02
      2.025000           1102  -4.899467e+01   2.749736e+02
      2.075000           4178   7.566814e+00   2.745952e+02
      2.125000           9573  -8.692044e+01   2.789412e+02
      2.175000           5674  -1.919359e+02   2.885380e+02
      2.225000           1328  -2.080918e+02   2.989426e+02
      2.275000           2373  -1.131560e+02   3.046004e+02
      2.325000           7700  -1.073756e+02   3.099692e+02
      2.375000           5091  -1.647362e+02   3.182060e+02
      2.425000           1134  -1.425693e+02   3.253345e+02
      2.475000           4602  -3.891914e+01   3.272804e+02
      2.525000           4140  -1.364960e+01   3.279629e+02
      2.575000           8057  -5.684450e+01   3.308051e+02
      2.625000          10646  -1.360989e+02   3.376101e+02
      2.675000           2499  -3.155925e+02   3.533897e+02
