          step              r      E_metad_r      n_cont_CA   n_cont_heavy       n_saltbr        n_hbond           SASA           RMSD             Rg 
             0   6.432420e-01   0.000000e+00              3             81              0              5   2.303944e+01   0.000000e+00   1.124128e+00
           500   6.419233e-01   9.839260e-01              3             81              0              5   2.311163e+01   6.458660e-02   1.098765e+00
          1000   6.468046e-01   1.883342e+00              3             81              0              5   2.310775e+01   7.208865e-02   1.108598e+00
          1500   6.258275e-01   2.943028e+00              3             81              0              6   2.314669e+01   7.304128e-02   1.132700e+00
          2000   6.158078e-01   3.937310e+00              5             86              0              6   2.326485e+01   8.553436e-02   1.122233e+00
          2500   6.149732e-01   4.932806e+00              4             86              0              5   2.345824e+01   1.055268e-01   1.112369e+00
          3000   6.149484e-01   5.909288e+00              5             84              0              5   2.346027e+01   1.092005e-01   1.125171e+00
          3500   6.090453e-01   6.898120e+00              3             88              0              5   2.308314e+01   1.277958e-01   1.124208e+00
          4000   5.909860e-01   7.865078e+00              4             84              0              5   2.325061e+01   1.228075e-01   1.139569e+00
          4500   6.062572e-01   8.831974e+00              2             83              0              5   2.319373e+01   1.315136e-01   1.117061e+00
          5000   5.987996e-01   9.796000e+00              2             84              0              3   2.313943e+01   1.136694e-01   1.146637e+00
          5500   5.899450e-01   9.890376e+00              3             83              0              4   2.339481e+01   1.150150e-01   1.143736e+00
          6000   5.810806e-01   1.088116e+01              3             90              0              5   2.341547e+01   1.260388e-01   1.143755e+00
          6500   5.785634e-01   1.187048e+01              4             83              0              5   2.340903e+01   1.464129e-01   1.158306e+00
          7000   5.845989e-01   1.286558e+01              2             85              0              6   2.322011e+01   1.489878e-01   1.140013e+00
          7500   5.811687e-01   1.385229e+01              3             87              0              6   2.334019e+01   1.440466e-01   1.131637e+00
          8000   5.782427e-01   1.484412e+01              3             79              0              6   2.307522e+01   1.562026e-01   1.165474e+00
          8500   5.907687e-01   1.583930e+01              2             84              0              6   2.273241e+01   1.710545e-01   1.145580e+00
          9000   6.068886e-01   1.713679e+01              4             81              0              5   2.282368e+01   1.825817e-01   1.145885e+00
          9500   6.025328e-01   1.810460e+01              3             85              0              5   2.311130e+01   1.644573e-01   1.147879e+00
         10000   5.861201e-01   1.875385e+01              5             87              0              3   2.306801e+01   1.595843e-01   1.157013e+00
