         r_bin          count          force            pmf
      0.375000          23169   1.189249e+03   1.316393e+02
      0.425000          47866   9.379617e+02   8.474120e+01
      0.475000          43680   8.273607e+02   4.337316e+01
      0.525000          20618   4.993362e+02   1.840635e+01
      0.575000          20502   3.681270e+02   0.000000e+00
      0.625000          49613  -3.016712e+01   1.508356e+00
      0.675000          12754  -4.696653e+02   2.499162e+01
      0.725000           2254  -1.033609e+03   7.667209e+01
      0.775000           5020  -8.083770e+02   1.170909e+02
      0.825000           6567  -5.259888e+02   1.433904e+02
      0.875000           7850  -3.473472e+02   1.607577e+02
      0.925000          14044  -2.144612e+02   1.714808e+02
      0.975000          16658  -2.959662e+02   1.862791e+02
      1.025000           8535  -4.150731e+02   2.070328e+02
      1.075000           6039  -4.738899e+02   2.307273e+02
      1.125000           9110  -3.699300e+02   2.492238e+02
      1.175000          18825  -3.330856e+02   2.658781e+02
      1.225000           6903  -3.975162e+02   2.857539e+02
      1.275000           5860  -4.139115e+02   3.064494e+02
      1.325000           7856  -3.584330e+02   3.243711e+02
      1.375000           8416  -2.920449e+02   3.389733e+02
      1.425000           6573  -3.043558e+02   3.541911e+02
      1.475000           7851  -1.616618e+02   3.622742e+02
      1.525000          13377  -1.877974e+02   3.716641e+02
      1.575000           6971  -2.159867e+02   3.824634e+02
      1.625000           8895  -2.214072e+02   3.935338e+02
      1.675000           9444  -3.018182e+02   4.086247e+02
      1.725000           1335  -3.728706e+02   4.272682e+02
      1.775000           3677  -2.523961e+02   4.398880e+02
      1.825000           4889  -2.043414e+02   4.501051e+02
      1.875000           8195  -1.480050e+02   4.575053e+02
      1.925000           4120  -1.883903e+02   4.669249e+02
      1.975000           4895  -2.074276e+02   4.772962e+02
      2.025000           1888  -1.693979e+02   4.857661e+02
      2.075000           2910  -1.552568e+02   4.935290e+02
      2.125000           4894  -1.006614e+02   4.985620e+02
      2.175000           3072  -1.221292e+02   5.046685e+02
      2.225000           5993  -8.993978e+01   5.091655e+02
      2.275000           5753  -1.616565e+02   5.172483e+02
      2.325000           6060  -6.105020e+01   5.203008e+02
      2.375000           5715  -2.173237e+01   5.213874e+02
      2.425000           2575  -7.670672e+01   5.252228e+02
      2.475000           7139  -5.391692e+01   5.279186e+02
      2.525000           3280  -2.841539e+01   5.293394e+02
      2.575000           9248  -4.084320e+01   5.313816e+02
      2.625000           9424  -1.338995e+02   5.380765e+02
      2.675000           1888  -2.014790e+02   5.481505e+02
