         r_bin          count          force            pmf
      0.575000            326   4.170654e+02   5.635803e+00
      0.625000          17930   1.127161e+02   0.000000e+00
      0.675000          20133  -1.085807e+02   5.429033e+00
      0.725000           6683  -4.010650e+02   2.548228e+01
      0.775000           4656  -3.609416e+02   4.352936e+01
      0.825000          29555  -4.032283e+02   6.369078e+01
      0.875000           7804  -5.078952e+02   8.908554e+01
      0.925000           2757  -4.712764e+02   1.126494e+02
      0.975000          23123  -3.499250e+02   1.301456e+02
      1.025000          26638  -4.496780e+02   1.526295e+02
      1.075000           9414  -6.246964e+02   1.838643e+02
      1.125000           2954  -6.621548e+02   2.169721e+02
      1.175000           9651  -4.595032e+02   2.399472e+02
      1.225000          16994  -4.347438e+02   2.616844e+02
      1.275000           4217  -4.123052e+02   2.822997e+02
      1.325000           7886  -3.330849e+02   2.989539e+02
      1.375000          10096  -3.366587e+02   3.157869e+02
      1.425000           1463  -2.700547e+02   3.292896e+02
      1.475000          13920  -1.904767e+02   3.388134e+02
      1.525000           9042  -2.817240e+02   3.528996e+02
      1.575000           3428  -3.438213e+02   3.700907e+02
      1.625000           4033  -3.078682e+02   3.854841e+02
      1.675000           6967  -1.891033e+02   3.949393e+02
      1.725000           7880  -2.230522e+02   4.060919e+02
      1.775000           4639  -1.846291e+02   4.153233e+02
      1.825000           6326  -2.130906e+02   4.259779e+02
      1.875000           5627  -2.378867e+02   4.378722e+02
      1.925000           4950  -1.745844e+02   4.466014e+02
      1.975000           4759  -6.056287e+01   4.496296e+02
      2.025000           7423   2.104038e+01   4.485775e+02
      2.075000           7746   1.591396e+01   4.477819e+02
      2.125000           8216   7.507083e+01   4.440283e+02
      2.175000          12997   1.166384e+01   4.434451e+02
      2.225000           8373  -5.525634e+01   4.462079e+02
      2.275000           7542  -3.149459e+01   4.477827e+02
      2.325000           7448  -6.082233e+01   4.508238e+02
      2.375000           7578   3.013702e+01   4.493169e+02
      2.425000           9300   1.804410e+01   4.484147e+02
      2.475000          10723   1.367502e+01   4.477310e+02
      2.525000           8217  -1.121623e+00   4.477871e+02
      2.575000           3740  -1.013704e+02   4.528556e+02
      2.625000          11544  -8.006186e+01   4.568587e+02
      2.675000           7702  -2.306930e+02   4.683933e+02
