         r_bin          count          force            pmf
      0.275000             86   1.551534e+03   2.521513e+02
      0.325000          22389   1.258254e+03   1.892386e+02
      0.375000          29532   9.942789e+02   1.395247e+02
      0.425000          48965   8.317778e+02   9.793578e+01
      0.475000          32185   6.514043e+02   6.536557e+01
      0.525000          36903   5.266298e+02   3.903408e+01
      0.575000          50473   1.997689e+02   2.904563e+01
      0.625000          61602   3.488989e+01   2.730114e+01
      0.675000          32435  -8.970070e+01   3.178617e+01
      0.725000          32267   3.247331e+01   3.016251e+01
      0.775000          58736   4.914378e+02   5.590615e+00
      0.825000          46678   1.118123e+02   0.000000e+00
      0.875000          43029  -2.124082e+02   1.062041e+01
      0.925000          30585  -4.828102e+02   3.476092e+01
      0.975000          19922  -1.266662e+02   4.109423e+01
      1.025000          19289  -2.667622e+02   5.443234e+01
      1.075000          48326  -2.415311e+02   6.650890e+01
      1.125000          21775  -4.332944e+02   8.817362e+01
      1.175000          19187  -4.352479e+02   1.099360e+02
      1.225000          24166  -4.704549e+02   1.334588e+02
      1.275000          18876  -3.264515e+02   1.497813e+02
      1.325000          12560  -3.924381e+02   1.694032e+02
      1.375000          16971  -3.100946e+02   1.849080e+02
      1.425000           6922  -4.146939e+02   2.056427e+02
      1.475000           1423  -4.852014e+02   2.299027e+02
      1.525000           2810  -3.731949e+02   2.485625e+02
      1.575000           6256  -1.095579e+02   2.540404e+02
      1.625000          12197  -9.416555e+01   2.587486e+02
      1.675000           9706  -1.509966e+02   2.662985e+02
      1.725000          12073  -2.425790e+02   2.784274e+02
      1.775000           3685  -3.774191e+02   2.972984e+02
      1.825000           1858  -3.190677e+02   3.132518e+02
      1.875000           4949  -1.889822e+02   3.227009e+02
      1.925000           5737  -2.383711e+02   3.346194e+02
      1.975000           1984  -1.409700e+02   3.416679e+02
      2.025000           5549  -6.661589e+01   3.449987e+02
      2.075000           7448  -1.784141e+02   3.539194e+02
      2.125000           1292  -2.303540e+02   3.654371e+02
      2.175000           4053  -1.458925e+02   3.727318e+02
      2.225000           9815  -1.241037e+02   3.789369e+02
      2.275000           6903  -2.218407e+02   3.900290e+02
      2.325000           1372  -2.002530e+02   4.000416e+02
      2.375000           9125  -8.483202e+01   4.042832e+02
      2.425000          10942  -1.467520e+02   4.116208e+02
      2.475000           7145  -1.871839e+02   4.209800e+02
      2.525000           3692  -2.277137e+02   4.323657e+02
      2.575000           1138  -2.157284e+02   4.431521e+02
      2.625000           7644  -1.540661e+02   4.508554e+02
      2.675000          11836  -1.603228e+02   4.588716e+02
      2.725000           2109  -2.770238e+02   4.727228e+02
