         r_bin          count          force            pmf
      0.475000           2622   8.464433e+02   3.463719e+01
      0.525000          11318   5.935588e+02   4.959253e+00
      0.575000          34990   9.918505e+01   0.000000e+00
      0.625000          20438  -2.100577e+02   1.050288e+01
      0.675000           8577  -5.636059e+02   3.868318e+01
      0.725000           2246  -7.304502e+02   7.520569e+01
      0.775000          15692  -4.307718e+02   9.674428e+01
      0.825000          23563  -4.661760e+02   1.200531e+02
      0.875000           8271  -5.484630e+02   1.474762e+02
      0.925000           5109  -5.765658e+02   1.763045e+02
      0.975000           1592  -4.763165e+02   2.001203e+02
      1.025000          11141  -2.472356e+02   2.124821e+02
      1.075000          10222  -2.726180e+02   2.261130e+02
      1.125000          10688  -2.411501e+02   2.381705e+02
      1.175000           6705  -3.197525e+02   2.541581e+02
      1.225000           4133  -2.884133e+02   2.685788e+02
      1.275000           2605  -3.515407e+02   2.861559e+02
      1.325000           4723  -1.245835e+02   2.923850e+02
      1.375000           8483  -2.160775e+02   3.031889e+02
      1.425000           1657  -2.171388e+02   3.140458e+02
      1.475000           2039  -1.741282e+02   3.227522e+02
      1.525000           1085  -9.783461e+01   3.276440e+02
      1.575000           1173  -1.826572e+02   3.367768e+02
      1.625000           1620   3.453220e+01   3.350502e+02
      1.675000           5529  -1.829460e+01   3.359650e+02
      1.725000           5938  -1.059341e+02   3.412617e+02
      1.775000           3373  -1.249944e+02   3.475114e+02
      1.825000           3318  -1.694964e+02   3.559862e+02
      1.875000           1776  -1.806019e+02   3.650163e+02
      1.925000            303  -2.705338e+02   3.785430e+02
      1.975000           1446   9.267089e+01   3.739094e+02
      2.025000           6783   1.010621e+02   3.688563e+02
      2.075000           9665   5.991909e+00   3.685567e+02
      2.125000          10222  -8.270489e+01   3.726920e+02
      2.175000           4092  -1.344826e+02   3.794161e+02
      2.225000           6371  -9.664031e+01   3.842481e+02
      2.275000           9276  -5.503965e+01   3.870001e+02
      2.325000          10598  -3.206386e+01   3.886033e+02
      2.375000           7280  -7.209607e+00   3.889638e+02
      2.425000           8118  -1.498940e+01   3.897133e+02
      2.475000          10379   5.798864e+00   3.894233e+02
      2.525000           6908  -1.450891e+01   3.901488e+02
      2.575000           8817  -2.289618e+01   3.912936e+02
      2.625000          15327  -7.470747e+01   3.950289e+02
      2.675000          14181  -2.701179e+02   4.085348e+02
      2.725000           3164  -3.941360e+02   4.282416e+02
      2.775000            244  -7.275420e+02   4.646187e+02
