         r_bin          count          force            pmf
      0.525000           2637   2.738600e+02   2.083437e+00
      0.575000          28846   4.166874e+01   0.000000e+00
      0.625000          10948  -2.841278e+02   1.420639e+01
      0.675000           2940  -4.234984e+02   3.538131e+01
      0.725000          14879  -3.510262e+02   5.293262e+01
      0.775000          17866  -4.539190e+02   7.562856e+01
      0.825000           4675  -4.996354e+02   1.006103e+02
      0.875000           2052  -2.746890e+02   1.143448e+02
      0.925000          14218  -3.403335e+02   1.313615e+02
      0.975000          12711  -3.134851e+02   1.470357e+02
      1.025000           5887  -3.701048e+02   1.655410e+02
      1.075000           6429  -3.787795e+02   1.844799e+02
      1.125000           3488  -2.989015e+02   1.994250e+02
      1.175000           4156  -2.520698e+02   2.120285e+02
      1.225000           3778  -2.297400e+02   2.235155e+02
      1.275000           4298  -1.746427e+02   2.322476e+02
      1.325000           4910  -9.878500e+01   2.371869e+02
      1.375000           4828  -1.771934e+02   2.460466e+02
      1.425000            830  -2.745903e+02   2.597761e+02
      1.475000           3731  -9.973082e+01   2.647626e+02
      1.525000           7906  -1.198029e+02   2.707528e+02
      1.575000           1374  -2.389139e+02   2.826985e+02
      1.625000            788  -1.185303e+02   2.886250e+02
      1.675000           3782  -1.135634e+02   2.943031e+02
      1.725000           1410  -1.488383e+02   3.017451e+02
      1.775000           2400  -3.903440e+01   3.036968e+02
      1.825000           2752  -1.104407e+02   3.092188e+02
      1.875000           1279  -4.093534e+01   3.112656e+02
      1.925000           1671  -6.621668e+01   3.145764e+02
      1.975000           4801   4.615713e+01   3.122686e+02
      2.025000           5200   1.061303e+01   3.117379e+02
      2.075000           7673  -6.757219e+01   3.151165e+02
      2.125000           2116  -1.423339e+02   3.222332e+02
      2.175000           1431  -9.330477e+01   3.268984e+02
      2.225000           5730  -2.642614e+01   3.282198e+02
      2.275000           7930  -4.518938e+01   3.304792e+02
      2.325000           5592   1.513102e+01   3.297227e+02
      2.375000           6980   3.998196e+01   3.277236e+02
      2.425000           8340   1.406753e+01   3.270202e+02
      2.475000           5767   9.489900e+01   3.222752e+02
      2.525000           8181  -2.205434e+01   3.233780e+02
      2.575000           8354  -4.682021e+01   3.257190e+02
      2.625000          12181  -1.308863e+02   3.322633e+02
      2.675000          12794  -2.456986e+02   3.445482e+02
      2.725000           1761  -4.567063e+02   3.673835e+02
