         r_bin          count          force            pmf
      0.525000           2836   5.391315e+02   4.645374e+00
      0.575000          37344   9.290749e+01   0.000000e+00
      0.625000          19838  -2.309006e+02   1.154503e+01
      0.675000          12508  -5.673860e+02   3.991433e+01
      0.725000           5948  -7.005564e+02   7.494215e+01
      0.775000           5922  -5.496338e+02   1.024238e+02
      0.825000          12201  -4.599223e+02   1.254200e+02
      0.875000           5244  -3.731145e+02   1.440757e+02
      0.925000           3188  -3.552368e+02   1.618375e+02
      0.975000           3544  -2.017303e+02   1.719240e+02
      1.025000           4635  -2.028873e+02   1.820684e+02
      1.075000           5188  -1.617602e+02   1.901564e+02
      1.125000           5619  -1.759572e+02   1.989543e+02
      1.175000           8556  -1.703669e+02   2.074726e+02
      1.225000           3034  -2.177981e+02   2.183625e+02
      1.275000           6331  -2.195139e+02   2.293382e+02
      1.325000           5276  -2.182241e+02   2.402494e+02
      1.375000           7582  -1.711834e+02   2.488086e+02
      1.425000           9797  -2.133294e+02   2.594751e+02
      1.475000           4021  -3.506984e+02   2.770100e+02
      1.525000           3237  -2.476370e+02   2.893918e+02
      1.575000           3045  -2.303286e+02   3.009083e+02
      1.625000           1899  -1.657025e+02   3.091934e+02
      1.675000           8110  -2.372011e+01   3.103794e+02
      1.725000          11503  -4.608140e+01   3.126835e+02
      1.775000           9804  -1.265281e+02   3.190099e+02
      1.825000           6299  -1.482740e+02   3.264236e+02
      1.875000           6770  -2.146236e+02   3.371547e+02
      1.925000           2626  -2.161068e+02   3.479601e+02
      1.975000           4947  -1.078167e+02   3.533509e+02
      2.025000          12244  -1.064420e+02   3.586730e+02
      2.075000           7934  -5.864332e+01   3.616052e+02
      2.125000           9185   3.749273e+01   3.597305e+02
      2.175000           9502  -3.863155e+01   3.616621e+02
      2.225000          10756  -5.178376e+01   3.642513e+02
      2.275000          12478  -4.600658e+01   3.665516e+02
      2.325000           9838  -4.482537e+01   3.687929e+02
      2.375000           6210  -8.541544e+01   3.730637e+02
      2.425000           8424  -5.067939e+01   3.755977e+02
      2.475000           6236  -4.842507e+01   3.780189e+02
      2.525000           5524  -9.069880e+01   3.825538e+02
      2.575000           5894   3.188538e+01   3.809596e+02
      2.625000          17969  -1.137795e+02   3.866486e+02
      2.675000           4854  -2.574988e+02   3.995235e+02
