         r_bin          count          force            pmf
      0.325000            667   1.311193e+03   8.760941e+01
      0.375000          17334   1.082417e+03   3.348854e+01
      0.425000          34836   6.165037e+02   2.663351e+00
      0.475000          52762   5.326702e+01   0.000000e+00
      0.525000          17007  -3.812142e+02   1.906071e+01
      0.575000           4783  -8.837864e+02   6.325003e+01
      0.625000           3787  -9.680439e+02   1.116522e+02
      0.675000          16748  -5.901677e+02   1.411606e+02
      0.725000          11264  -4.900360e+02   1.656624e+02
      0.775000           7685  -4.124294e+02   1.862839e+02
      0.825000           5850  -4.358399e+02   2.080759e+02
      0.875000           6420  -3.238505e+02   2.242684e+02
      0.925000           8766  -2.813603e+02   2.383364e+02
      0.975000           7214  -2.269893e+02   2.496859e+02
      1.025000           7367  -2.702206e+02   2.631969e+02
      1.075000           4253  -3.151919e+02   2.789565e+02
      1.125000           2813  -1.176950e+02   2.848413e+02
      1.175000           8784  -8.985289e+01   2.893339e+02
      1.225000          11610  -2.122885e+01   2.903953e+02
      1.275000           9900  -1.176586e+02   2.962783e+02
      1.325000           7179  -1.172540e+02   3.021410e+02
      1.375000           5112  -1.982309e+02   3.120525e+02
      1.425000           4045  -1.188217e+02   3.179936e+02
      1.475000           3156  -1.636315e+02   3.261752e+02
      1.525000          14233  -1.559485e+02   3.339726e+02
      1.575000           6358  -2.537542e+02   3.466603e+02
      1.625000           3076  -2.515278e+02   3.592367e+02
      1.675000           2003  -2.879371e+02   3.736336e+02
      1.725000           2766  -2.128834e+02   3.842777e+02
      1.775000           1680  -1.767873e+02   3.931171e+02
      1.825000           2128  -6.720008e+01   3.964771e+02
      1.875000           1048  -1.927414e+02   4.061142e+02
      1.925000           1976  -1.339279e+01   4.067838e+02
      1.975000           4964  -5.343406e+01   4.094555e+02
      2.025000           7994  -8.068496e+01   4.134898e+02
      2.075000           3099  -1.521074e+02   4.210951e+02
      2.125000           4096  -1.193127e+02   4.270608e+02
      2.175000           6968  -3.052957e+01   4.285872e+02
      2.225000           7790  -3.787659e+01   4.304811e+02
      2.275000           4484   3.239989e+01   4.288611e+02
      2.325000           3737   3.047060e+01   4.273375e+02
      2.375000           7670   3.213831e+01   4.257306e+02
      2.425000           4356   2.313013e+01   4.245741e+02
      2.475000           5696   6.613166e+01   4.212675e+02
      2.525000          16911  -7.174802e+01   4.248549e+02
      2.575000           6825  -2.297930e+02   4.363446e+02
