         r_bin          count          force            pmf
      0.325000             10   1.348868e+03   7.709696e+01
      0.375000           4395   9.959800e+02   2.729796e+01
      0.425000          18121   5.375084e+02   4.225389e-01
      0.475000          55694   8.450778e+00   0.000000e+00
      0.525000          12411  -5.182858e+02   2.591429e+01
      0.575000           2455  -9.117416e+02   7.150137e+01
      0.625000          10139  -7.390868e+02   1.084557e+02
      0.675000          11391  -5.481113e+02   1.358613e+02
      0.725000          15256  -4.858214e+02   1.601523e+02
      0.775000           8183  -4.096627e+02   1.806355e+02
      0.825000          13583  -4.481813e+02   2.030445e+02
      0.875000           4364  -4.372066e+02   2.249049e+02
      0.925000           1665  -4.323109e+02   2.465204e+02
      0.975000           7441  -1.866207e+02   2.558515e+02
      1.025000          11473  -2.322452e+02   2.674637e+02
      1.075000           1835  -2.930483e+02   2.821161e+02
      1.125000           1346  -2.102032e+02   2.926263e+02
      1.175000           4489  -1.214119e+02   2.986969e+02
      1.225000           8946  -1.464459e+02   3.060192e+02
      1.275000           5713  -1.257790e+02   3.123081e+02
      1.325000           2253  -2.834978e+02   3.264830e+02
      1.375000           2753  -1.949247e+02   3.362293e+02
      1.425000           3998  -1.419746e+02   3.433280e+02
      1.475000           3043  -1.933498e+02   3.529955e+02
      1.525000            908  -1.401127e+02   3.600011e+02
      1.575000            837  -9.598671e+01   3.648004e+02
      1.625000           2013  -6.133056e+01   3.678670e+02
      1.675000           3105   4.852631e+01   3.654407e+02
      1.725000           6306  -8.176091e+01   3.695287e+02
      1.775000           2009  -1.875019e+02   3.789038e+02
      1.825000           4008  -8.106383e+01   3.829570e+02
      1.875000           3472  -1.684962e+02   3.913818e+02
      1.925000           1180  -1.764701e+02   4.002053e+02
      1.975000           1608  -1.160294e+01   4.007855e+02
      2.025000           2934  -1.033038e+02   4.059506e+02
      2.075000           5150  -4.227026e+01   4.080642e+02
      2.125000           2783  -1.374523e+02   4.149368e+02
      2.175000           1295  -9.247544e+01   4.195605e+02
      2.225000           1191  -8.649060e+01   4.238851e+02
      2.275000           1686  -1.005580e+02   4.289130e+02
      2.325000           1461  -8.438219e+01   4.331321e+02
      2.375000           1745  -1.231917e+01   4.337480e+02
      2.425000           2345   5.451845e+01   4.310221e+02
      2.475000           6318  -1.813437e+01   4.319288e+02
      2.525000          11895  -8.274586e+01   4.360661e+02
      2.575000           4040  -2.207836e+02   4.471053e+02
      2.625000             54  -4.780929e+02   4.710099e+02
