         r_bin          count          force            pmf
      0.375000           1414   1.043066e+03   2.863633e+01
      0.425000          19640   5.727266e+02   0.000000e+00
      0.475000          62827  -2.017183e+01   1.008592e+00
      0.525000          12986  -5.999673e+02   3.100696e+01
      0.575000           6759  -1.016540e+03   8.183396e+01
      0.625000           5164  -9.667839e+02   1.301732e+02
      0.675000           2021  -6.527834e+02   1.628123e+02
      0.725000          10197  -3.509731e+02   1.803610e+02
      0.775000           8217  -2.545666e+02   1.930893e+02
      0.825000           5014  -2.485605e+02   2.055173e+02
      0.875000          10660  -1.756294e+02   2.142988e+02
      0.925000          12068  -2.745409e+02   2.280259e+02
      0.975000           2990  -3.553863e+02   2.457952e+02
      1.025000          10163  -2.480928e+02   2.581998e+02
      1.075000          12174  -2.679680e+02   2.715982e+02
      1.125000           4129  -3.599048e+02   2.895935e+02
      1.175000           1422  -2.757083e+02   3.033789e+02
      1.225000           3664  -2.653869e+02   3.166482e+02
      1.275000           4674  -1.540476e+02   3.243506e+02
      1.325000           5104  -1.575519e+02   3.322282e+02
      1.375000           1688  -1.687776e+02   3.406671e+02
      1.425000           1682  -1.077483e+02   3.460545e+02
      1.475000           3647  -1.560312e+02   3.538560e+02
      1.525000           3046  -1.012445e+02   3.589183e+02
      1.575000           1295  -1.330198e+02   3.655693e+02
      1.625000           1331  -8.942356e+01   3.700404e+02
      1.675000           1975  -5.702657e+01   3.728918e+02
      1.725000           2160  -9.143363e+01   3.774634e+02
      1.775000           1054  -7.476123e+01   3.812015e+02
      1.825000           3410  -4.267806e+01   3.833354e+02
      1.875000           5908  -6.615085e+01   3.866430e+02
      1.925000           1107  -5.447620e+01   3.893668e+02
      1.975000           1075   3.683478e+01   3.875250e+02
      2.025000           2031  -4.185003e+01   3.896175e+02
      2.075000           4919   1.711996e+01   3.887615e+02
      2.125000           4681   1.296493e+00   3.886967e+02
      2.175000           3096  -2.191789e+01   3.897926e+02
      2.225000           3503   9.270632e+01   3.851573e+02
      2.275000           6621   9.844354e+00   3.846651e+02
      2.325000           3994  -1.632002e+01   3.854811e+02
      2.375000           1461   6.831981e+01   3.820651e+02
      2.425000           3536   4.187329e+01   3.799714e+02
      2.475000           4725  -1.741477e+01   3.808421e+02
      2.525000           6137  -7.257888e+01   3.844711e+02
      2.575000           1731  -1.171549e+02   3.903288e+02
