          step              r      E_metad_r      n_cont_CA   n_cont_heavy       n_saltbr        n_hbond           SASA           RMSD             Rg 
             0   4.629278e-01   0.000000e+00              4             55              4              7   1.172751e+01   0.000000e+00   6.459176e-01
           500   4.870264e-01   9.892295e-01              5             53              4              7   1.173678e+01   5.370459e-02   6.374477e-01
          1000   4.874630e-01   1.967779e+00              5             54              4              7   1.169479e+01   8.480364e-02   6.409923e-01
          1500   4.759855e-01   2.957367e+00              4             53              4              7   1.176792e+01   7.015003e-02   6.320699e-01
          2000   4.855857e-01   3.950052e+00              5             55              4              7   1.158818e+01   5.709760e-02   6.300813e-01
          2500   4.928525e-01   4.563161e+00              4             54              4              7   1.145178e+01   7.397053e-02   6.200429e-01
          3000   4.829596e-01   5.933062e+00              5             56              4              8   1.175902e+01   6.007362e-02   6.382865e-01
          3500   4.844921e-01   6.922814e+00              5             56              4              7   1.156163e+01   6.326264e-02   6.348390e-01
          4000   4.768222e-01   7.920253e+00              5             56              4              7   1.170942e+01   5.207076e-02   6.349806e-01
          4500   4.813613e-01   8.909284e+00              4             54              4              8   1.162344e+01   6.301450e-02   6.329072e-01
          5000   4.817301e-01   9.901850e+00              3             54              4              9   1.171436e+01   7.382626e-02   6.471041e-01
          5500   4.909095e-01   1.007509e+01              3             53              4              5   1.150936e+01   7.016169e-02   6.303741e-01
          6000   4.786365e-01   1.188988e+01              3             52              4              7   1.163782e+01   7.676206e-02   6.413599e-01
          6500   4.911578e-01   1.288458e+01              5             55              4              8   1.175249e+01   6.577753e-02   6.457017e-01
          7000   4.742199e-01   1.387401e+01              4             55              3              7   1.157023e+01   8.156281e-02   6.308372e-01
          7500   4.778629e-01   1.484435e+01              5             55              4              7   1.138266e+01   8.353464e-02   6.281651e-01
          8000   4.721946e-01   1.583612e+01              3             52              4              8   1.162152e+01   8.499501e-02   6.535292e-01
          8500   4.718084e-01   1.683217e+01              5             56              4              8   1.162751e+01   6.680358e-02   6.446258e-01
          9000   4.782341e-01   1.781782e+01              5             54              4              7   1.144397e+01   7.862823e-02   6.299207e-01
          9500   4.789871e-01   1.881604e+01              4             55              4              6   1.161875e+01   6.541355e-02   6.412916e-01
         10000   4.696847e-01   1.981493e+01              3             53              3              6   1.167335e+01   8.850657e-02   6.379869e-01
         10500   4.555228e-01   2.080716e+01              5             53              3              8   1.179095e+01   8.119828e-02   6.373586e-01
         11000   4.827302e-01   2.178430e+01              3             52              3              7   1.173908e+01   7.762773e-02   6.390229e-01
         11500   4.715546e-01   2.277606e+01              5             54              4              7   1.144933e+01   9.220226e-02   6.361159e-01
         12000   4.822258e-01   2.377120e+01              4             52              4              7   1.151781e+01   7.527363e-02   6.359062e-01
         12500   4.662149e-01   2.476440e+01              5             53              4              7   1.149815e+01   6.941007e-02   6.363865e-01
         13000   4.722707e-01   2.576154e+01              5             55              4              8   1.159766e+01   7.228401e-02   6.451214e-01
         13500   4.928265e-01   2.674663e+01              4             53              4              7   1.155705e+01   8.596762e-02   6.274024e-01
         14000   4.697738e-01   2.774105e+01              4             53              2              7   1.163679e+01   6.623781e-02   6.398274e-01
         14500   4.688286e-01   2.873119e+01              4             54              4              6   1.142730e+01   7.446752e-02   6.294961e-01
         15000   4.723571e-01   2.972199e+01              4             53              5              8   1.158217e+01   6.677400e-02   6.357623e-01
         15500   4.718214e-01   3.071592e+01              3             53              3              6   1.172102e+01   6.832549e-02   6.386966e-01
         16000   4.752114e-01   3.170517e+01              5             54              3              5   1.160735e+01   7.072882e-02   6.414916e-01
         16500   4.730388e-01   3.268485e+01              4             53              3              7   1.149545e+01   7.952970e-02   6.352171e-01
         17000   4.825087e-01   3.367401e+01              5             53              3              6   1.159100e+01   7.780390e-02   6.390261e-01
         17500   4.845604e-01   3.466683e+01              5             54              3              7   1.160503e+01   6.581894e-02   6.374856e-01
         18000   4.718414e-01   3.565413e+01              5             54              3              5   1.134276e+01   7.119440e-02   6.300230e-01
         18500   4.785001e-01   3.663788e+01              3             54              3              7   1.165810e+01   6.511347e-02   6.454188e-01
         19000   4.751514e-01   3.763531e+01              4             52              3              7   1.147583e+01   7.889029e-02   6.231234e-01
         19500   4.795168e-01   3.862862e+01              4             52              3              6   1.164077e+01   5.673976e-02   6.379412e-01
