         r_bin          count          force            pmf
      0.375000            748   9.762283e+02   3.161542e+01
      0.425000          16734   5.940015e+02   1.915344e+00
      0.475000          53492   3.830688e+01   0.000000e+00
      0.525000          13709  -3.945598e+02   1.972799e+01
      0.575000           3342  -9.280319e+02   6.612959e+01
      0.625000           3094  -8.028939e+02   1.062743e+02
      0.675000           8904  -4.727761e+02   1.299131e+02
      0.725000          12546  -3.703961e+02   1.484329e+02
      0.775000           5747  -3.445586e+02   1.656608e+02
      0.825000           5045  -3.431427e+02   1.828180e+02
      0.875000          12795  -1.668280e+02   1.911594e+02
      0.925000          14534  -3.284715e+02   2.075829e+02
      0.975000           2402  -3.443115e+02   2.247985e+02
      1.025000           4738  -3.576848e+02   2.426827e+02
      1.075000           5065  -3.149932e+02   2.584324e+02
      1.125000           3667  -1.852277e+02   2.676938e+02
      1.175000           5162  -2.166011e+02   2.785238e+02
      1.225000           1121  -2.665165e+02   2.918497e+02
      1.275000           1566  -1.284848e+02   2.982739e+02
      1.325000           2315  -9.472578e+01   3.030102e+02
      1.375000           1948  -5.951374e+01   3.059859e+02
      1.425000           3781  -9.680491e+01   3.108261e+02
      1.475000           1496  -7.809930e+01   3.147311e+02
      1.525000           3473  -9.062311e+01   3.192623e+02
      1.575000           1869  -9.655875e+01   3.240902e+02
      1.625000           3157  -4.097265e+01   3.261388e+02
      1.675000           4693  -1.068293e+02   3.314803e+02
      1.725000            846  -2.901831e+02   3.459894e+02
      1.775000           1172  -3.678332e+01   3.478286e+02
      1.825000           2188   1.042866e+01   3.473072e+02
      1.875000           6645  -6.691800e+01   3.506531e+02
      1.925000           4235  -1.235595e+02   3.568311e+02
      1.975000           1770  -1.241902e+02   3.630406e+02
      2.025000           3600  -1.940419e+02   3.727427e+02
      2.075000           1640  -7.959478e+01   3.767224e+02
      2.125000           3585  -7.582764e+01   3.805138e+02
      2.175000           3531  -1.398566e+02   3.875066e+02
      2.225000           6875  -2.380255e+01   3.886967e+02
      2.275000           4944  -1.611128e+02   3.967524e+02
      2.325000           2787  -2.240829e+01   3.978728e+02
      2.375000           5137   3.666361e+01   3.960396e+02
      2.425000           3324  -7.864027e+00   3.964328e+02
      2.475000           8061  -1.856348e+01   3.973610e+02
      2.525000          12484  -6.479782e+01   4.006009e+02
      2.575000           6933  -2.306527e+02   4.121335e+02
      2.625000           3383  -3.144258e+02   4.278548e+02
      2.675000             17  -6.288823e+02   4.592989e+02
