          step              r      E_metad_r      n_cont_CA   n_cont_heavy       n_saltbr        n_hbond           SASA           RMSD             Rg 
             0   2.512455e-01   0.000000e+00              4             74              2              9   1.662660e+01   0.000000e+00   8.677084e-01
           500   2.813879e-01   9.921885e-01              4             72              0              4   1.655587e+01   7.578988e-02   8.766877e-01
          1000   2.974985e-01   1.971247e+00              3             73              0              4   1.657960e+01   1.037740e-01   8.678109e-01
          1500   3.108736e-01   2.779615e+00              3             71              0              4   1.621064e+01   1.587721e-01   8.446538e-01
          2000   3.069003e-01   3.749274e+00              2             69              0              4   1.666567e+01   1.867650e-01   8.355730e-01
          2500   2.826684e-01   4.835127e+00              3             66              0              3   1.628166e+01   1.510869e-01   8.553576e-01
          3000   2.868321e-01   5.826418e+00              3             65              0              5   1.632494e+01   1.665343e-01   8.617263e-01
          3500   3.026856e-01   6.529651e+00              2             70              0              3   1.635916e+01   1.610388e-01   8.589270e-01
          4000   2.926934e-01   7.784226e+00              2             71              1              3   1.610824e+01   1.803910e-01   8.546966e-01
          4500   3.148293e-01   8.466719e+00              2             71              0              5   1.618563e+01   1.532676e-01   8.402001e-01
          5000   3.004162e-01   9.452841e+00              2             70              1              4   1.612042e+01   1.638080e-01   8.456398e-01
          5500   3.236663e-01   1.043623e+01              1             64              1              4   1.621718e+01   1.736021e-01   8.538623e-01
          6000   3.082110e-01   1.141916e+01              2             63              0              3   1.629300e+01   1.774234e-01   8.491308e-01
          6500   3.081275e-01   1.240316e+01              3             69              2              5   1.612664e+01   1.804890e-01   8.549502e-01
          7000   3.183473e-01   1.339888e+01              2             70              1              4   1.624422e+01   1.783263e-01   8.608820e-01
          7500   3.144265e-01   1.438556e+01              4             71              1              3   1.603481e+01   1.832103e-01   8.428429e-01
          8000   3.201457e-01   1.537005e+01              1             73              0              2   1.610497e+01   1.968411e-01   8.398755e-01
          8500   3.414364e-01   1.636586e+01              2             71              1              3   1.622326e+01   2.115088e-01   8.498824e-01
          9000   3.640879e-01   1.401567e+01              2             70              0              3   1.592399e+01   2.093777e-01   8.316077e-01
          9500   3.218964e-01   1.823211e+01              2             69              0              4   1.621954e+01   2.241703e-01   8.556025e-01
         10000   3.436280e-01   1.920783e+01              1             69              0              4   1.606162e+01   2.259235e-01   8.387032e-01
         10500   3.565733e-01   1.687696e+01              1             67              0              3   1.611965e+01   2.529484e-01   8.453124e-01
         11000   3.472590e-01   1.785167e+01              2             68              0              2   1.614151e+01   2.338443e-01   8.522152e-01
         11500   3.174668e-01   2.208644e+01              2             72              0              4   1.608546e+01   2.507385e-01   8.558035e-01
         12000   3.456275e-01   1.965916e+01              3             68              0              3   1.617049e+01   2.515209e-01   8.509786e-01
         12500   3.466185e-01   2.399856e+01              2             68              0              5   1.616209e+01   2.451424e-01   8.586617e-01
         13000   3.620368e-01   2.158820e+01              2             64              0              3   1.606437e+01   2.215244e-01   8.710335e-01
         13500   3.431965e-01   2.589626e+01              4             63              0              6   1.625761e+01   2.279497e-01   8.623342e-01
         14000   3.545619e-01   2.355573e+01              2             67              0              4   1.622627e+01   2.328088e-01   8.561042e-01
         14500   3.340208e-01   2.780691e+01              2             66              0              5   1.633052e+01   2.369097e-01   8.650114e-01
         15000   3.653963e-01   2.545750e+01              2             60              0              5   1.630520e+01   2.433519e-01   8.496495e-01
         15500   3.559637e-01   2.643614e+01              2             65              0              4   1.633603e+01   2.560706e-01   8.606605e-01
