         r_bin          count          force            pmf
      0.825000           1901   3.172671e+02   3.666761e+00
      0.875000          12512   7.333523e+01   0.000000e+00
      0.925000           9523  -8.373426e+01   4.186713e+00
      0.975000           4922  -1.944748e+02   1.391045e+01
      1.025000           4052  -1.361989e+01   1.459145e+01
      1.075000          11324  -3.496805e+01   1.633985e+01
      1.125000          14592  -8.139153e+01   2.040942e+01
      1.175000           9203  -1.532849e+02   2.807367e+01
      1.225000           9377  -1.377567e+02   3.496151e+01
      1.275000           6082  -1.630153e+02   4.311227e+01
      1.325000           5997  -1.855651e+02   5.239053e+01
      1.375000           4796  -1.306446e+02   5.892276e+01
      1.425000          10437  -1.359699e+02   6.572125e+01
      1.475000           4590  -1.044710e+02   7.094480e+01
      1.525000           5613  -3.199358e+01   7.254448e+01
      1.575000           5837  -8.938070e+01   7.701352e+01
      1.625000           4509  -7.761028e+01   8.089403e+01
      1.675000           1115  -1.877898e+02   9.028352e+01
      1.725000           1090   1.334689e+01   8.961617e+01
      1.775000           2301  -9.185188e+01   9.420877e+01
      1.825000           3950  -1.051595e+02   9.946674e+01
      1.875000           1395  -6.700352e+01   1.028169e+02
      1.925000           5964  -6.675694e+01   1.061548e+02
      1.975000           3687  -7.182432e+01   1.097460e+02
      2.025000           9105  -2.079552e+01   1.107858e+02
      2.075000           7713  -5.975457e+01   1.137735e+02
      2.125000           5167  -7.837616e+01   1.176923e+02
      2.175000           6082  -6.276412e+01   1.208305e+02
      2.225000           5478  -6.794826e+01   1.242279e+02
      2.275000           3899  -1.998977e+01   1.252274e+02
      2.325000           5529  -4.798080e+01   1.276264e+02
      2.375000           4435  -1.279073e+02   1.340218e+02
      2.425000           2196  -3.304704e+01   1.356742e+02
      2.475000           7972  -5.903949e+01   1.386261e+02
      2.525000           4392  -2.809658e+01   1.400310e+02
      2.575000           5155  -3.692520e+01   1.418772e+02
      2.625000           2580  -4.135359e+01   1.439449e+02
      2.675000           3203   1.482388e+01   1.432037e+02
      2.725000           2984   1.653027e+00   1.431211e+02
      2.775000           4154   4.691650e+00   1.428865e+02
      2.825000           1136   1.296380e+01   1.422383e+02
      2.875000           2537   5.796589e+01   1.393400e+02
      2.925000           6076  -5.649459e+01   1.421647e+02
      2.975000            338  -2.060411e+02   1.524668e+02
