         r_bin          count          force            pmf
      0.875000           2792   1.621471e+02   0.000000e+00
      0.925000           8607  -2.199085e+01   1.099542e+00
      0.975000           6968  -8.692586e+01   5.445835e+00
      1.025000           3873  -1.560277e+02   1.324722e+01
      1.075000           2292  -2.659787e+02   2.654615e+01
      1.125000           1897  -1.607868e+02   3.458549e+01
      1.175000           5468  -8.326075e+01   3.874853e+01
      1.225000           4872  -1.501848e+02   4.625777e+01
      1.275000           3845  -1.301398e+02   5.276476e+01
      1.325000           3506  -1.619235e+02   6.086093e+01
      1.375000           3971  -8.327187e+01   6.502453e+01
      1.425000           5707  -1.717502e+02   7.361204e+01
      1.475000           3061  -1.570597e+02   8.146503e+01
      1.525000           4825  -9.279040e+01   8.610455e+01
      1.575000           7005  -1.376688e+02   9.298799e+01
      1.625000           3374  -2.021676e+02   1.030964e+02
      1.675000           3638  -1.416201e+02   1.101774e+02
      1.725000           7728  -1.421974e+01   1.108884e+02
      1.775000           7643  -7.580512e-01   1.109263e+02
      1.825000           8210  -6.418883e+00   1.112472e+02
      1.875000           7948  -1.672765e+01   1.120836e+02
      1.925000           5465  -7.575831e+01   1.158715e+02
      1.975000          10019  -2.149641e+00   1.159790e+02
      2.025000          11466  -8.109656e+01   1.200338e+02
      2.075000           5891  -8.365676e+01   1.242167e+02
      2.125000           4796  -3.268211e+01   1.258508e+02
      2.175000           5856  -1.069968e+02   1.312006e+02
      2.225000           5640  -1.250666e+02   1.374539e+02
      2.275000           1422  -1.386571e+02   1.443868e+02
      2.325000            923  -2.239819e+02   1.555859e+02
      2.375000           3350  -6.764739e+01   1.589682e+02
      2.425000           4682  -9.100367e+01   1.635184e+02
      2.475000           3599  -6.620811e+01   1.668288e+02
      2.525000           4148  -1.338356e+02   1.735206e+02
      2.575000            707  -1.744383e+02   1.822425e+02
      2.625000           1726  -5.550017e+01   1.850175e+02
      2.675000           4831  -8.622198e+01   1.893286e+02
      2.725000           2351  -1.206498e+02   1.953611e+02
      2.775000           1728  -1.127523e+02   2.009987e+02
      2.825000           2045  -5.963693e+01   2.039806e+02
      2.875000           3179  -5.214964e+01   2.065881e+02
      2.925000           7929  -7.649829e+01   2.104130e+02
      2.975000           1917  -2.432415e+02   2.225751e+02
