          step              r      E_metad_r      n_cont_CA   n_cont_heavy       n_saltbr        n_hbond           SASA           RMSD             Rg 
             0   9.347975e-01   0.000000e+00              0             33              0              2   1.478202e+01   0.000000e+00   7.886082e-01
           500   9.151982e-01   9.970760e-01              0             29              0              1   1.437011e+01   8.193526e-02   7.604203e-01
          1000   9.087130e-01   1.839549e+00              0             33              0              1   1.470612e+01   1.110157e-01   7.778158e-01
          1500   8.766276e-01   2.826812e+00              0             29              0              1   1.451158e+01   1.420526e-01   7.575693e-01
          2000   8.875519e-01   3.820112e+00              0             31              0              1   1.481311e+01   1.499053e-01   7.608934e-01
          2500   8.813426e-01   4.783203e+00              0             30              0              1   1.464359e+01   1.573306e-01   7.650383e-01
          3000   8.565681e-01   5.768711e+00              0             28              0              1   1.418720e+01   1.823023e-01   7.408073e-01
          3500   8.750516e-01   6.761987e+00              0             26              0              2   1.447163e+01   1.974247e-01   7.360752e-01
          4000   9.076087e-01   7.342915e+00              0             24              0              3   1.440457e+01   2.243253e-01   7.388891e-01
          4500   9.038175e-01   8.300450e+00              0             24              0              2   1.414382e+01   2.223500e-01   7.293463e-01
          5000   9.207471e-01   9.290039e+00              0             31              0              2   1.442092e+01   2.110617e-01   7.425795e-01
          5500   9.068061e-01   1.027093e+01              0             31              0              2   1.461153e+01   1.863417e-01   7.422746e-01
          6000   8.985590e-01   1.118926e+01              0             30              0              2   1.416177e+01   1.935460e-01   7.129144e-01
          6500   8.825758e-01   1.242181e+01              0             33              0              3   1.446007e+01   2.006699e-01   7.255082e-01
          7000   9.031504e-01   1.340769e+01              0             32              0              2   1.442634e+01   2.083636e-01   7.258743e-01
          7500   8.927187e-01   1.437797e+01              0             33              0              2   1.438941e+01   1.990240e-01   7.193121e-01
          8000   9.221437e-01   1.499064e+01              0             28              0              2   1.450659e+01   2.178499e-01   7.217061e-01
          8500   9.612666e-01   1.249913e+01              0             31              0              2   1.483560e+01   1.928590e-01   7.492211e-01
          9000   9.266564e-01   1.693535e+01              0             31              0              2   1.473601e+01   2.106839e-01   7.445403e-01
          9500   9.144662e-01   1.792945e+01              0             31              0              2   1.478955e+01   2.154216e-01   7.402704e-01
         10000   9.019470e-01   1.892147e+01              0             31              0              2   1.439437e+01   2.105867e-01   7.316427e-01
         10500   9.076993e-01   1.986994e+01              0             32              0              3   1.442723e+01   1.981225e-01   7.379602e-01
         11000   9.121285e-01   2.086105e+01              0             29              0              2   1.467183e+01   2.166052e-01   7.336215e-01
         11500   9.380039e-01   2.185172e+01              0             30              0              2   1.456152e+01   1.927936e-01   7.469448e-01
         12000   9.265292e-01   2.284256e+01              0             31              0              2   1.446262e+01   1.949734e-01   7.409857e-01
         12500   9.585778e-01   1.940269e+01              0             30              0              2   1.421668e+01   2.115444e-01   7.351608e-01
         13000   9.668852e-01   2.039867e+01              0             28              0              2   1.427253e+01   2.018496e-01   7.436756e-01
         13500   9.607321e-01   2.139616e+01              0             26              0              2   1.426436e+01   2.131479e-01   7.466505e-01
         14000   9.960753e-01   1.513923e+01              0             27              0              2   1.433105e+01   2.025798e-01   7.536160e-01
         14500   9.982768e-01   1.611778e+01              0             31              0              2   1.417087e+01   2.160373e-01   7.525576e-01
         15000   1.026046e+00   1.708615e+01              0             20              0              2   1.428590e+01   2.215311e-01   7.481224e-01
         15500   9.844773e-01   2.518723e+01              0             22              0              2   1.399061e+01   2.166860e-01   7.356167e-01
         16000   1.014980e+00   1.904638e+01              0             23              0              2   1.379502e+01   2.241877e-01   7.456510e-01
         16500   9.665561e-01   2.703944e+01              0             29              0              2   1.382443e+01   2.248264e-01   7.290797e-01
         17000   9.567839e-01   2.803035e+01              0             29              0              3   1.387497e+01   2.185845e-01   7.386597e-01
         17500   9.895216e-01   2.902218e+01              0             32              0              3   1.412941e+01   2.198565e-01   7.281181e-01
         18000   1.029653e+00   2.272655e+01              0             30              0              2   1.399591e+01   2.059791e-01   7.351060e-01
         18500   1.041394e+00   2.370925e+01              0             30              0              3   1.399003e+01   2.197017e-01   7.318420e-01
         19000   9.938577e-01   3.160524e+01              0             30              0              2   1.414903e+01   2.134966e-01   7.378523e-01
         19500   1.016905e+00   2.567497e+01              0             33              0              3   1.395530e+01   2.244013e-01   7.296758e-01
         20000   9.931404e-01   3.345514e+01              0             30              0              2   1.420685e+01   2.046118e-01   7.457059e-01
         20500   1.026844e+00   2.762356e+01              0             31              0              2   1.422180e+01   2.140696e-01   7.569676e-01
         21000   1.018912e+00   2.861994e+01              0             30              0              2   1.415543e+01   2.260008e-01   7.625371e-01
         21500   1.004286e+00   3.614943e+01              0             33              0              2   1.400331e+01   2.285113e-01   7.346928e-01
         22000   9.689685e-01   3.709609e+01              0             35              0              3   1.415077e+01   2.114689e-01   7.382702e-01
         22500   9.863880e-01   3.807299e+01              0             31              0              2   1.414379e+01   2.251290e-01   7.235257e-01
         23000   9.727841e-01   3.906142e+01              0             34              0              3   1.422944e+01   2.101003e-01   7.363113e-01
         23500   1.018724e+00   3.338843e+01              0             31              0              2   1.413456e+01   2.175409e-01   7.313118e-01
         24000   1.043183e+00   2.403555e+01              0             35              0              2   1.441073e+01   2.342898e-01   7.598762e-01
         24500   1.038553e+00   2.498956e+01              0             29              0              2   1.431509e+01   2.410215e-01   7.531317e-01
         25000   1.046714e+00   2.594110e+01              0             35              0              2   1.422892e+01   2.400158e-01   7.420378e-01
         25500   1.030452e+00   3.725352e+01              0             33              0              2   1.426666e+01   2.404089e-01   7.442181e-01
         26000   1.043044e+00   3.819873e+01              0             33              0              2   1.456501e+01   2.338786e-01   7.522711e-01
         26500   1.066117e+00   2.886971e+01              0             32              0              3   1.438321e+01   2.324110e-01   7.396163e-01
         27000   1.045602e+00   2.985488e+01              0             35              0              2   1.475801e+01   2.542730e-01   7.449817e-01
         27500   1.052687e+00   3.082928e+01              0             31              0              2   1.395913e+01   2.524583e-01   7.235885e-01
         28000   1.070353e+00   3.182087e+01              0             33              0              3   1.401870e+01   2.358367e-01   7.349018e-01
         28500   1.066005e+00   3.281835e+01              0             34              0              2   1.421159e+01   2.401611e-01   7.517235e-01
         29000   1.090753e+00   2.197406e+01              0             32              0              3   1.421626e+01   2.585448e-01   7.405667e-01
         29500   1.117169e+00   2.296481e+01              0             33              0              3   1.459588e+01   2.295542e-01   7.719566e-01
         30000   1.124154e+00   2.394660e+01              0             32              0              3   1.485589e+01   2.279487e-01   7.893614e-01
         30500   1.161410e+00   1.448225e+01              0             33              0              2   1.460807e+01   2.544824e-01   7.742590e-01
         31000   1.217691e+00   8.039441e+00              0             30              0              4   1.454052e+01   2.717090e-01   8.063366e-01
         31500   1.242798e+00   9.032199e+00              0             28              0              4   1.466300e+01   2.667914e-01   7.957255e-01
         32000   1.227903e+00   1.000044e+01              0             28              0              4   1.465510e+01   2.815527e-01   8.224006e-01
         32500   1.217139e+00   1.099849e+01              0             34              0              4   1.449809e+01   2.745289e-01   8.018607e-01
         33000   1.238292e+00   1.198725e+01              0             35              0              4   1.428398e+01   2.900824e-01   7.974313e-01
         33500   1.216045e+00   1.296906e+01              0             35              0              4   1.424588e+01   2.916272e-01   8.099568e-01
         34000   1.247725e+00   1.393816e+01              0             33              0              3   1.459852e+01   2.876888e-01   8.229322e-01
         34500   1.251079e+00   1.489841e+01              0             33              0              4   1.432714e+01   2.894291e-01   8.107292e-01
         35000   1.234551e+00   1.588873e+01              0             36              0              3   1.452195e+01   2.832464e-01   8.249967e-01
         35500   1.242808e+00   1.686511e+01              0             31              0              4   1.424182e+01   2.920299e-01   8.075542e-01
         36000   1.260255e+00   1.303254e+01              0             33              0              4   1.437977e+01   2.770388e-01   8.127913e-01
         36500   1.225977e+00   1.878163e+01              0             35              0              4   1.429869e+01   2.808604e-01   7.931157e-01
         37000   1.189633e+00   1.974780e+01              0             32              0              4   1.438044e+01   2.735621e-01   8.031513e-01
         37500   1.203387e+00   2.072996e+01              0             31              0              4   1.425197e+01   2.693966e-01   7.834471e-01
         38000   1.205445e+00   2.170231e+01              0             30              0              4   1.431666e+01   2.677657e-01   8.016023e-01
         38500   1.190802e+00   2.800918e+01              0             31              0              4   1.478518e+01   2.750210e-01   8.055597e-01
         39000   1.252255e+00   2.364204e+01              0             25              0              4   1.428797e+01   2.736163e-01   8.052684e-01
         39500   1.203907e+00   2.462383e+01              0             30              0              4   1.465846e+01   2.779921e-01   8.204900e-01
         40000   1.218160e+00   2.557855e+01              0             26              0              2   1.420949e+01   2.550041e-01   7.920884e-01
         40500   1.215303e+00   2.657491e+01              0             29              0              3   1.435478e+01   2.664511e-01   8.182577e-01
         41000   1.258121e+00   2.143551e+01              0             31              0              4   1.436092e+01   2.943364e-01   8.257513e-01
         41500   1.235793e+00   2.849598e+01              0             30              0              3   1.412998e+01   3.100168e-01   8.285539e-01
         42000   1.215654e+00   2.948015e+01              0             29              0              3   1.450341e+01   2.862528e-01   8.067287e-01
         42500   1.242754e+00   3.047316e+01              0             27              0              3   1.448172e+01   3.102552e-01   8.144461e-01
         43000   1.224976e+00   3.145629e+01              0             27              0              4   1.451450e+01   3.056807e-01   8.100219e-01
         43500   1.248431e+00   3.242338e+01              0             29              0              3   1.441995e+01   3.341031e-01   8.352238e-01
         44000   1.228496e+00   3.341396e+01              0             27              0              4   1.441209e+01   3.457091e-01   8.180470e-01
         44500   1.217231e+00   3.440389e+01              0             26              0              3   1.441124e+01   3.092259e-01   8.165039e-01
         45000   1.233386e+00   3.539510e+01              0             27              0              4   1.449568e+01   2.986115e-01   8.193002e-01
         45500   1.215978e+00   3.638225e+01              0             25              0              4   1.430408e+01   2.913896e-01   8.129929e-01
         46000   1.224188e+00   3.735158e+01              0             24              0              3   1.412413e+01   3.163755e-01   8.120210e-01
         46500   1.173143e+00   4.162613e+01              0             26              0              3   1.426711e+01   3.122957e-01   7.957959e-01
         47000   1.189402e+00   3.923970e+01              0             26              0              4   1.446285e+01   3.115177e-01   8.130076e-01
         47500   1.146955e+00   4.358467e+01              0             28              0              4   1.392326e+01   3.085690e-01   7.728909e-01
         48000   1.176148e+00   4.457457e+01              0             27              0              4   1.422852e+01   2.959057e-01   7.958053e-01
         48500   1.197943e+00   4.556633e+01              0             25              0              3   1.441211e+01   3.216970e-01   8.241344e-01
         49000   1.177569e+00   4.653389e+01              1             27              0              4   1.423422e+01   3.222144e-01   8.031642e-01
         49500   1.184666e+00   4.752581e+01              0             26              0              4   1.436792e+01   2.750826e-01   7.990964e-01
         50000   1.217892e+00   4.461646e+01              0             24              0              3   1.440846e+01   2.801870e-01   8.136589e-01
         50500   1.231508e+00   4.559625e+01              0             24              0              2   1.424096e+01   2.858934e-01   8.129623e-01
         51000   1.198863e+00   5.015929e+01              0             27              0              3   1.422936e+01   3.209687e-01   8.170729e-01
         51500   1.216579e+00   4.757369e+01              0             24              0              4   1.413975e+01   2.955545e-01   8.071182e-01
         52000   1.251960e+00   3.933953e+01              0             27              0              4   1.414383e+01   3.067507e-01   8.131171e-01
         52500   1.249873e+00   4.030265e+01              0             24              0              4   1.438011e+01   2.915342e-01   7.956958e-01
         53000   1.261838e+00   4.129692e+01              0             24              0              4   1.469799e+01   3.193607e-01   8.129434e-01
         53500   1.287025e+00   4.228529e+01              0             22              0              4   1.429115e+01   3.178272e-01   7.925362e-01
         54000   1.318998e+00   2.991291e+01              0             18              0              4   1.431264e+01   3.248318e-01   7.877342e-01
         54500   1.328924e+00   1.774663e+01              0             18              0              3   1.484624e+01   3.049093e-01   8.228869e-01
         55000   1.305019e+00   3.189100e+01              0             23              0              4   1.416821e+01   3.288125e-01   7.921885e-01
