         r_bin          count          force            pmf
      0.725000           2171   7.328661e+02   4.570966e+01
      0.775000          19197   5.131941e+02   2.004996e+01
      0.825000          23041   3.071986e+02   4.690030e+00
      0.875000          16025   9.380061e+01   0.000000e+00
      0.925000          11393  -6.394782e+01   3.197391e+00
      0.975000          10879  -1.233288e+02   9.363830e+00
      1.025000          17989  -1.672481e+02   1.772624e+01
      1.075000          12586  -3.702001e+01   1.957724e+01
      1.125000          25584  -3.047036e+01   2.110075e+01
      1.175000          15695  -6.743581e+01   2.447255e+01
      1.225000          14696  -5.524333e+01   2.723471e+01
      1.275000          18612  -6.071693e+01   3.027056e+01
      1.325000          19721   2.115880e+01   2.921262e+01
      1.375000          12312  -9.847964e+01   3.413660e+01
      1.425000           8599  -4.725414e+01   3.649931e+01
      1.475000          14843   2.680759e+01   3.515893e+01
      1.525000          16380   1.690280e+01   3.431379e+01
      1.575000          14263  -1.018127e+02   3.940442e+01
      1.625000           8239  -2.237403e+01   4.052312e+01
      1.675000          17390  -6.749733e+00   4.086061e+01
      1.725000          16197  -4.331003e+01   4.302611e+01
      1.775000          14355  -4.722185e+01   4.538721e+01
      1.825000          10589  -5.038721e+01   4.790657e+01
      1.875000          12387  -6.318158e+01   5.106565e+01
      1.925000          12501  -5.037468e+01   5.358438e+01
      1.975000           9984  -4.433801e+00   5.380607e+01
      2.025000          11515  -8.560258e+01   5.808620e+01
      2.075000           6911  -4.238437e+01   6.020542e+01
      2.125000           9569  -1.132681e+02   6.586882e+01
      2.175000           5547  -1.710978e+02   7.442371e+01
      2.225000           6150  -7.932430e+01   7.838992e+01
      2.275000           6034  -9.221851e+01   8.300085e+01
      2.325000           6149  -9.544670e+01   8.777319e+01
      2.375000           6326  -7.342333e+01   9.144435e+01
      2.425000           6331  -4.326005e+01   9.360735e+01
      2.475000           2879  -1.248753e+01   9.423173e+01
      2.525000           3809   4.703576e+01   9.187994e+01
      2.575000           6004   2.828256e+01   9.046581e+01
      2.625000           3942  -5.646891e+01   9.328926e+01
      2.675000           1823   2.600679e+01   9.198892e+01
      2.725000           3604  -1.009318e+00   9.203939e+01
      2.775000           2806  -2.827902e+01   9.345334e+01
      2.825000           1270  -1.497306e+01   9.420199e+01
      2.875000           2290  -5.956306e+01   9.718014e+01
      2.925000           2193  -2.854991e+01   9.860764e+01
      2.975000            820  -1.502540e+02   1.061203e+02
