         r_bin          count          force            pmf
      0.175000             25   1.257661e+03   6.531577e+01
      0.225000           3994   9.484003e+02   1.789575e+01
      0.275000          39554   3.579150e+02   0.000000e+00
      0.325000          35398  -5.454217e+01   2.727109e+00
      0.375000          22097  -5.107776e+02   2.826599e+01
      0.425000          17640  -8.755073e+02   7.204135e+01
      0.475000           9771  -9.583704e+02   1.199599e+02
      0.525000          11747  -8.334597e+02   1.616329e+02
      0.575000           6161  -5.970315e+02   1.914844e+02
      0.625000           3892  -3.880002e+02   2.108844e+02
      0.675000          16303  -2.933208e+02   2.255505e+02
      0.725000          13603  -3.429286e+02   2.426969e+02
      0.775000          10076  -4.338974e+02   2.643918e+02
      0.825000           2467  -4.844747e+02   2.886155e+02
      0.875000           7947  -2.678373e+02   3.020074e+02
      0.925000          12160  -3.455488e+02   3.192848e+02
      0.975000           3260  -3.380973e+02   3.361897e+02
      1.025000           3781  -3.212452e+02   3.522519e+02
      1.075000           3863  -1.415436e+02   3.593291e+02
      1.125000           8630  -2.042719e+02   3.695427e+02
      1.175000           5993  -2.031219e+02   3.796988e+02
      1.225000           1878  -2.321539e+02   3.913065e+02
      1.275000           4599  -1.317214e+02   3.978926e+02
      1.325000          13141  -1.735571e+02   4.065704e+02
      1.375000           4199  -2.482312e+02   4.189820e+02
      1.425000           4842  -2.765603e+02   4.328100e+02
      1.475000           1912  -1.917727e+02   4.423986e+02
      1.525000           4954  -2.041369e+02   4.526055e+02
      1.575000           4214  -1.719831e+02   4.612046e+02
      1.625000           2366  -1.710551e+02   4.697574e+02
      1.675000           5207  -5.289805e+01   4.724023e+02
      1.725000           8333  -9.774881e+01   4.772897e+02
      1.775000           5201  -1.919725e+02   4.868884e+02
      1.825000           1161  -2.084521e+02   4.973110e+02
      1.875000           2192  -1.676449e+02   5.056932e+02
      1.925000           5091   3.116605e+01   5.041349e+02
      1.975000           9558  -4.281585e+01   5.062757e+02
      2.025000           6719  -1.071544e+02   5.116334e+02
      2.075000           4792  -1.360100e+02   5.184339e+02
      2.125000           8310  -1.446827e+02   5.256681e+02
      2.175000           4148  -1.869344e+02   5.350148e+02
      2.225000           6447  -5.746404e+00   5.353021e+02
      2.275000          11769  -8.123225e+01   5.393637e+02
      2.325000          13155  -1.982756e+02   5.492775e+02
      2.375000          14418  -3.045405e+02   5.645045e+02
      2.425000           2032  -4.662385e+02   5.878164e+02
