         r_bin          count          force            pmf
      0.225000           2949   4.579294e+02   4.160173e+00
      0.275000          34511   8.320347e+01   0.000000e+00
      0.325000          12002  -1.428272e+02   7.141362e+00
      0.375000           1091  -4.293388e+02   2.860830e+01
      0.425000          10378  -3.841902e+02   4.781781e+01
      0.475000          17748  -4.212946e+02   6.888254e+01
      0.525000          24717  -4.126293e+02   8.951401e+01
      0.575000          12640  -5.799911e+02   1.185136e+02
      0.625000          12460  -6.480607e+02   1.509166e+02
      0.675000           3742  -6.685945e+02   1.843463e+02
      0.725000          10447  -4.356263e+02   2.061276e+02
      0.775000          11483  -4.052371e+02   2.263895e+02
      0.825000           7152  -1.030273e+02   2.315409e+02
      0.875000          17003   1.908786e+02   2.219969e+02
      0.925000          22965   8.630830e+01   2.176815e+02
      0.975000          21249   4.202837e+01   2.155801e+02
      1.025000          12578   2.943146e+01   2.141085e+02
      1.075000          17697   1.697989e+01   2.132595e+02
      1.125000           9242  -1.703276e+02   2.217759e+02
      1.175000           8126   5.935124e+01   2.188083e+02
      1.225000          22058   5.600405e+01   2.160081e+02
      1.275000          10088  -2.042350e+01   2.170293e+02
      1.325000          12930   5.463477e+01   2.142976e+02
      1.375000          12941   4.255727e+00   2.140848e+02
      1.425000          10804  -9.215964e+01   2.186928e+02
      1.475000           8677  -3.893860e+01   2.206397e+02
      1.525000          10807  -6.030229e+01   2.236548e+02
      1.575000          14629  -6.409432e+01   2.268595e+02
      1.625000          12936  -5.823356e+01   2.297712e+02
      1.675000          10881  -4.913634e+01   2.322280e+02
      1.725000          10797  -7.138616e+01   2.357973e+02
      1.775000           9049  -1.772122e+00   2.358859e+02
      1.825000          17342   1.886158e+01   2.349429e+02
      1.875000          16345  -7.590838e+01   2.387383e+02
      1.925000           6769  -1.921600e+01   2.396991e+02
      1.975000          11659   4.196152e+01   2.376010e+02
      2.025000          17199  -4.014424e+01   2.396082e+02
      2.075000           8212  -1.131437e+02   2.452654e+02
      2.125000           7675   6.124902e+01   2.422030e+02
      2.175000          10515  -1.805974e+01   2.431059e+02
      2.225000          10379  -1.501499e+01   2.438567e+02
      2.275000           8049  -1.388830e+02   2.508008e+02
      2.325000          12650  -1.808767e+02   2.598447e+02
      2.375000           4368  -2.797015e+02   2.738297e+02
      2.425000             61  -5.692194e+02   3.022907e+02
