         r_bin          count          force            pmf
      0.225000           4844   4.902144e+02   7.156521e+00
      0.275000          30778   1.431304e+02   0.000000e+00
      0.325000          19697  -1.273187e+02   6.365937e+00
      0.375000           2590  -5.370909e+02   3.322048e+01
      0.425000           5928  -5.562861e+02   6.103479e+01
      0.475000           8037  -4.401845e+02   8.304401e+01
      0.525000          14858  -3.204856e+02   9.906829e+01
      0.575000          13307  -3.501071e+02   1.165737e+02
      0.625000           7267  -4.385656e+02   1.385019e+02
      0.675000           3234  -3.487391e+02   1.559389e+02
      0.725000          26498  -2.919909e+02   1.705384e+02
      0.775000          16561  -4.218140e+02   1.916291e+02
      0.825000           8590  -5.497969e+02   2.191190e+02
      0.875000           4383  -5.348840e+02   2.458632e+02
      0.925000          11904  -4.045810e+02   2.660922e+02
      0.975000          11927  -4.454120e+02   2.883628e+02
      1.025000           5136  -3.799673e+02   3.073612e+02
      1.075000           5825  -3.625890e+02   3.254906e+02
      1.125000          12442  -2.651964e+02   3.387505e+02
      1.175000           8035  -3.476551e+02   3.561332e+02
      1.225000           5414  -2.940393e+02   3.708352e+02
      1.275000           4120  -3.672560e+02   3.891980e+02
      1.325000           5120  -2.629224e+02   4.023441e+02
      1.375000           3207  -2.186479e+02   4.132765e+02
      1.425000           5011  -1.576772e+02   4.211604e+02
      1.475000           3258  -1.958676e+02   4.309537e+02
      1.525000           1976  -1.189217e+02   4.368998e+02
      1.575000          11448  -5.317239e+01   4.395585e+02
      1.625000           9011  -8.468631e+01   4.437928e+02
      1.675000           5059  -9.074789e+00   4.442465e+02
      1.725000           6500  -1.197992e+01   4.448455e+02
      1.775000           6490  -3.856497e+00   4.450383e+02
      1.825000           3507  -7.150252e+01   4.486135e+02
      1.875000           4087   4.556505e+01   4.463352e+02
      1.925000          10937   3.023425e+01   4.448235e+02
      1.975000           7543  -1.092337e+01   4.453697e+02
      2.025000          10131   4.487050e+01   4.431261e+02
      2.075000          14079  -6.685764e+01   4.464690e+02
      2.125000           6395  -8.089712e+01   4.505139e+02
      2.175000           3861   4.177382e+01   4.484252e+02
      2.225000           7319  -5.777216e+01   4.513138e+02
      2.275000          12475  -4.629689e+01   4.536286e+02
      2.325000          13031  -1.476320e+02   4.610102e+02
      2.375000           8373  -2.811436e+02   4.750674e+02
      2.425000              7  -6.513519e+02   5.076350e+02
