          step              r      E_metad_r      n_cont_CA   n_cont_heavy       n_saltbr        n_hbond           SASA           RMSD             Rg 
             0   2.512455e-01   0.000000e+00              4             74              2              9   1.662660e+01   0.000000e+00   8.677084e-01
           500   2.876875e-01   9.901764e-01              4             68              0              3   1.665819e+01   7.526112e-02   8.832507e-01
          1000   3.153105e-01   1.807587e+00              2             66              0              6   1.679612e+01   1.020045e-01   8.820848e-01
          1500   3.105099e-01   2.777622e+00              3             72              0              6   1.669588e+01   1.092665e-01   8.629690e-01
          2000   3.198013e-01   3.765597e+00              4             76              0              6   1.644834e+01   1.436414e-01   8.290982e-01
          2500   3.082509e-01   4.745531e+00              2             67              0              6   1.650749e+01   1.322104e-01   8.579533e-01
          3000   3.283939e-01   5.737154e+00              3             67              0              5   1.673092e+01   1.441504e-01   8.580722e-01
          3500   3.106583e-01   6.735239e+00              3             70              0              7   1.663009e+01   1.658402e-01   8.394538e-01
          4000   3.165704e-01   7.725458e+00              3             69              0              4   1.670903e+01   1.488920e-01   8.646484e-01
          4500   3.313265e-01   8.717438e+00              2             68              0              5   1.676388e+01   1.731426e-01   8.667533e-01
          5000   3.347358e-01   9.707114e+00              2             70              0              4   1.684362e+01   1.857015e-01   8.609108e-01
          5500   3.114619e-01   1.070131e+01              3             71              0              5   1.631694e+01   1.792430e-01   8.533215e-01
          6000   2.901776e-01   1.110957e+01              3             70              0              5   1.640163e+01   1.825567e-01   8.627677e-01
          6500   3.291930e-01   1.264295e+01              3             70              0              4   1.652443e+01   1.881976e-01   8.674512e-01
          7000   3.192507e-01   1.363842e+01              3             69              0              3   1.629829e+01   1.870561e-01   8.574871e-01
          7500   3.189368e-01   1.462692e+01              3             73              0              3   1.644969e+01   2.086299e-01   8.618169e-01
          8000   3.295460e-01   1.562381e+01              3             72              0              5   1.618099e+01   2.231124e-01   8.490191e-01
          8500   3.187927e-01   1.661142e+01              4             73              0              5   1.634255e+01   2.359959e-01   8.323504e-01
          9000   3.139378e-01   1.759743e+01              3             73              0              5   1.650846e+01   2.273140e-01   8.475425e-01
          9500   2.966950e-01   1.747383e+01              2             72              0              5   1.624208e+01   2.174633e-01   8.501775e-01
         10000   2.936687e-01   1.845871e+01              3             72              0              5   1.635185e+01   2.242269e-01   8.447651e-01
         10500   2.802364e-01   1.944443e+01              2             72              0              5   1.615102e+01   2.177290e-01   8.594188e-01
         11000   3.079397e-01   2.133630e+01              2             70              0              5   1.648286e+01   2.124005e-01   8.504792e-01
         11500   2.989979e-01   2.140848e+01              3             74              0              4   1.657559e+01   2.129320e-01   8.598553e-01
         12000   3.097411e-01   2.321514e+01              2             69              0              5   1.626712e+01   2.168335e-01   8.479589e-01
         12500   2.956539e-01   2.333790e+01              3             68              0              5   1.593962e+01   2.252746e-01   8.273711e-01
         13000   2.854892e-01   2.431760e+01              3             72              0              4   1.614180e+01   2.356160e-01   8.379277e-01
         13500   2.982202e-01   2.530766e+01              4             74              0              4   1.611628e+01   2.319749e-01   8.314764e-01
         14000   2.990673e-01   2.693670e+01              4             70              0              6   1.601616e+01   2.504549e-01   8.380795e-01
