         r_bin          count          force            pmf
      0.425000            250   5.069048e+02   8.560270e+00
      0.475000          24562   1.712054e+02   0.000000e+00
      0.525000          36180  -1.440276e+02   7.201380e+00
      0.575000          12275  -5.611056e+02   3.525666e+01
      0.625000          14241  -7.471282e+02   7.261307e+01
      0.675000          30293  -6.180859e+02   1.035174e+02
      0.725000          45014  -7.050036e+02   1.387675e+02
      0.775000          19419  -8.080140e+02   1.791682e+02
      0.825000          17518  -1.190232e+02   1.851194e+02
      0.875000          47712  -2.896090e+02   1.995999e+02
      0.925000          51990  -9.455807e+01   2.043278e+02
      0.975000          18072  -2.795830e+02   2.183069e+02
      1.025000          26020   1.082947e+02   2.128922e+02
      1.075000          32495  -5.937929e+00   2.131891e+02
      1.125000          22935  -5.528777e+01   2.159535e+02
      1.175000          20080   9.826258e+01   2.110403e+02
      1.225000          27502   2.786363e+01   2.096471e+02
      1.275000          15106  -8.620382e+01   2.139573e+02
      1.325000          19715  -1.680536e+02   2.223600e+02
      1.375000          20525  -2.127444e+02   2.329972e+02
      1.425000          14311  -1.808010e+02   2.420373e+02
      1.475000          17714  -1.767715e+02   2.508759e+02
      1.525000          20459  -1.302793e+02   2.573898e+02
      1.575000          18719  -1.219277e+02   2.634862e+02
      1.625000          11143   3.159271e+01   2.619066e+02
      1.675000          25259  -1.159034e+01   2.624861e+02
      1.725000          19491  -1.160157e+02   2.682869e+02
      1.775000          13697  -1.332259e+02   2.749482e+02
      1.825000          15833  -2.712420e+02   2.885103e+02
      1.875000          13120  -2.946208e+02   3.032413e+02
      1.925000          13496  -3.384291e+02   3.201628e+02
      1.975000          10875  -2.289342e+02   3.316095e+02
      2.025000          22905  -1.921544e+02   3.412172e+02
      2.075000          14583  -2.139453e+02   3.519145e+02
      2.125000           9823  -2.341988e+02   3.636244e+02
      2.175000           5196  -2.244073e+02   3.748448e+02
      2.225000           9961  -1.839184e+02   3.840407e+02
      2.275000           7233  -2.314194e+02   3.956116e+02
      2.325000           5511  -2.661210e+02   4.089177e+02
      2.375000          14056  -2.773111e+02   4.227833e+02
      2.425000           7673  -3.514333e+02   4.403549e+02
      2.475000           5384  -2.627381e+02   4.534918e+02
      2.525000          11615  -3.067650e+02   4.688301e+02
      2.575000           2339  -3.530609e+02   4.864831e+02
