         r_bin          count          force            pmf
      0.375000            492   9.157140e+02   3.959814e+01
      0.425000          11594   6.532238e+02   6.936948e+00
      0.475000          39740   1.387390e+02   0.000000e+00
      0.525000          26403  -2.026621e+02   1.013311e+01
      0.575000          10164  -7.558686e+02   4.792653e+01
      0.625000          13562  -7.133124e+02   8.359215e+01
      0.675000          34262  -6.858081e+02   1.178826e+02
      0.725000          32260  -7.757079e+02   1.566679e+02
      0.775000          17112  -9.548614e+02   2.044110e+02
      0.825000          12227  -9.632186e+02   2.525720e+02
      0.875000          14627  -8.623837e+02   2.956911e+02
      0.925000           6403  -7.064960e+02   3.310159e+02
      0.975000           6453  -5.493123e+02   3.584816e+02
      1.025000          15171  -3.769927e+02   3.773312e+02
      1.075000           9474  -3.531696e+02   3.949897e+02
      1.125000          18146  -3.353928e+02   4.117593e+02
      1.175000          21279  -4.174097e+02   4.326298e+02
      1.225000           4656  -5.908833e+02   4.621740e+02
      1.275000           3060  -5.537999e+02   4.898639e+02
      1.325000           3335  -4.091931e+02   5.103236e+02
      1.375000           8564  -1.979102e+02   5.202191e+02
      1.425000          10070  -2.341600e+02   5.319271e+02
      1.475000           2071  -2.757161e+02   5.457129e+02
      1.525000           2394  -1.585481e+02   5.536403e+02
      1.575000           8238  -1.840838e+02   5.628445e+02
      1.625000           4219  -1.886916e+02   5.722791e+02
      1.675000           6103  -2.103761e+02   5.827979e+02
      1.725000           2289  -2.194011e+02   5.937680e+02
      1.775000           4503  -1.676166e+02   6.021488e+02
      1.825000           2724  -1.793491e+02   6.111162e+02
      1.875000           4314  -1.137319e+02   6.168028e+02
      1.925000           4654  -1.181700e+02   6.227113e+02
      1.975000           4143  -1.490946e+02   6.301661e+02
      2.025000           6115  -1.341140e+02   6.368718e+02
      2.075000           4515  -1.912790e+02   6.464357e+02
      2.125000           2349  -2.130854e+02   6.570900e+02
      2.175000           1621  -5.776808e+01   6.599784e+02
      2.225000           3778  -1.072083e+02   6.653388e+02
      2.275000           5704  -1.045761e+02   6.705676e+02
      2.325000           4707  -1.197855e+02   6.765569e+02
      2.375000           5663  -9.589226e+01   6.813515e+02
      2.425000           4953  -2.720285e+01   6.827116e+02
      2.475000           3763  -7.838716e+01   6.866310e+02
      2.525000          15278  -1.090390e+02   6.920830e+02
      2.575000           3348  -2.691441e+02   7.055402e+02
