         r_bin          count          force            pmf
      0.175000            171   1.844175e+03   3.118579e+02
      0.225000          25676   1.496154e+03   2.370503e+02
      0.275000          37997   1.370067e+03   1.685469e+02
      0.325000          30996   1.257251e+03   1.056843e+02
      0.375000          60085   1.069186e+03   5.222504e+01
      0.425000          23745   9.004535e+02   7.202369e+00
      0.475000          32652   1.440474e+02   0.000000e+00
      0.525000          41361  -1.288739e+02   6.443694e+00
      0.575000          34081  -4.013704e+02   2.651222e+01
      0.625000          39204  -5.462578e+02   5.382510e+01
      0.675000          26080  -5.904064e+02   8.334543e+01
      0.725000          28928  -6.308810e+02   1.148895e+02
      0.775000          23319  -6.948397e+02   1.496315e+02
      0.825000           2007  -1.019341e+03   2.005985e+02
      0.875000            684  -7.645902e+02   2.388280e+02
      0.925000           8983  -3.531989e+02   2.564880e+02
      0.975000          25355  -2.075740e+02   2.668667e+02
      1.025000          12750  -2.374516e+02   2.787393e+02
      1.075000           8832  -2.440225e+02   2.909404e+02
      1.125000          10909  -2.703176e+02   3.044563e+02
      1.175000          16087  -3.430241e+02   3.216075e+02
      1.225000           9439  -3.636410e+02   3.397895e+02
      1.275000          14469  -4.417557e+02   3.618773e+02
      1.325000           9916  -4.699465e+02   3.853746e+02
      1.375000           5267  -5.026017e+02   4.105047e+02
      1.425000           3921  -3.866199e+02   4.298357e+02
      1.475000           7923  -2.902177e+02   4.443466e+02
      1.525000           7188  -2.706866e+02   4.578809e+02
      1.575000           6258  -2.047936e+02   4.681206e+02
      1.625000          12121  -2.339166e+02   4.798164e+02
      1.675000           5405  -3.227266e+02   4.959528e+02
      1.725000           4275  -2.898944e+02   5.104475e+02
      1.775000          13340  -2.312173e+02   5.220083e+02
      1.825000           6425  -3.256779e+02   5.382922e+02
      1.875000           2060  -2.853300e+02   5.525587e+02
      1.925000           4534  -2.573632e+02   5.654269e+02
      1.975000           5688  -1.824347e+02   5.745486e+02
      2.025000          10279  -1.686767e+02   5.829825e+02
      2.075000           3553  -3.245127e+02   5.992081e+02
      2.125000           2305  -1.787399e+02   6.081451e+02
      2.175000           3521  -1.903399e+02   6.176621e+02
      2.225000           3294  -2.337719e+02   6.293507e+02
      2.275000           6187   7.046835e+01   6.258273e+02
      2.325000          12585   4.097682e+01   6.237784e+02
      2.375000           9612  -1.585012e+01   6.245709e+02
      2.425000           4060  -4.815429e+01   6.269787e+02
      2.475000           6501   2.405130e+01   6.257761e+02
      2.525000          11676  -1.112915e+02   6.313407e+02
      2.575000           1796  -1.983782e+02   6.412596e+02
