          step              r      E_metad_r      n_cont_CA   n_cont_heavy       n_saltbr        n_hbond           SASA           RMSD             Rg 
             0   5.720657e-01   0.000000e+00              0             58              0              4   1.479024e+01   0.000000e+00   7.382249e-01
           500   5.862465e-01   9.951730e-01              0             55              0              2   1.481698e+01   6.004417e-02   7.568389e-01
          1000   5.739799e-01   1.986849e+00              0             52              0              4   1.465270e+01   7.248059e-02   7.466845e-01
          1500   5.957355e-01   2.972751e+00              0             52              0              3   1.467766e+01   1.063834e-01   7.466659e-01
          2000   5.760506e-01   3.963411e+00              0             52              0              2   1.478683e+01   1.065621e-01   7.490464e-01
          2500   5.798030e-01   4.960604e+00              0             52              0              4   1.450430e+01   1.166738e-01   7.521485e-01
          3000   5.838220e-01   5.955028e+00              0             49              0              3   1.486918e+01   1.309747e-01   7.629068e-01
          3500   5.769872e-01   6.946340e+00              0             51              0              3   1.462538e+01   1.145252e-01   7.483772e-01
          4000   5.967506e-01   7.251460e+00              0             50              0              0   1.489006e+01   1.123491e-01   7.587885e-01
          4500   6.056715e-01   8.174897e+00              0             50              0              3   1.489582e+01   1.143996e-01   7.492287e-01
          5000   6.069672e-01   9.876387e+00              0             48              0              3   1.477741e+01   1.059275e-01   7.443172e-01
          5500   6.084133e-01   1.080901e+01              0             51              0              3   1.455404e+01   1.047459e-01   7.409331e-01
          6000   6.062314e-01   1.174064e+01              0             52              0              2   1.458645e+01   8.964812e-02   7.412295e-01
          6500   6.157917e-01   1.207893e+01              0             51              0              4   1.466018e+01   9.924628e-02   7.265021e-01
          7000   6.210198e-01   1.307379e+01              0             50              0              1   1.484153e+01   1.124563e-01   7.247308e-01
          7500   6.495539e-01   1.077227e+01              0             49              0              2   1.457781e+01   1.138248e-01   7.115126e-01
          8000   6.198164e-01   1.504570e+01              0             50              0              4   1.475868e+01   1.133032e-01   7.281087e-01
          8500   6.149593e-01   1.604436e+01              0             51              0              3   1.480721e+01   1.108733e-01   7.310593e-01
          9000   6.224611e-01   1.702367e+01              0             48              0              3   1.479043e+01   1.162195e-01   7.301343e-01
          9500   6.272413e-01   1.802009e+01              0             48              0              4   1.456036e+01   1.130510e-01   7.235212e-01
         10000   6.201966e-01   1.901517e+01              0             49              0              3   1.460077e+01   1.048438e-01   7.239483e-01
         10500   6.256536e-01   2.001000e+01              0             49              0              3   1.456839e+01   1.152944e-01   7.224655e-01
         11000   6.537309e-01   2.097093e+01              0             46              0              3   1.462886e+01   1.134377e-01   7.121858e-01
         11500   6.378151e-01   2.196385e+01              0             49              0              3   1.460680e+01   1.214420e-01   7.255028e-01
         12000   6.233444e-01   2.295956e+01              0             51              0              2   1.482334e+01   1.151572e-01   7.331202e-01
         12500   6.494435e-01   2.394090e+01              0             50              0              2   1.477285e+01   1.033777e-01   7.348636e-01
         13000   6.052463e-01   2.491957e+01              0             53              0              3   1.486793e+01   1.215793e-01   7.241620e-01
         13500   5.928923e-01   2.590237e+01              0             51              0              3   1.489928e+01   1.249526e-01   7.233983e-01
         14000   6.049028e-01   2.688642e+01              0             53              0              2   1.533737e+01   1.382598e-01   7.328259e-01
         14500   6.120070e-01   2.787260e+01              0             52              0              4   1.511957e+01   1.358866e-01   7.255644e-01
         15000   6.209368e-01   2.885327e+01              0             52              0              3   1.491094e+01   1.247232e-01   7.430773e-01
         15500   6.250183e-01   2.983041e+01              0             50              0              3   1.492062e+01   1.257486e-01   7.179263e-01
         16000   6.232904e-01   3.082471e+01              0             48              0              2   1.494445e+01   1.099772e-01   7.350456e-01
         16500   6.010671e-01   3.025012e+01              0             52              0              2   1.507713e+01   1.160917e-01   7.514961e-01
         17000   6.170217e-01   3.279005e+01              0             49              0              2   1.470250e+01   1.208460e-01   7.236059e-01
         17500   5.914663e-01   3.213474e+01              0             51              0              1   1.460638e+01   1.064037e-01   7.275664e-01
         18000   6.008986e-01   3.312351e+01              0             52              0              5   1.450648e+01   1.236076e-01   7.260989e-01
         18500   6.048146e-01   3.565206e+01              0             51              0              3   1.458978e+01   1.243967e-01   7.246254e-01
         19000   5.874035e-01   3.505715e+01              0             53              0              3   1.462628e+01   1.179436e-01   7.309078e-01
         19500   5.776214e-01   3.605328e+01              0             52              0              4   1.474905e+01   1.063557e-01   7.383331e-01
         20000   5.867903e-01   3.704729e+01              0             52              0              3   1.476795e+01   1.263949e-01   7.216400e-01
         20500   5.640782e-01   2.910749e+01              0             50              0              4   1.479472e+01   1.128166e-01   7.311218e-01
         21000   5.811315e-01   3.901682e+01              0             53              0              2   1.444085e+01   1.204331e-01   7.131372e-01
         21500   6.011178e-01   4.000454e+01              0             49              0              3   1.472110e+01   1.379906e-01   7.296508e-01
         22000   6.168860e-01   4.194842e+01              0             49              0              3   1.466449e+01   1.143136e-01   7.246333e-01
         22500   5.880651e-01   4.190375e+01              0             52              0              4   1.464851e+01   1.172914e-01   7.165493e-01
         23000   5.639174e-01   4.289621e+01              0             52              0              5   1.489623e+01   1.311795e-01   7.362826e-01
         23500   5.678425e-01   4.385423e+01              0             49              0              4   1.480504e+01   1.361093e-01   7.367711e-01
         24000   5.768955e-01   4.484128e+01              0             52              0              3   1.470614e+01   1.256839e-01   7.179641e-01
         24500   5.894537e-01   4.583794e+01              0             52              0              3   1.505865e+01   1.474075e-01   7.304430e-01
         25000   5.773482e-01   4.682936e+01              0             45              0              3   1.509943e+01   1.345743e-01   7.450032e-01
         25500   5.848646e-01   4.782592e+01              0             52              0              4   1.492693e+01   1.224499e-01   7.542672e-01
         26000   5.442882e-01   3.868866e+01              0             56              0              4   1.500997e+01   1.464805e-01   7.582053e-01
         26500   5.877391e-01   4.975303e+01              0             51              0              4   1.506844e+01   1.360552e-01   7.572328e-01
         27000   5.738027e-01   5.074249e+01              0             51              0              4   1.512177e+01   1.351016e-01   7.611798e-01
         27500   5.741206e-01   5.173233e+01              0             53              0              5   1.514914e+01   1.449593e-01   7.667043e-01
         28000   5.703093e-01   5.271623e+01              0             52              0              2   1.520349e+01   1.614482e-01   7.722705e-01
         28500   5.873255e-01   5.371010e+01              0             50              0              3   1.530045e+01   1.435322e-01   7.656841e-01
         29000   5.849983e-01   5.470588e+01              0             50              0              4   1.514076e+01   1.598305e-01   7.696719e-01
         29500   5.749779e-01   5.570472e+01              0             51              0              5   1.557024e+01   1.595093e-01   7.826254e-01
         30000   5.793064e-01   5.670197e+01              0             50              0              5   1.546871e+01   1.438571e-01   7.808357e-01
         30500   5.701800e-01   5.767060e+01              0             53              0              5   1.542392e+01   1.575690e-01   7.705707e-01
         31000   5.755798e-01   5.866207e+01              0             53              0              3   1.519518e+01   1.587531e-01   7.735340e-01
         31500   5.934534e-01   5.965830e+01              0             49              0              4   1.522710e+01   1.475135e-01   7.728488e-01
         32000   5.400959e-01   4.949979e+01              0             53              0              3   1.533035e+01   1.528630e-01   7.838353e-01
         32500   5.773878e-01   6.156383e+01              0             52              0              3   1.551324e+01   1.504705e-01   7.810160e-01
         33000   5.748006e-01   6.255850e+01              0             52              0              5   1.544833e+01   1.389115e-01   7.821669e-01
         33500   5.360309e-01   5.225467e+01              0             56              0              4   1.542148e+01   1.387532e-01   7.804347e-01
         34000   5.902394e-01   6.447714e+01              0             52              0              4   1.528087e+01   1.165445e-01   7.670841e-01
         34500   5.740949e-01   6.545164e+01              0             53              0              4   1.540470e+01   1.270080e-01   7.722677e-01
         35000   5.692788e-01   6.644686e+01              0             48              0              3   1.536074e+01   1.565744e-01   7.910471e-01
         35500   5.624284e-01   6.741668e+01              0             48              0              3   1.541493e+01   1.537369e-01   7.917914e-01
         36000   5.535496e-01   5.686915e+01              0             52              0              4   1.548328e+01   1.485177e-01   7.760752e-01
         36500   5.596620e-01   5.777058e+01              0             51              0              4   1.505739e+01   1.590401e-01   7.731959e-01
         37000   5.542921e-01   5.875843e+01              0             53              0              4   1.561389e+01   1.754952e-01   8.011119e-01
         37500   5.538081e-01   5.973808e+01              0             51              0              4   1.545669e+01   1.626699e-01   8.009152e-01
         38000   5.646732e-01   7.214758e+01              0             51              0              4   1.526097e+01   1.382688e-01   7.781292e-01
         38500   5.638831e-01   6.167547e+01              0             54              0              3   1.526072e+01   1.313486e-01   7.681175e-01
         39000   5.714875e-01   7.408937e+01              0             51              0              4   1.504796e+01   1.494392e-01   7.749445e-01
         39500   5.788777e-01   7.508511e+01              0             52              0              3   1.495192e+01   1.466808e-01   7.690664e-01
         40000   5.997642e-01   7.162625e+01              0             48              0              5   1.488982e+01   1.366387e-01   7.420075e-01
         40500   6.351978e-01   5.458588e+01              0             49              0              4   1.540721e+01   1.596743e-01   7.796287e-01
         41000   6.230354e-01   7.358393e+01              0             48              0              4   1.533056e+01   1.432623e-01   7.820558e-01
         41500   5.984325e-01   7.856777e+01              0             47              0              4   1.545679e+01   1.498409e-01   7.848086e-01
         42000   5.717771e-01   7.956263e+01              0             50              0              5   1.532993e+01   1.488027e-01   7.844894e-01
         42500   5.785721e-01   8.055035e+01              0             51              0              4   1.503453e+01   1.309943e-01   7.696551e-01
         43000   5.419803e-01   6.869770e+01              0             52              0              4   1.533980e+01   1.705532e-01   8.060092e-01
         43500   5.613524e-01   8.242692e+01              0             53              0              4   1.532510e+01   1.518579e-01   7.877303e-01
         44000   5.520479e-01   7.060249e+01              0             54              0              5   1.516372e+01   1.383273e-01   7.813217e-01
         44500   5.558895e-01   7.156225e+01              0             53              0              3   1.489047e+01   1.440701e-01   7.583333e-01
         45000   5.641437e-01   8.533476e+01              0             52              0              4   1.526719e+01   1.644173e-01   7.842738e-01
         45500   5.944328e-01   8.632925e+01              0             50              0              3   1.524353e+01   1.477414e-01   7.866956e-01
         46000   5.860645e-01   8.732492e+01              0             55              0              3   1.546051e+01   1.367917e-01   7.740298e-01
         46500   5.678792e-01   8.832228e+01              0             54              0              5   1.515100e+01   1.401631e-01   7.583036e-01
         47000   5.433661e-01   7.607934e+01              0             54              0              5   1.529002e+01   1.502339e-01   7.823687e-01
         47500   5.712484e-01   9.020498e+01              0             45              0              3   1.532520e+01   1.509639e-01   7.769870e-01
         48000   5.710572e-01   9.113481e+01              0             50              0              3   1.528238e+01   1.382236e-01   7.724650e-01
         48500   5.780745e-01   9.213025e+01              0             49              0              4   1.554012e+01   1.669373e-01   7.871319e-01
         49000   5.714484e-01   9.311673e+01              0             50              0              4   1.547269e+01   1.740748e-01   8.052197e-01
         49500   5.240378e-01   8.073088e+01              0             52              0              3   1.544807e+01   1.668776e-01   8.030066e-01
