         r_bin          count          force            pmf
      0.375000             12   1.075816e+03   9.940783e+01
      0.425000           5630   8.736537e+02   5.572515e+01
      0.475000          25427   6.757763e+02   2.193633e+01
      0.525000          22385   3.955796e+02   2.157354e+00
      0.575000          32116   4.314708e+01   0.000000e+00
      0.625000          15402  -1.489998e+02   7.449991e+00
      0.675000           2893  -7.078429e+02   4.284214e+01
      0.725000           2091  -6.530302e+02   7.549365e+01
      0.775000           6474  -2.576710e+02   8.837720e+01
      0.825000          23368  -1.998492e+02   9.836966e+01
      0.875000          10396  -3.293805e+02   1.148387e+02
      0.925000           3445  -3.449545e+02   1.320864e+02
      0.975000           8853  -3.887231e+02   1.515226e+02
      1.025000           6441  -3.793438e+02   1.704898e+02
      1.075000           5140  -3.281813e+02   1.868988e+02
      1.125000           3053  -2.709349e+02   2.004456e+02
      1.175000           1581  -2.065664e+02   2.107739e+02
      1.225000           3517  -1.709675e+02   2.193223e+02
      1.275000           2410  -9.601011e+01   2.241228e+02
      1.325000           4116  -9.580458e+01   2.289130e+02
      1.375000           4881  -9.463256e+01   2.336446e+02
      1.425000           6472  -1.100642e+02   2.391478e+02
      1.475000           5526  -7.273447e+01   2.427846e+02
      1.525000           3715  -4.952606e+01   2.452609e+02
      1.575000           3456  -4.272457e+01   2.473971e+02
      1.625000           9119  -4.360097e+01   2.495771e+02
      1.675000           9520  -1.076950e+02   2.549619e+02
      1.725000            697  -4.067962e+02   2.753017e+02
      1.775000            839  -2.429282e+02   2.874481e+02
      1.825000            881  -5.236215e+01   2.900662e+02
      1.875000           5186  -3.107346e+01   2.916199e+02
      1.925000           5386  -1.437083e+02   2.988053e+02
      1.975000            565  -1.999986e+02   3.088052e+02
      2.025000           2352  -3.113405e+01   3.103619e+02
      2.075000           5331  -9.662378e+01   3.151931e+02
      2.125000           1934  -1.660206e+02   3.234942e+02
      2.175000            676  -1.014197e+02   3.285651e+02
      2.225000            567  -4.443335e+01   3.307868e+02
      2.275000           3286  -5.608338e+01   3.335910e+02
      2.325000           2397  -6.099637e+00   3.338960e+02
      2.375000           3142  -8.068799e+01   3.379304e+02
      2.425000           3731  -3.881431e+01   3.398711e+02
      2.475000           3568  -8.229604e+00   3.402826e+02
      2.525000           2676  -8.509410e+01   3.445373e+02
      2.575000           5906  -3.034811e+01   3.460547e+02
      2.625000          13119  -9.531514e+01   3.508204e+02
      2.675000           4306  -2.760421e+02   3.646225e+02
      2.725000           1216  -3.480565e+02   3.820254e+02
