         r_bin          count          force            pmf
      0.475000             54   9.642383e+02   2.383848e+01
      0.525000           4956   4.281735e+02   2.429805e+00
      0.575000          36046   4.859610e+01   0.000000e+00
      0.625000          13394  -2.528963e+02   1.264482e+01
      0.675000           1270  -5.413885e+02   3.971424e+01
      0.725000           6722  -4.090749e+02   6.016799e+01
      0.775000          17975  -2.255718e+02   7.144658e+01
      0.825000          13817  -2.998378e+02   8.643847e+01
      0.875000          12122  -3.213851e+02   1.025077e+02
      0.925000           8278  -8.921417e+01   1.069684e+02
      0.975000          21842   1.030171e+02   1.018176e+02
      1.025000          10589   1.232292e+00   1.017560e+02
      1.075000          21001   1.449883e+02   9.450655e+01
      1.125000          26982   8.552019e+01   9.023054e+01
      1.175000          11960   5.397810e+01   8.753164e+01
      1.225000          17636  -1.320803e+00   8.759768e+01
      1.275000          19706   4.876488e+01   8.515943e+01
      1.325000          15279   2.845525e+01   8.373667e+01
      1.375000          12643  -9.884329e+01   8.867883e+01
      1.425000          11708  -1.963496e+02   9.849631e+01
      1.475000          14574  -2.051346e+02   1.087530e+02
      1.525000           9015  -2.784901e+02   1.226775e+02
      1.575000           8593  -2.727453e+02   1.363148e+02
      1.625000           4493  -3.337166e+02   1.530006e+02
      1.675000           6762  -2.934890e+02   1.676751e+02
      1.725000           5614  -3.125006e+02   1.833001e+02
      1.775000           4949  -2.410202e+02   1.953511e+02
      1.825000           1723  -2.286764e+02   2.067850e+02
      1.875000           5063  -1.230522e+02   2.129376e+02
      1.925000           5561  -1.817819e+02   2.220267e+02
      1.975000           2574  -2.025932e+02   2.321563e+02
      2.025000            920  -1.551171e+02   2.399122e+02
      2.075000           2150  -6.289370e+00   2.402266e+02
      2.125000           6824   5.853645e+01   2.372998e+02
      2.175000           6272  -4.635121e+00   2.375316e+02
      2.225000           7393  -1.410499e+01   2.382368e+02
      2.275000           5636  -1.221583e+01   2.388476e+02
      2.325000           7454   3.331747e+00   2.386810e+02
      2.375000           5715  -9.572758e+00   2.391597e+02
      2.425000           7529  -3.389439e+01   2.408544e+02
      2.475000           5056  -6.770952e+00   2.411929e+02
      2.525000           1884  -4.259188e+01   2.433225e+02
      2.575000           4009   4.917646e+01   2.408637e+02
      2.625000           6484  -7.690803e+01   2.447091e+02
      2.675000           2373  -1.672786e+02   2.530730e+02
