         r_bin          count          force            pmf
      0.425000           6479   1.042590e+03   6.500318e+01
      0.475000          46430   7.010106e+02   2.995265e+01
      0.525000          27335   4.130807e+02   9.298613e+00
      0.575000          24712   1.859723e+02   0.000000e+00
      0.625000          16586  -2.306305e+01   1.153152e+00
      0.675000          12964  -2.054737e+02   1.142684e+01
      0.725000          10641  -3.561015e+02   2.923191e+01
      0.775000           5990  -6.137268e+02   5.991825e+01
      0.825000           5872  -4.635226e+02   8.309438e+01
      0.875000          16186  -1.009824e+02   8.814350e+01
      0.925000          19667  -1.548437e+02   9.588569e+01
      0.975000          11945  -1.940479e+02   1.055881e+02
      1.025000          12221  -1.810870e+02   1.146424e+02
      1.075000           8270  -1.111957e+02   1.202022e+02
      1.125000          16864  -1.145101e+02   1.259277e+02
      1.175000          10796  -1.663463e+02   1.342450e+02
      1.225000           5814  -2.017993e+02   1.443350e+02
      1.275000           6036  -1.769966e+02   1.531848e+02
      1.325000           3642  -2.061189e+02   1.634908e+02
      1.375000           1549  -2.988796e+02   1.784348e+02
      1.425000            495  -2.394730e+02   1.904084e+02
      1.475000           2037  -5.694875e+01   1.932558e+02
      1.525000           5241  -7.378437e+01   1.969451e+02
      1.575000           1141  -9.234756e+01   2.015624e+02
      1.625000           2692   2.826480e+01   2.001492e+02
      1.675000           9027  -9.750717e+01   2.050246e+02
      1.725000           5114  -1.210797e+02   2.110785e+02
      1.775000           2228  -2.097319e+02   2.215651e+02
      1.825000           1463  -1.604110e+02   2.295857e+02
      1.875000            651  -2.259679e+02   2.408841e+02
      1.925000           3829  -8.076588e-01   2.409245e+02
      1.975000           5451   6.960856e+00   2.405764e+02
      2.025000           4487  -2.704532e+01   2.419287e+02
      2.075000           4535  -4.834383e+01   2.443459e+02
      2.125000           4849  -7.645026e+01   2.481684e+02
      2.175000           4828  -5.959159e+01   2.511480e+02
      2.225000           2550  -7.358115e+01   2.548270e+02
      2.275000           3251  -4.694485e+01   2.571743e+02
      2.325000           3620   2.813128e+01   2.557677e+02
      2.375000           5153   2.732725e+01   2.544013e+02
      2.425000           5745  -2.164733e+01   2.554837e+02
      2.475000           4399   4.210417e+01   2.533785e+02
      2.525000           7004  -7.370759e+01   2.570639e+02
      2.575000           5870  -8.880906e+01   2.615043e+02
      2.625000          10419  -1.398888e+02   2.684988e+02
      2.675000           3569  -2.641646e+02   2.817070e+02
      2.725000            553  -2.238097e+02   2.928975e+02
