         r_bin          count          force            pmf
      0.275000           4765   1.557571e+03   1.692358e+02
      0.325000          25271   1.316317e+03   1.034200e+02
      0.375000          65745   9.512449e+02   5.585773e+01
      0.425000          31523   7.779708e+02   1.695919e+01
      0.475000          18089   3.391837e+02   0.000000e+00
      0.525000          41206  -1.876785e+01   9.383924e-01
      0.575000          20446  -3.754350e+02   1.971014e+01
      0.625000          30883  -6.683293e+02   5.312661e+01
      0.675000          16597  -9.003644e+02   9.814482e+01
      0.725000           3637  -5.695369e+02   1.266217e+02
      0.775000          41141  -3.121448e+02   1.422289e+02
      0.825000          36182  -2.758337e+02   1.560206e+02
      0.875000          14758  -4.092672e+02   1.764840e+02
      0.925000          20460  -4.355574e+02   1.982618e+02
      0.975000          19974  -4.809363e+02   2.223086e+02
      1.025000          18672  -1.375255e+02   2.291849e+02
      1.075000          25158  -1.213626e+02   2.352531e+02
      1.125000          35337  -3.657073e+02   2.535384e+02
      1.175000          21520  -4.165372e+02   2.743653e+02
      1.225000          19567  -3.374200e+02   2.912363e+02
      1.275000          19326  -2.432192e+02   3.033972e+02
      1.325000          23505  -3.529314e+02   3.210438e+02
      1.375000          20166  -1.351767e+02   3.278026e+02
      1.425000          21975  -7.114575e+01   3.313599e+02
      1.475000          27334  -8.712268e+01   3.357161e+02
      1.525000          25463  -1.361713e+02   3.425246e+02
      1.575000          18869  -7.954613e+01   3.465019e+02
      1.625000          25885  -1.432134e+02   3.536626e+02
      1.675000          18502  -1.390343e+02   3.606143e+02
      1.725000          11043  -1.668337e+02   3.689560e+02
      1.775000          18522  -1.055282e+02   3.742324e+02
      1.825000          11252  -1.485762e+02   3.816612e+02
      1.875000          14072  -1.547187e+02   3.893972e+02
      1.925000          13749  -1.947703e+02   3.991357e+02
      1.975000           7628  -1.547601e+02   4.068737e+02
      2.025000          10074  -1.755970e+02   4.156535e+02
      2.075000          12797  -2.381656e+02   4.275618e+02
      2.125000           5819  -2.737675e+02   4.412502e+02
      2.175000           4972  -2.150318e+02   4.520018e+02
      2.225000           8089   4.659937e+01   4.496718e+02
      2.275000          15638  -1.586262e+01   4.504649e+02
      2.325000          14449  -2.796805e+01   4.518634e+02
      2.375000           9557  -1.068809e+02   4.572074e+02
      2.425000           5595   1.339205e+01   4.565378e+02
      2.475000          19409   5.597330e+01   4.537391e+02
      2.525000          19948  -1.249048e+02   4.599844e+02
      2.575000          18264  -2.248396e+02   4.712264e+02
      2.625000          17579  -4.766302e+02   4.950579e+02
      2.675000          14264  -6.445390e+02   5.272848e+02
      2.725000           9989  -7.125003e+02   5.629098e+02
      2.775000            135  -1.090028e+03   6.174112e+02
