         r_bin          count          force            pmf
      0.325000           7361   1.120876e+03   1.104210e+02
      0.375000          43036   8.924387e+02   6.579910e+01
      0.425000          29114   7.328559e+02   2.915631e+01
      0.475000          25055   4.978511e+02   4.263755e+00
      0.525000          25414   8.527510e+01   0.000000e+00
      0.575000          26135  -1.988547e+02   9.942735e+00
      0.625000           5501  -6.133186e+02   4.060867e+01
      0.675000           2537  -6.944771e+02   7.533252e+01
      0.725000          10744  -5.022478e+02   1.004449e+02
      0.775000          20403  -2.722636e+02   1.140581e+02
      0.825000          26674  -3.925658e+02   1.336864e+02
      0.875000          11153  -6.140564e+02   1.643892e+02
      0.925000          11780  -6.175573e+02   1.952671e+02
      0.975000          17422  -6.314356e+02   2.268389e+02
      1.025000           9163  -5.212070e+02   2.528992e+02
      1.075000          18360  -5.740161e+02   2.816000e+02
      1.125000           8278  -5.269640e+02   3.079482e+02
      1.175000           9113  -5.270821e+02   3.343023e+02
      1.225000          15282  -2.768125e+02   3.481429e+02
      1.275000          24974  -1.471042e+02   3.554981e+02
      1.325000          18341  -9.117945e+01   3.600571e+02
      1.375000          13862  -4.335304e+01   3.622248e+02
      1.425000          13843   5.728540e+01   3.593605e+02
      1.475000          22169  -6.122171e+01   3.624216e+02
      1.525000          14915  -1.254160e+02   3.686924e+02
      1.575000          12169  -1.582795e+02   3.766064e+02
      1.625000          19036  -1.589867e+02   3.845557e+02
      1.675000          13335  -1.567412e+02   3.923927e+02
      1.725000          17151  -1.831230e+02   4.015489e+02
      1.775000          16773  -1.919875e+02   4.111483e+02
      1.825000          13533  -1.334643e+02   4.178215e+02
      1.875000          11185  -1.966077e+02   4.276519e+02
      1.925000          19267  -2.058242e+02   4.379431e+02
      1.975000           8425  -2.308459e+02   4.494854e+02
      2.025000           7779  -1.864848e+02   4.588096e+02
      2.075000          12641  -2.107160e+02   4.693454e+02
      2.125000          15207  -9.489734e+01   4.740903e+02
      2.175000           7371  -3.828089e+01   4.760043e+02
      2.225000          15942  -1.779873e+02   4.849037e+02
      2.275000          13293  -2.028908e+02   4.950482e+02
      2.325000          15252  -1.902324e+02   5.045598e+02
      2.375000           8761  -9.980240e+01   5.095500e+02
      2.425000           6885  -9.080620e+01   5.140903e+02
      2.475000          13064  -9.278813e+01   5.187297e+02
      2.525000          19331  -1.425099e+02   5.258552e+02
      2.575000          18649  -2.898092e+02   5.403456e+02
      2.625000          14225  -4.716600e+02   5.639286e+02
      2.675000           2697  -6.235023e+02   5.951038e+02
