          step              r      E_metad_r      n_cont_CA   n_cont_heavy       n_saltbr        n_hbond           SASA           RMSD             Rg 
             0   5.280130e-01   0.000000e+00              3             72              1              8   1.773648e+01   0.000000e+00   9.828418e-01
           500   5.180542e-01   9.973764e-01              3             69              1              7   1.796196e+01   5.952781e-02   9.957294e-01
          1000   5.294624e-01   1.990906e+00              3             69              2              8   1.784160e+01   6.095709e-02   9.923893e-01
          1500   5.519291e-01   2.671181e+00              3             72              2              5   1.816245e+01   8.551599e-02   1.005099e+00
          2000   5.216935e-01   3.958668e+00              5             74              1              7   1.798298e+01   6.612030e-02   9.834705e-01
          2500   5.584465e-01   4.520948e+00              3             66              1              7   1.804030e+01   1.126005e-01   1.021221e+00
          3000   5.656903e-01   5.494627e+00              3             69              1              7   1.815974e+01   1.175040e-01   1.013676e+00
          3500   5.549034e-01   6.491302e+00              3             65              1              7   1.807904e+01   1.050426e-01   1.015645e+00
          4000   5.572374e-01   7.469884e+00              3             69              2              8   1.804828e+01   1.194851e-01   9.958621e-01
          4500   5.410904e-01   8.675051e+00              4             69              1              5   1.802325e+01   1.203095e-01   1.007429e+00
          5000   5.490066e-01   9.388400e+00              5             68              1              5   1.814552e+01   1.111459e-01   1.013034e+00
          5500   5.505859e-01   1.062490e+01              3             66              2              7   1.827388e+01   1.305048e-01   1.017181e+00
          6000   5.358018e-01   1.161439e+01              3             68              2              8   1.816503e+01   1.212107e-01   1.007612e+00
          6500   5.300796e-01   1.261128e+01              3             71              2              6   1.812076e+01   1.381323e-01   1.015866e+00
          7000   5.171939e-01   1.360678e+01              4             66              2              6   1.786299e+01   1.289778e-01   1.008805e+00
          7500   5.361176e-01   1.460325e+01              3             67              1              6   1.790767e+01   1.282830e-01   9.989190e-01
          8000   5.243145e-01   1.559481e+01              3             67              1              8   1.784551e+01   1.066733e-01   1.008970e+00
          8500   5.120555e-01   1.659074e+01              4             69              1              4   1.762633e+01   1.057038e-01   1.006981e+00
          9000   5.182959e-01   1.757835e+01              3             69              1              5   1.812471e+01   1.159562e-01   1.016574e+00
          9500   5.226914e-01   1.857502e+01              3             69              1              6   1.785135e+01   9.920814e-02   1.006015e+00
         10000   5.029337e-01   1.648756e+01              3             65              2              7   1.766714e+01   1.173576e-01   1.014870e+00
         10500   5.347318e-01   2.054566e+01              3             69              2              8   1.823898e+01   1.236994e-01   1.017661e+00
         11000   5.371571e-01   2.153289e+01              3             67              2              9   1.822559e+01   1.121970e-01   1.018173e+00
         11500   5.373415e-01   2.252103e+01              4             67              2              6   1.811916e+01   1.176737e-01   1.006523e+00
         12000   5.259289e-01   2.351844e+01              3             68              1              7   1.812582e+01   1.382124e-01   1.024911e+00
         12500   5.184206e-01   2.451374e+01              3             71              2              7   1.814598e+01   1.273608e-01   1.008519e+00
         13000   5.084167e-01   2.164775e+01              5             70              2              9   1.792342e+01   1.163626e-01   1.001482e+00
         13500   5.147609e-01   2.648450e+01              4             69              1              8   1.835007e+01   1.174312e-01   9.919085e-01
         14000   5.007899e-01   2.745545e+01              3             72              2              9   1.801658e+01   1.200940e-01   9.972230e-01
         14500   5.163538e-01   2.843895e+01              3             70              1              8   1.795868e+01   1.284684e-01   1.017027e+00
         15000   5.280751e-01   2.943302e+01              3             66              2              7   1.825909e+01   1.398778e-01   1.019484e+00
         15500   5.141978e-01   3.041719e+01              4             69              2              8   1.795060e+01   1.410899e-01   1.007242e+00
         16000   5.309745e-01   3.141423e+01              3             67              1              8   1.798787e+01   1.342871e-01   1.005695e+00
         16500   5.307495e-01   3.241031e+01              4             68              2              7   1.807138e+01   1.254359e-01   1.016821e+00
         17000   5.400084e-01   3.339654e+01              4             69              2              8   1.788948e+01   1.367672e-01   1.013248e+00
         17500   5.295986e-01   3.438131e+01              4             67              1              6   1.837667e+01   1.413434e-01   1.016137e+00
         18000   5.304017e-01   3.536972e+01              5             68              2              7   1.776929e+01   1.479770e-01   1.009302e+00
         18500   5.389709e-01   3.636453e+01              6             69              2              7   1.784613e+01   1.483872e-01   1.010213e+00
         19000   5.470720e-01   3.731589e+01              3             66              2              9   1.802629e+01   1.500777e-01   1.016789e+00
         19500   5.602600e-01   3.494378e+01              4             68              3              9   1.786737e+01   1.490035e-01   1.012813e+00
         20000   5.435002e-01   3.921433e+01              3             66              1              7   1.803564e+01   1.419690e-01   1.006387e+00
         20500   5.550148e-01   3.688506e+01              4             69              3              6   1.800214e+01   1.478223e-01   1.012512e+00
         21000   5.442825e-01   4.112913e+01              4             69              3             10   1.802964e+01   1.590510e-01   9.948862e-01
         21500   5.281120e-01   4.211227e+01              4             71              2              8   1.792088e+01   1.522039e-01   9.890914e-01
         22000   5.331693e-01   4.310366e+01              3             67              1              4   1.773745e+01   1.494142e-01   9.901356e-01
         22500   5.435057e-01   4.409783e+01              4             71              2              6   1.810160e+01   1.526170e-01   1.004395e+00
         23000   5.284400e-01   4.507530e+01              4             70              4              7   1.815970e+01   1.594538e-01   1.011035e+00
         23500   5.352349e-01   4.607350e+01              5             66              3              5   1.790530e+01   1.416645e-01   9.984657e-01
         24000   5.432415e-01   4.324577e+01              4             70              3              6   1.799652e+01   1.454818e-01   1.016495e+00
         24500   5.395532e-01   4.801792e+01              4             66              2              8   1.833043e+01   1.717608e-01   1.020386e+00
         25000   5.352305e-01   4.900129e+01              4             65              3              8   1.828346e+01   1.749652e-01   1.019023e+00
         25500   5.165797e-01   4.997454e+01              3             67              2             10   1.859452e+01   1.769909e-01   1.020610e+00
         26000   5.067770e-01   5.096228e+01              4             67              3              8   1.849154e+01   1.542840e-01   1.011171e+00
         26500   5.101847e-01   5.192899e+01              4             69              1              7   1.861570e+01   1.681588e-01   1.007521e+00
         27000   4.960166e-01   4.554313e+01              4             70              3              8   1.832500e+01   1.881878e-01   9.906605e-01
         27500   5.068932e-01   5.383282e+01              3             70              2              5   1.843640e+01   1.980437e-01   1.007169e+00
         28000   5.068269e-01   4.749265e+01              4             70              2              7   1.861242e+01   1.888527e-01   1.003801e+00
         28500   5.055061e-01   5.573027e+01              4             69              2              7   1.837829e+01   1.670162e-01   1.009316e+00
         29000   4.879484e-01   4.944578e+01              5             70              1              7   1.855522e+01   1.636911e-01   1.008321e+00
         29500   4.919567e-01   5.044130e+01              4             70              2              6   1.864642e+01   1.692818e-01   1.002073e+00
         30000   4.969434e-01   5.143717e+01              3             69              2              5   1.850033e+01   1.749777e-01   1.026702e+00
         30500   5.048188e-01   5.939934e+01              4             67              2              9   1.845834e+01   1.664178e-01   1.012786e+00
         31000   4.849172e-01   5.339652e+01              5             71              2              7   1.838961e+01   1.729400e-01   9.983511e-01
         31500   4.913406e-01   5.439285e+01              3             71              2              7   1.832233e+01   1.669429e-01   9.861923e-01
         32000   4.875255e-01   5.536940e+01              4             71              2              9   1.845645e+01   1.573222e-01   9.880400e-01
         32500   4.866341e-01   5.636477e+01              4             71              2              7   1.833192e+01   1.662070e-01   9.838733e-01
         33000   5.052649e-01   6.396198e+01              3             69              2              6   1.855632e+01   1.627614e-01   1.002958e+00
         33500   5.009461e-01   5.832295e+01              3             69              1              5   1.844284e+01   1.712686e-01   9.942057e-01
         34000   4.975262e-01   5.929730e+01              5             69              2             10   1.833121e+01   1.723684e-01   9.752378e-01
         34500   5.043389e-01   6.677867e+01              3             70              2              9   1.874436e+01   1.779476e-01   9.940762e-01
         35000   5.190835e-01   6.776818e+01              4             68              1              8   1.861375e+01   1.760424e-01   1.006113e+00
         35500   5.120201e-01   6.872945e+01              3             71              1              8   1.825633e+01   1.804738e-01   9.866318e-01
         36000   5.263769e-01   6.972081e+01              4             70              1              8   1.859499e+01   1.809401e-01   1.019988e+00
         36500   5.143973e-01   6.393288e+01              3             70              1              8   1.853087e+01   1.787852e-01   1.001669e+00
         37000   5.136889e-01   6.489634e+01              4             69              1              7   1.836490e+01   1.778029e-01   1.001473e+00
         37500   4.914515e-01   6.585314e+01              3             70              1              6   1.841689e+01   1.700808e-01   9.936625e-01
         38000   5.076353e-01   7.357831e+01              3             68              1              9   1.842638e+01   1.595373e-01   9.895803e-01
         38500   5.356304e-01   7.456762e+01              4             66              1              8   1.852175e+01   1.710276e-01   1.015478e+00
         39000   5.080570e-01   7.555785e+01              3             69              2              8   1.854966e+01   1.774366e-01   9.930985e-01
         39500   5.216764e-01   7.655229e+01              4             66              1              7   1.862204e+01   1.712833e-01   9.913231e-01
         40000   5.392936e-01   6.761167e+01              4             66              2              7   1.861533e+01   1.682784e-01   9.991015e-01
         40500   5.200842e-01   7.849438e+01              3             71              2              9   1.833303e+01   1.649996e-01   9.957886e-01
         41000   5.250078e-01   7.949100e+01              3             70              2              8   1.847105e+01   1.687183e-01   1.008922e+00
         41500   5.229126e-01   8.047930e+01              3             65              1              7   1.843121e+01   1.661894e-01   1.010398e+00
         42000   5.098424e-01   8.145684e+01              3             72              1              8   1.824070e+01   1.547305e-01   9.924358e-01
         42500   5.255630e-01   8.245580e+01              4             70              1             10   1.831898e+01   1.600667e-01   9.942944e-01
         43000   5.253249e-01   8.344659e+01              3             66              2              9   1.852064e+01   1.477678e-01   1.001005e+00
         43500   5.410077e-01   8.444162e+01              4             69              2              9   1.834034e+01   1.586636e-01   1.003372e+00
         44000   5.352864e-01   7.485167e+01              3             69              2             11   1.875661e+01   1.690648e-01   1.000271e+00
