         r_bin          count          force            pmf
      0.425000            176   6.912843e+02   1.290279e+01
      0.475000          10866   2.580558e+02   0.000000e+00
      0.525000          32380  -3.743948e+01   1.871974e+00
      0.575000           9581  -4.142105e+02   2.258250e+01
      0.625000          17065  -4.740952e+02   4.628726e+01
      0.675000          28791  -5.688248e+02   7.472850e+01
      0.725000           6471  -6.872888e+02   1.090929e+02
      0.775000           2878  -6.224794e+02   1.402169e+02
      0.825000          11885  -5.085307e+02   1.656434e+02
      0.875000           5300  -4.488521e+02   1.880860e+02
      0.925000           9856  -2.393860e+02   2.000554e+02
      0.975000          11684  -3.305265e+02   2.165817e+02
      1.025000           6046  -2.971692e+02   2.314401e+02
      1.075000          13666  -2.557496e+02   2.442276e+02
      1.125000          13528  -3.470822e+02   2.615817e+02
      1.175000           6231  -4.011170e+02   2.816376e+02
      1.225000           2888  -3.640840e+02   2.998418e+02
      1.275000           5831  -2.091607e+02   3.102998e+02
      1.325000          15782  -2.131220e+02   3.209559e+02
      1.375000           6378  -2.472999e+02   3.333209e+02
      1.425000           3525  -2.888647e+02   3.477641e+02
      1.475000           6992  -1.180650e+02   3.536674e+02
      1.525000          17831  -1.428577e+02   3.608103e+02
      1.575000          13036  -2.082462e+02   3.712226e+02
      1.625000           5096  -2.918672e+02   3.858159e+02
      1.675000          13049  -2.247699e+02   3.970544e+02
      1.725000          13437  -2.674262e+02   4.104258e+02
      1.775000          12666  -2.671841e+02   4.237850e+02
      1.825000           7030  -1.632122e+02   4.319456e+02
      1.875000          11684  -2.408468e+02   4.439879e+02
      1.925000          15611  -1.835789e+02   4.531669e+02
      1.975000          14806  -1.743741e+02   4.618856e+02
      2.025000          12589  -1.317849e+02   4.684748e+02
      2.075000          14880  -1.093663e+02   4.739431e+02
      2.125000          14841  -1.034780e+02   4.791170e+02
      2.175000           9504  -6.755666e+01   4.824949e+02
      2.225000          13405  -7.062501e+01   4.860261e+02
      2.275000          13909  -6.475768e+00   4.863499e+02
      2.325000          11777  -6.347126e+01   4.895235e+02
      2.375000           3359  -5.649218e+01   4.923481e+02
      2.425000           8343  -6.623113e+01   4.956596e+02
      2.475000          14615  -9.629654e+01   5.004744e+02
      2.525000           7328  -1.948243e+02   5.102157e+02
      2.575000           7968  -3.622348e+02   5.283274e+02
      2.625000           1336  -5.154555e+02   5.541002e+02
