         r_bin          count          force            pmf
      0.475000           1341   7.617576e+02   6.236182e+01
      0.525000          22691   5.640304e+02   3.416030e+01
      0.575000          20573   4.150576e+02   1.340742e+01
      0.625000           8958   2.528180e+02   7.665164e-01
      0.675000          26990   1.533033e+01   0.000000e+00
      0.725000          11176  -2.430245e+02   1.215122e+01
      0.775000           9485  -6.299530e+02   4.364887e+01
      0.825000           8591  -5.587832e+02   7.158803e+01
      0.875000          12931  -4.012640e+02   9.165123e+01
      0.925000          14034  -4.362955e+02   1.134660e+02
      0.975000           5393  -4.670381e+02   1.368179e+02
      1.025000           5686  -4.109768e+02   1.573667e+02
      1.075000           8494  -3.351869e+02   1.741261e+02
      1.125000           3138  -3.034374e+02   1.892980e+02
      1.175000           7026  -2.191363e+02   2.002548e+02
      1.225000           8380  -9.399835e+01   2.049547e+02
      1.275000           7912   2.273331e+00   2.048410e+02
      1.325000           7818   3.662325e+01   2.030099e+02
      1.375000          17436  -1.681415e+01   2.038506e+02
      1.425000          16982  -5.347001e+01   2.065241e+02
      1.475000           5025  -8.272516e+01   2.106603e+02
      1.525000           3898  -7.346035e+01   2.143333e+02
      1.575000           9138   4.774691e+00   2.140946e+02
      1.625000          14217  -6.185917e+01   2.171876e+02
      1.675000           9475  -1.144449e+02   2.229098e+02
      1.725000           3450  -1.005892e+02   2.279393e+02
      1.775000           3967  -1.028175e+01   2.284534e+02
      1.825000           8750   1.187032e+01   2.278599e+02
      1.875000          10823  -4.460475e+00   2.280829e+02
      1.925000           5418  -9.097376e+00   2.285377e+02
      1.975000           6052  -1.274158e+01   2.291748e+02
      2.025000           8244   3.166165e+00   2.290165e+02
      2.075000           4019  -1.567514e+01   2.298003e+02
      2.125000           1981   5.314537e+01   2.271430e+02
      2.175000           2932   2.457172e+01   2.259144e+02
      2.225000           4026   9.780193e+00   2.254254e+02
      2.275000           3322   4.909823e+01   2.229705e+02
      2.325000           3652   2.353505e+01   2.217937e+02
      2.375000           3417  -3.291242e+00   2.219583e+02
      2.425000           2729   2.872065e+01   2.205223e+02
      2.475000           4325   2.162546e+01   2.194410e+02
      2.525000           5695  -2.745792e+00   2.195783e+02
      2.575000           5812  -4.310093e+01   2.217333e+02
      2.625000           6744  -8.017403e+01   2.257420e+02
      2.675000           5434  -1.726157e+02   2.343728e+02
      2.725000            220  -3.516221e+02   2.519539e+02
