         r_bin          count          force            pmf
      0.575000            193   5.767878e+02   1.051180e+01
      0.625000          13915   2.102360e+02   0.000000e+00
      0.675000          29826  -6.738655e+01   3.369328e+00
      0.725000          12121  -4.392457e+02   2.533161e+01
      0.775000           8046  -5.557100e+02   5.311711e+01
      0.825000          10674  -5.961278e+02   8.292350e+01
      0.875000           5244  -4.474328e+02   1.052951e+02
      0.925000           9159  -4.066082e+02   1.256256e+02
      0.975000           7978  -3.439177e+02   1.428214e+02
      1.025000           2573  -3.229019e+02   1.589665e+02
      1.075000           5305  -2.240275e+02   1.701679e+02
      1.125000           4879  -2.481093e+02   1.825734e+02
      1.175000           2267  -2.430131e+02   1.947240e+02
      1.225000           2715  -8.252671e+01   1.988504e+02
      1.275000           6935  -1.280806e+02   2.052544e+02
      1.325000           3763  -1.844514e+02   2.144770e+02
      1.375000           1111  -1.723459e+02   2.230943e+02
      1.425000           3096  -7.415894e+01   2.268022e+02
      1.475000           4594  -1.231192e+02   2.329582e+02
      1.525000           3475  -2.343851e+01   2.341301e+02
      1.575000           9130   2.268937e+01   2.329956e+02
      1.625000           7551  -4.855834e+01   2.354235e+02
      1.675000           6103  -1.053256e+02   2.406898e+02
      1.725000           8012  -1.227630e+02   2.468280e+02
      1.775000           8631   2.197087e+01   2.457294e+02
      1.825000          17144  -5.873717e-01   2.457588e+02
      1.875000          15166  -5.007994e+01   2.482628e+02
      1.925000           8699  -9.376108e+01   2.529508e+02
      1.975000           6858  -1.890941e+01   2.538963e+02
      2.025000          11971  -1.286766e+02   2.603301e+02
      2.075000           8171  -1.570704e+02   2.681837e+02
      2.125000           7489  -1.563558e+02   2.760015e+02
      2.175000           4482  -1.178784e+02   2.818954e+02
      2.225000           5769  -1.180450e+02   2.877976e+02
      2.275000           5262  -4.176575e+01   2.898859e+02
      2.325000           5774  -1.354262e+02   2.966572e+02
      2.375000           6161  -9.818296e+01   3.015664e+02
      2.425000           9869   4.088127e+00   3.013620e+02
      2.475000           7153   3.057540e+01   2.998332e+02
      2.525000           5877  -3.266070e+01   3.014662e+02
      2.575000           7657  -5.472103e+01   3.042023e+02
      2.625000          13609  -9.816509e+01   3.091105e+02
      2.675000          19942  -2.487171e+02   3.215464e+02
      2.725000          14952  -4.310725e+02   3.431000e+02
      2.775000           6365  -5.485013e+02   3.705251e+02
      2.825000            834  -5.339974e+02   3.972249e+02
