          step              r      E_metad_r      n_cont_CA   n_cont_heavy       n_saltbr        n_hbond           SASA           RMSD             Rg 
             0   6.420666e-01   0.000000e+00              1             50              1              8   1.306298e+01   0.000000e+00   8.332359e-01
           500   6.728258e-01   9.941670e-01              2             48              1              9   1.318272e+01   6.238075e-02   8.515886e-01
          1000   6.712808e-01   1.990190e+00              1             47              0              7   1.326749e+01   6.627561e-02   8.401512e-01
          1500   7.000453e-01   2.967810e+00              1             50              0              7   1.343635e+01   9.036195e-02   8.661153e-01
          2000   6.775148e-01   3.928807e+00              1             49              1              9   1.326678e+01   9.358188e-02   8.702181e-01
          2500   6.903818e-01   4.914009e+00              1             50              0              7   1.323150e+01   1.063562e-01   8.673019e-01
          3000   6.946652e-01   5.883101e+00              2             48              0              9   1.327386e+01   1.105661e-01   8.715560e-01
          3500   6.789071e-01   6.869263e+00              1             51              1              6   1.344171e+01   1.281960e-01   8.982433e-01
          4000   6.928226e-01   7.859772e+00              2             52              1              8   1.354337e+01   9.973659e-02   8.893041e-01
          4500   6.835693e-01   8.851269e+00              2             51              0              9   1.334984e+01   1.043447e-01   8.863162e-01
          5000   6.846868e-01   9.846633e+00              2             49              0              9   1.315563e+01   1.212333e-01   8.946381e-01
          5500   6.686351e-01   1.083792e+01              1             51              1              6   1.331672e+01   1.051262e-01   8.767616e-01
          6000   6.717144e-01   1.181501e+01              2             51              1              9   1.307913e+01   1.011971e-01   8.593841e-01
          6500   6.876975e-01   1.172291e+01              2             52              0              9   1.314131e+01   1.109502e-01   8.654683e-01
          7000   6.809061e-01   1.379910e+01              2             52              1              8   1.328855e+01   1.252405e-01   8.728944e-01
          7500   7.012444e-01   1.359439e+01              1             52              1              7   1.307212e+01   1.203303e-01   8.638524e-01
          8000   6.863096e-01   1.571974e+01              1             52              1              8   1.311774e+01   1.167696e-01   8.691256e-01
          8500   6.779943e-01   1.671459e+01              1             51              0              8   1.299880e+01   1.177683e-01   8.518851e-01
          9000   6.927389e-01   1.770167e+01              1             49              0              7   1.314647e+01   1.210282e-01   8.648709e-01
          9500   6.612609e-01   1.868792e+01              1             48              1              8   1.302060e+01   1.045043e-01   8.595342e-01
         10000   6.712315e-01   1.967941e+01              2             49              0              8   1.304738e+01   1.151235e-01   8.577831e-01
         10500   6.631561e-01   2.067344e+01              2             51              1              8   1.312652e+01   1.168270e-01   8.662374e-01
         11000   6.609888e-01   2.166362e+01              1             52              1             10   1.332158e+01   1.253282e-01   8.749490e-01
         11500   6.742931e-01   2.266099e+01              2             52              1              8   1.322271e+01   1.355170e-01   8.654957e-01
         12000   6.681111e-01   2.365323e+01              1             53              1             10   1.326630e+01   1.226921e-01   8.624981e-01
         12500   6.729738e-01   2.464353e+01              2             51              1              8   1.303919e+01   1.237412e-01   8.392436e-01
         13000   6.468967e-01   2.560785e+01              2             52              1              9   1.313513e+01   1.381828e-01   8.564168e-01
         13500   6.468037e-01   2.321763e+01              2             53              2             10   1.305419e+01   1.332653e-01   8.592478e-01
         14000   6.584466e-01   2.749078e+01              1             52              1              7   1.300482e+01   1.427235e-01   8.715458e-01
         14500   6.699398e-01   2.848134e+01              2             53              1              9   1.291629e+01   1.254416e-01   8.570937e-01
         15000   6.320551e-01   2.607457e+01              1             52              0              8   1.284334e+01   1.460875e-01   8.506797e-01
         15500   6.309012e-01   2.706449e+01              1             52              1              9   1.309086e+01   1.286845e-01   8.571566e-01
         16000   6.582698e-01   3.119785e+01              2             51              1              8   1.310767e+01   1.338694e-01   8.468429e-01
         16500   6.455500e-01   2.902245e+01              2             53              1              8   1.305597e+01   1.349484e-01   8.695568e-01
