          step              r      E_metad_r      n_cont_CA   n_cont_heavy       n_saltbr        n_hbond           SASA           RMSD             Rg 
             0   6.420666e-01   0.000000e+00              1             50              1              8   1.306298e+01   0.000000e+00   8.332359e-01
           500   6.780409e-01   9.920725e-01              1             49              0              9   1.336974e+01   7.164876e-02   8.662302e-01
          1000   6.908016e-01   1.980139e+00              1             46              1              8   1.331773e+01   7.597671e-02   8.742278e-01
          1500   6.852481e-01   2.949414e+00              2             50              0              8   1.337571e+01   9.263332e-02   8.723778e-01
          2000   6.947764e-01   3.643259e+00              2             50              0              9   1.333770e+01   1.024165e-01   8.897939e-01
          2500   6.971088e-01   4.605261e+00              1             47              0              8   1.347156e+01   8.612267e-02   8.766648e-01
          3000   6.933501e-01   5.565386e+00              1             49              1              6   1.326874e+01   9.041733e-02   8.687235e-01
          3500   7.150964e-01   6.537999e+00              1             45              0              8   1.342945e+01   1.093521e-01   8.823483e-01
          4000   7.189107e-01   7.534491e+00              1             46              0              8   1.312765e+01   1.168469e-01   8.748610e-01
          4500   6.826694e-01   8.647617e+00              1             48              0             10   1.301264e+01   1.061028e-01   8.547257e-01
          5000   7.137877e-01   9.472225e+00              2             50              0              8   1.293020e+01   1.280297e-01   8.621910e-01
          5500   7.027051e-01   1.044658e+01              1             46              0              8   1.321591e+01   1.308625e-01   8.641153e-01
          6000   7.040859e-01   1.149219e+01              1             47              0              8   1.298857e+01   1.169226e-01   8.677871e-01
          6500   7.002849e-01   1.239253e+01              2             49              0              9   1.289343e+01   1.058391e-01   8.649510e-01
          7000   7.070609e-01   1.335119e+01              1             50              0              9   1.289261e+01   9.259313e-02   8.620409e-01
          7500   7.027550e-01   1.432882e+01              2             50              0              9   1.308721e+01   1.060298e-01   8.520768e-01
          8000   6.911577e-01   1.524687e+01              1             50              0              7   1.262021e+01   1.266873e-01   8.253469e-01
          8500   6.839246e-01   1.632976e+01              1             47              0              7   1.298050e+01   1.266835e-01   8.512488e-01
