         r_bin          count          force            pmf
      0.675000            468   8.312480e+02   2.117598e+01
      0.725000          17485   4.235195e+02   0.000000e+00
      0.775000          46382  -9.788102e+00   4.894051e-01
      0.825000           7852  -3.940289e+02   2.019085e+01
      0.875000           7847  -4.173523e+02   4.105846e+01
      0.925000          31532   7.571468e+00   4.067989e+01
      0.975000          38144   7.626081e+01   3.686685e+01
      1.025000          25293  -1.647401e+02   4.510385e+01
      1.075000          21426  -2.832456e+01   4.652008e+01
      1.125000          29976  -1.705158e+02   5.504587e+01
      1.175000          26343  -1.304225e+02   6.156700e+01
      1.225000          30744  -1.840598e+02   7.076999e+01
      1.275000          21574  -2.752401e+02   8.453200e+01
      1.325000          14632  -4.242338e+02   1.057437e+02
      1.375000          18659  -3.799200e+02   1.247397e+02
      1.425000          16050  -4.348675e+02   1.464831e+02
      1.475000           9384  -3.318872e+02   1.630774e+02
      1.525000           7202  -8.621376e+01   1.673881e+02
      1.575000          11774   5.545110e+01   1.646156e+02
      1.625000          25783  -1.821316e+01   1.655262e+02
      1.675000          15440  -1.075281e+02   1.709026e+02
      1.725000           7395  -7.714233e+01   1.747597e+02
      1.775000           6044   6.499253e+01   1.715101e+02
      1.825000          14182  -1.192814e+02   1.774742e+02
      1.875000          12914  -1.240735e+02   1.836779e+02
      1.925000           8131  -1.616658e+02   1.917611e+02
      1.975000           8967  -1.588896e+02   1.997056e+02
      2.025000          14614  -5.844210e+01   2.026277e+02
      2.075000          12237  -3.621984e+01   2.044387e+02
      2.125000          14657  -6.889633e+01   2.078835e+02
      2.175000           5318  -1.270779e+02   2.142374e+02
      2.225000           8919   1.083865e+02   2.088181e+02
      2.275000          10719   3.154924e+01   2.072407e+02
      2.325000           7737  -1.177395e+01   2.078294e+02
      2.375000           7913  -6.213481e+01   2.109361e+02
      2.425000           5125  -1.101267e+02   2.164424e+02
      2.475000           4589   1.320793e+02   2.098385e+02
      2.525000           8797  -6.170975e+01   2.129239e+02
      2.575000           7712  -1.051515e+02   2.181815e+02
      2.625000           5589  -1.699198e+01   2.190311e+02
      2.675000          12166   5.363218e+01   2.163495e+02
      2.725000           6808  -9.076841e+00   2.168034e+02
      2.775000           7060  -6.233339e+01   2.199200e+02
      2.825000          11081  -1.184866e+02   2.258444e+02
      2.875000           3715  -2.320188e+02   2.374453e+02
      2.925000            521  -2.758391e+02   2.512372e+02
