         r_bin          count          force            pmf
      0.625000           6335   1.086361e+03   5.892574e+01
      0.675000          52808   7.260192e+02   2.262478e+01
      0.725000          25982   4.373599e+02   7.567790e-01
      0.775000          33920   1.513558e+01   0.000000e+00
      0.825000          23644  -2.441015e+02   1.220508e+01
      0.875000          17536  -2.768573e+02   2.604794e+01
      0.925000          28607  -2.466928e+02   3.838258e+01
      0.975000          22939  -2.964142e+02   5.320329e+01
      1.025000          24527  -9.990368e+01   5.819848e+01
      1.075000          18077  -1.018778e+02   6.329237e+01
      1.125000          25165  -2.148238e+01   6.436649e+01
      1.175000          11535  -7.221688e+01   6.797733e+01
      1.225000          17820  -1.410741e+02   7.503103e+01
      1.275000          18058  -2.325037e+02   8.665622e+01
      1.325000          14490  -2.102951e+02   9.717097e+01
      1.375000          13614  -3.021161e+02   1.122768e+02
      1.425000          11300  -3.589953e+02   1.302265e+02
      1.475000           8131  -3.774939e+02   1.491012e+02
      1.525000           2536  -4.145600e+02   1.698292e+02
      1.575000           3471  -2.431095e+02   1.819847e+02
      1.625000          14640  -2.163294e+02   1.928012e+02
      1.675000           9155  -2.857922e+02   2.070908e+02
      1.725000           3625  -3.303623e+02   2.236089e+02
      1.775000           4712  -2.983596e+02   2.385269e+02
      1.825000           7533  -1.638618e+02   2.467200e+02
      1.875000          12023  -9.680273e+01   2.515601e+02
      1.925000           7385  -1.454217e+02   2.588312e+02
      1.975000           7615  -1.255777e+02   2.651101e+02
      2.025000           5515  -1.635538e+02   2.732878e+02
      2.075000           5594  -1.396730e+02   2.802714e+02
      2.125000           5702  -1.280304e+02   2.866730e+02
      2.175000           7727  -1.266442e+02   2.930052e+02
      2.225000          10720  -7.243104e+01   2.966267e+02
      2.275000           9248  -7.513842e+01   3.003836e+02
      2.325000          13609  -3.248325e+01   3.020078e+02
      2.375000          16678  -2.550143e+01   3.032829e+02
      2.425000          12320  -6.295196e+01   3.064305e+02
      2.475000          12329  -7.479336e+01   3.101701e+02
      2.525000          11238  -6.303839e+01   3.133221e+02
      2.575000          13548  -8.075222e+01   3.173597e+02
      2.625000           6563   1.684501e+01   3.165174e+02
      2.675000           8013  -4.085344e+01   3.185601e+02
      2.725000           5919   1.608335e+00   3.184797e+02
      2.775000          12986  -6.556809e+01   3.217581e+02
      2.825000          14038  -1.498178e+02   3.292490e+02
      2.875000           9717  -2.925025e+02   3.438741e+02
      2.925000           2453  -4.811965e+02   3.679339e+02
