         r_bin          count          force            pmf
      0.725000           3656   4.963777e+02   3.001270e+00
      0.775000          39985   6.002540e+01   0.000000e+00
      0.825000          12507  -2.969190e+02   1.484595e+01
      0.875000          11764  -5.907727e+02   4.438458e+01
      0.925000           4225  -7.397571e+02   8.137244e+01
      0.975000           2683  -5.099101e+02   1.068679e+02
      1.025000           3344  -2.877908e+02   1.212575e+02
      1.075000          12994  -1.722890e+02   1.298719e+02
      1.125000          14019  -1.841346e+02   1.390787e+02
      1.175000          13857  -2.494766e+02   1.515525e+02
      1.225000          10145  -3.727003e+02   1.701875e+02
      1.275000           7736  -3.453475e+02   1.874549e+02
      1.325000           9008  -4.101950e+02   2.079646e+02
      1.375000          12100  -3.407705e+02   2.250032e+02
      1.425000          15517  -3.154686e+02   2.407766e+02
      1.475000          15673  -3.919305e+02   2.603731e+02
      1.525000           7722  -4.871109e+02   2.847287e+02
      1.575000           5736  -4.935219e+02   3.094048e+02
      1.625000           8061  -4.007642e+02   3.294430e+02
      1.675000           4695  -3.438477e+02   3.466353e+02
      1.725000           1885  -2.547645e+02   3.593736e+02
      1.775000           2560  -2.473461e+02   3.717409e+02
      1.825000           2821  -1.157563e+02   3.775287e+02
      1.875000           3978  -1.278568e+02   3.839215e+02
      1.925000           5791  -5.698171e+01   3.867706e+02
      1.975000          10109  -6.517742e+01   3.900295e+02
      2.025000           9283  -1.154547e+02   3.958022e+02
      2.075000           6358  -1.784994e+02   4.047272e+02
      2.125000           8241  -1.587173e+02   4.126631e+02
      2.175000           6358  -1.576852e+02   4.205473e+02
      2.225000           5994  -9.636654e+01   4.253656e+02
      2.275000           9826  -1.482705e+02   4.327792e+02
      2.325000           7899  -9.882709e+01   4.377205e+02
      2.375000           6861  -1.532783e+02   4.453844e+02
      2.425000           8183  -7.178123e+01   4.489735e+02
      2.475000           9304  -5.867713e+01   4.519074e+02
      2.525000           7964  -3.947682e+01   4.538812e+02
      2.575000           5784  -7.211432e+01   4.574869e+02
      2.625000           3508  -5.983637e+01   4.604787e+02
      2.675000           7819  -4.180890e+01   4.625692e+02
      2.725000           5308  -5.091829e+01   4.651151e+02
      2.775000           7652  -1.907311e+01   4.660687e+02
      2.825000           9246  -1.321388e+02   4.726757e+02
      2.875000           7832  -2.423136e+02   4.847914e+02
      2.925000            809  -3.343224e+02   5.015075e+02
