          step              r      E_metad_r      n_cont_CA   n_cont_heavy       n_saltbr        n_hbond           SASA           RMSD             Rg 
             0   7.538603e-01   0.000000e+00              2             57              0              6   1.481728e+01   0.000000e+00   7.145941e-01
           500   7.901382e-01   9.898821e-01              1             56              0              5   1.505865e+01   7.586717e-02   7.294210e-01
          1000   7.737263e-01   1.987905e+00              2             57              0              5   1.489994e+01   8.537063e-02   7.019428e-01
          1500   7.854986e-01   2.681012e+00              2             55              0              7   1.493237e+01   9.285763e-02   7.148106e-01
          2000   7.807643e-01   3.957930e+00              2             57              0              5   1.491092e+01   8.484832e-02   7.223768e-01
          2500   7.909236e-01   4.473369e+00              1             55              0              3   1.474449e+01   8.086005e-02   7.112160e-01
          3000   7.988013e-01   5.409555e+00              2             53              0              6   1.503997e+01   8.033586e-02   7.235257e-01
          3500   8.046910e-01   6.374762e+00              1             55              0              6   1.503216e+01   7.474276e-02   7.144686e-01
          4000   7.855927e-01   7.882871e+00              1             55              0              2   1.443624e+01   8.983737e-02   7.146577e-01
          4500   7.896840e-01   8.879392e+00              1             54              0              5   1.474931e+01   8.663464e-02   7.223099e-01
          5000   7.651427e-01   9.872267e+00              1             56              0              6   1.467736e+01   1.072126e-01   7.383649e-01
          5500   7.769080e-01   1.086573e+01              3             57              0              7   1.464010e+01   8.882484e-02   7.237433e-01
          6000   7.864241e-01   1.186067e+01              1             56              0              5   1.465831e+01   9.186639e-02   7.191351e-01
          6500   7.752884e-01   1.285454e+01              2             60              0              6   1.493394e+01   9.818723e-02   7.175246e-01
          7000   7.772156e-01   1.384023e+01              2             56              0              5   1.489906e+01   9.910860e-02   7.265636e-01
          7500   7.546246e-01   1.481283e+01              2             57              0              6   1.445865e+01   8.844421e-02   7.061593e-01
          8000   7.663317e-01   1.579970e+01              2             56              0              6   1.490373e+01   1.009938e-01   7.172089e-01
          8500   7.809968e-01   1.679385e+01              2             59              0              4   1.478769e+01   1.014556e-01   7.127654e-01
          9000   7.916112e-01   1.778005e+01              2             56              0              6   1.478367e+01   1.007359e-01   7.201171e-01
          9500   7.861919e-01   1.877441e+01              3             57              0              7   1.490071e+01   1.097530e-01   7.256883e-01
         10000   7.791324e-01   1.975577e+01              3             54              0              5   1.506291e+01   1.017443e-01   7.237247e-01
         10500   7.777615e-01   2.074969e+01              3             58              0              5   1.515488e+01   9.800381e-02   7.271629e-01
         11000   7.766174e-01   2.174732e+01              1             55              0              5   1.485392e+01   9.481972e-02   7.290983e-01
         11500   7.479284e-01   1.986408e+01              3             57              0              8   1.473540e+01   1.035185e-01   7.179597e-01
         12000   7.682036e-01   2.372382e+01              2             56              0              7   1.473097e+01   9.237813e-02   7.158250e-01
         12500   7.787124e-01   2.472281e+01              3             57              0              5   1.465942e+01   9.734280e-02   7.179658e-01
         13000   7.744226e-01   2.570599e+01              2             56              0              5   1.473096e+01   9.562003e-02   7.206136e-01
         13500   7.957726e-01   2.667370e+01              3             56              0              7   1.483886e+01   1.016909e-01   7.300188e-01
         14000   7.937229e-01   2.479750e+01              1             53              0              5   1.500250e+01   9.426977e-02   7.221880e-01
         14500   7.655592e-01   2.863147e+01              3             57              0              6   1.453681e+01   1.016714e-01   7.087164e-01
         15000   7.697930e-01   2.962182e+01              1             57              0              4   1.475856e+01   9.648274e-02   7.172418e-01
         15500   7.491100e-01   2.683423e+01              1             56              0              4   1.446270e+01   9.821148e-02   7.103171e-01
         16000   7.558151e-01   3.157504e+01              2             57              0              4   1.457481e+01   1.017937e-01   7.107203e-01
         16500   7.584509e-01   2.871086e+01              3             57              0              6   1.474292e+01   1.003103e-01   7.092731e-01
         17000   7.833222e-01   3.354883e+01              2             55              0              4   1.481313e+01   1.052251e-01   7.286007e-01
         17500   7.479018e-01   3.049893e+01              3             55              0              5   1.457592e+01   1.013164e-01   7.111376e-01
         18000   7.824317e-01   3.551875e+01              1             57              0              4   1.474835e+01   1.029251e-01   7.216909e-01
         18500   7.816268e-01   3.651597e+01              2             56              0              6   1.464593e+01   9.786196e-02   7.169190e-01
         19000   7.882599e-01   3.749880e+01              2             55              0              5   1.474938e+01   9.556329e-02   7.162304e-01
         19500   7.871629e-01   3.848936e+01              1             56              0              4   1.463307e+01   8.799631e-02   7.142715e-01
         20000   7.700441e-01   3.947979e+01              3             56              0              5   1.471917e+01   9.950916e-02   7.137612e-01
         20500   7.496402e-01   3.577608e+01              1             57              0              4   1.460325e+01   9.671922e-02   7.138733e-01
         21000   7.486553e-01   4.143658e+01              1             59              0              5   1.502138e+01   1.068104e-01   7.196660e-01
         21500   7.680159e-01   4.241802e+01              1             57              0              6   1.476396e+01   1.017863e-01   7.219481e-01
         22000   7.692599e-01   4.338416e+01              1             59              0              5   1.488238e+01   9.920378e-02   7.163311e-01
