         r_bin          count          force            pmf
      0.375000            430   1.167116e+03   2.828511e+01
      0.425000          13149   5.510505e+02   7.325843e-01
      0.475000          58208   1.465169e+01   0.000000e+00
      0.525000          10488  -4.420698e+02   2.210349e+01
      0.575000           4768  -8.940929e+02   6.680813e+01
      0.625000           6428  -7.448962e+02   1.040529e+02
      0.675000          20115  -5.400576e+02   1.310558e+02
      0.725000          12020  -5.126893e+02   1.566903e+02
      0.775000           9860  -4.837495e+02   1.808778e+02
      0.825000           6088  -5.000919e+02   2.058824e+02
      0.875000           4733  -4.458651e+02   2.281756e+02
      0.925000           3495  -3.180208e+02   2.440766e+02
      0.975000           6514  -1.621978e+02   2.521865e+02
      1.025000          11363  -1.911507e+02   2.617441e+02
      1.075000           5098  -2.659160e+02   2.750399e+02
      1.125000           2237  -2.197847e+02   2.860291e+02
      1.175000           4103  -2.116423e+02   2.966112e+02
      1.225000           7693  -1.605782e+02   3.046401e+02
      1.275000           7337  -2.094727e+02   3.151138e+02
      1.325000           1796  -2.398700e+02   3.271073e+02
      1.375000           5991   8.481815e+01   3.228664e+02
      1.425000          11334  -2.763263e+00   3.230045e+02
      1.475000           4986  -2.481892e+01   3.242455e+02
      1.525000           8229  -3.131584e+01   3.258113e+02
      1.575000           8733  -1.639177e+01   3.266308e+02
      1.625000          10082  -8.574110e+01   3.309179e+02
      1.675000          11133  -5.432623e+01   3.336342e+02
      1.725000           8483  -9.372336e+01   3.383204e+02
      1.775000           6961   7.737702e+01   3.344515e+02
      1.825000           6534  -1.236037e+02   3.406317e+02
      1.875000           4509  -4.573454e+01   3.429184e+02
      1.925000           6017  -4.557569e+01   3.451972e+02
      1.975000           7470  -1.363458e+02   3.520145e+02
      2.025000           4523  -3.636279e+01   3.538327e+02
      2.075000           2678  -7.108310e+01   3.573868e+02
      2.125000           3602   2.673055e+01   3.560503e+02
      2.175000           8011   9.480383e+01   3.513101e+02
      2.225000          10293  -1.213319e+01   3.519168e+02
      2.275000           6891   2.062991e+01   3.508853e+02
      2.325000           9100  -1.187800e+01   3.514792e+02
      2.375000           6548  -5.553702e+01   3.542560e+02
      2.425000           6444  -4.741692e+00   3.544931e+02
      2.475000           8197  -8.191751e+01   3.585890e+02
      2.525000          10707  -1.287550e+02   3.650267e+02
      2.575000           9881  -2.319848e+02   3.766260e+02
      2.625000           2140  -4.472605e+02   3.989890e+02
