          step              r      E_metad_r      n_cont_CA   n_cont_heavy       n_saltbr        n_hbond           SASA           RMSD             Rg 
             0   4.798972e-01   0.000000e+00              4             53              2             10   1.215267e+01   0.000000e+00   7.208760e-01
           500   4.925611e-01   9.909928e-01              2             49              2              9   1.226047e+01   5.959095e-02   7.285495e-01
          1000   4.719445e-01   1.983861e+00              2             50              2              8   1.240041e+01   7.549942e-02   7.215097e-01
          1500   4.699657e-01   2.981051e+00              3             51              2              9   1.225057e+01   7.021106e-02   7.259558e-01
          2000   4.889359e-01   3.975532e+00              3             50              2             11   1.237329e+01   8.527338e-02   7.314094e-01
          2500   4.872140e-01   4.946581e+00              3             50              2              9   1.239655e+01   8.763707e-02   7.390026e-01
          3000   5.040497e-01   5.501891e+00              3             48              2             10   1.223216e+01   8.186833e-02   7.313206e-01
          3500   4.894304e-01   6.914972e+00              2             50              2             11   1.243648e+01   8.240569e-02   7.309206e-01
          4000   4.884657e-01   7.886177e+00              3             48              2             12   1.226062e+01   8.523020e-02   7.295881e-01
          4500   4.958071e-01   8.331422e+00              2             48              2              8   1.224871e+01   1.150423e-01   7.313339e-01
          5000   5.063972e-01   9.286544e+00              3             50              2              9   1.217414e+01   1.016959e-01   7.343725e-01
          5500   4.935634e-01   1.025708e+01              3             50              2             11   1.228698e+01   1.103488e-01   7.401772e-01
          6000   4.903133e-01   1.174993e+01              3             50              2              9   1.236414e+01   9.106234e-02   7.352554e-01
          6500   4.943004e-01   1.274485e+01              4             51              2             10   1.234997e+01   9.081543e-02   7.321197e-01
          7000   4.960638e-01   1.309930e+01              4             49              2             10   1.212537e+01   1.029835e-01   7.305574e-01
          7500   4.759021e-01   1.470698e+01              3             48              2             12   1.220767e+01   1.104239e-01   7.376376e-01
          8000   4.846568e-01   1.569648e+01              4             49              2              9   1.230409e+01   1.199485e-01   7.243848e-01
          8500   4.843939e-01   1.669165e+01              4             51              2              9   1.224382e+01   1.087636e-01   7.371789e-01
          9000   4.938412e-01   1.768108e+01              2             50              2             11   1.224632e+01   1.004624e-01   7.487986e-01
          9500   4.907031e-01   1.867101e+01              3             51              2             11   1.229263e+01   1.027984e-01   7.443302e-01
         10000   4.864664e-01   1.966325e+01              2             49              2              8   1.228079e+01   9.010966e-02   7.376596e-01
         10500   4.989428e-01   2.065167e+01              2             50              2             11   1.247711e+01   1.007620e-01   7.332169e-01
         11000   4.856625e-01   2.163196e+01              3             50              2             10   1.218292e+01   9.239203e-02   7.281978e-01
         11500   4.700699e-01   2.262644e+01              2             50              2             10   1.234655e+01   7.742586e-02   7.273008e-01
         12000   4.834251e-01   2.361584e+01              3             49              2             10   1.231571e+01   8.467718e-02   7.244685e-01
         12500   4.777704e-01   2.460742e+01              3             50              2              9   1.240970e+01   8.010277e-02   7.277593e-01
         13000   4.798334e-01   2.560318e+01              3             49              2              9   1.231455e+01   7.582845e-02   7.287032e-01
         13500   4.794262e-01   2.659844e+01              3             50              2              9   1.230494e+01   8.607406e-02   7.315678e-01
         14000   4.796094e-01   2.759002e+01              2             47              2              8   1.228123e+01   8.783045e-02   7.349281e-01
         14500   4.853698e-01   2.857548e+01              4             49              2              9   1.242590e+01   1.052941e-01   7.438598e-01
         15000   4.931322e-01   2.760283e+01              3             50              2             10   1.228933e+01   9.316710e-02   7.409356e-01
         15500   4.854462e-01   3.054658e+01              2             49              2             10   1.213645e+01   1.059417e-01   7.412487e-01
         16000   4.816842e-01   3.154150e+01              3             49              2              9   1.233930e+01   9.911871e-02   7.478095e-01
         16500   4.899679e-01   3.253570e+01              3             48              2              8   1.222301e+01   9.592978e-02   7.383644e-01
         17000   4.807576e-01   3.351715e+01              3             50              2              9   1.222676e+01   9.601973e-02   7.330285e-01
         17500   4.914715e-01   3.450917e+01              3             50              2             10   1.242806e+01   1.003357e-01   7.419328e-01
         18000   5.023897e-01   3.313514e+01              3             50              2              9   1.259841e+01   1.043687e-01   7.332850e-01
         18500   4.784939e-01   3.648437e+01              4             50              2             10   1.221678e+01   1.107350e-01   7.344177e-01
         19000   4.736585e-01   3.748212e+01              3             50              2             10   1.233704e+01   1.196510e-01   7.466776e-01
         19500   4.758693e-01   3.846261e+01              3             49              2             11   1.217412e+01   9.956771e-02   7.318501e-01
