         r_bin          count          force            pmf
      0.375000            254   1.044710e+03   3.273708e+01
      0.425000          16281   6.136579e+02   2.054179e+00
      0.475000          53236   4.108359e+01   0.000000e+00
      0.525000          16634  -3.460710e+02   1.730355e+01
      0.575000           3021  -9.338186e+02   6.399448e+01
      0.625000           5865  -7.747687e+02   1.027329e+02
      0.675000          12632  -4.930581e+02   1.273858e+02
      0.725000          21923  -4.012313e+02   1.474474e+02
      0.775000          18926  -4.759736e+02   1.712461e+02
      0.825000           8338  -5.499627e+02   1.987442e+02
      0.875000           9935  -5.905272e+02   2.282706e+02
      0.925000          11952  -4.971396e+02   2.531275e+02
      0.975000           5482  -5.611655e+02   2.811858e+02
      1.025000           8596  -2.800093e+02   2.951863e+02
      1.075000          13099  -3.652711e+02   3.134498e+02
      1.125000           2733  -3.751939e+02   3.322095e+02
      1.175000           4506  -2.820921e+02   3.463141e+02
      1.225000           6581  -2.731124e+02   3.599698e+02
      1.275000          10235  -1.950933e+02   3.697244e+02
      1.325000           3824  -3.466327e+02   3.870561e+02
      1.375000            455  -3.179790e+02   4.029550e+02
      1.425000           1947  -6.992072e+01   4.064510e+02
      1.475000           9050  -1.170955e+02   4.123058e+02
      1.525000           5960  -1.564849e+02   4.201301e+02
      1.575000           2144  -2.105149e+02   4.306558e+02
      1.625000           3549  -8.323347e+01   4.348175e+02
      1.675000           9711  -1.379318e+02   4.417141e+02
      1.725000           4004  -2.156461e+02   4.524964e+02
      1.775000            651   3.952067e+00   4.522988e+02
      1.825000           3185   1.282426e+01   4.516576e+02
      1.875000           6963  -1.018880e+02   4.567520e+02
      1.925000           3648  -5.295757e+01   4.593998e+02
      1.975000           5903  -1.622600e+01   4.602111e+02
      2.025000           4592   1.141344e+02   4.545044e+02
      2.075000           9323  -1.886155e+00   4.545987e+02
      2.125000           5716  -4.006125e+01   4.566018e+02
      2.175000           4793   4.923096e+01   4.541402e+02
      2.225000           8484   3.362868e+00   4.539721e+02
      2.275000          11542  -1.243259e+01   4.545937e+02
      2.325000           5435  -3.895609e+01   4.565415e+02
      2.375000           4287  -5.875626e+01   4.594793e+02
      2.425000           7155  -5.448750e+01   4.622037e+02
      2.475000           5115   2.996418e+00   4.620539e+02
      2.525000          15606  -1.323423e+02   4.686710e+02
      2.575000           6627  -2.516385e+02   4.812529e+02
      2.625000           2633  -3.091681e+02   4.967113e+02
      2.675000             69  -4.167017e+02   5.175464e+02
