          step              r      E_metad_r      n_cont_CA   n_cont_heavy       n_saltbr        n_hbond           SASA           RMSD             Rg 
             0   4.798972e-01   0.000000e+00              4             53              2             10   1.215267e+01   0.000000e+00   7.208760e-01
           500   4.875250e-01   9.937273e-01              3             50              2              9   1.212672e+01   6.693225e-02   7.336600e-01
          1000   4.879396e-01   1.985896e+00              2             49              2             10   1.218425e+01   8.157105e-02   7.354150e-01
          1500   4.703079e-01   2.973053e+00              3             50              2              9   1.217271e+01   8.777977e-02   7.413529e-01
          2000   4.803124e-01   3.961841e+00              2             48              2              9   1.231600e+01   9.260295e-02   7.336310e-01
          2500   4.784443e-01   4.953057e+00              2             49              2             10   1.220817e+01   8.993533e-02   7.310845e-01
          3000   4.734820e-01   5.950908e+00              4             50              2             10   1.220984e+01   8.972486e-02   7.255049e-01
          3500   4.704991e-01   6.945792e+00              3             50              2             11   1.223741e+01   9.349409e-02   7.224082e-01
          4000   4.742089e-01   7.933010e+00              3             50              2             10   1.232795e+01   8.489347e-02   7.302609e-01
          4500   4.652591e-01   8.926760e+00              2             49              2              9   1.228804e+01   9.879916e-02   7.444868e-01
          5000   4.722646e-01   9.920297e+00              2             49              2              8   1.237418e+01   9.990389e-02   7.298987e-01
          5500   4.928497e-01   9.626709e+00              5             50              2              8   1.251859e+01   1.010406e-01   7.303632e-01
          6000   4.626913e-01   1.189586e+01              4             50              2              9   1.224718e+01   1.008374e-01   7.449323e-01
          6500   4.853965e-01   1.287402e+01              4             49              2              8   1.231127e+01   1.028066e-01   7.402597e-01
          7000   4.929433e-01   1.233788e+01              3             48              2              9   1.239047e+01   1.166032e-01   7.370243e-01
          7500   4.883073e-01   1.327034e+01              4             49              2             10   1.229745e+01   1.030445e-01   7.337994e-01
          8000   5.076178e-01   1.420802e+01              3             50              2             11   1.224834e+01   1.225769e-01   7.426693e-01
          8500   4.860758e-01   1.677799e+01              4             50              2              9   1.222880e+01   9.948332e-02   7.243738e-01
          9000   4.846155e-01   1.777597e+01              3             48              2             11   1.218227e+01   1.068303e-01   7.347024e-01
          9500   4.872078e-01   1.874667e+01              3             47              2              7   1.215676e+01   1.052658e-01   7.286370e-01
         10000   4.852633e-01   1.974170e+01              3             48              2              7   1.233275e+01   1.059253e-01   7.298462e-01
         10500   4.835020e-01   2.072293e+01              3             49              2             10   1.205565e+01   1.068559e-01   7.222564e-01
         11000   4.912217e-01   2.170554e+01              3             51              2             11   1.227907e+01   1.130459e-01   7.345214e-01
         11500   4.949970e-01   2.268431e+01              1             48              2              8   1.211143e+01   1.042661e-01   7.362197e-01
         12000   4.766915e-01   2.367458e+01              2             48              2             10   1.216998e+01   9.464201e-02   7.268418e-01
         12500   4.737769e-01   2.466256e+01              4             51              2              8   1.214166e+01   1.008553e-01   7.316051e-01
         13000   4.764593e-01   2.565396e+01              2             50              2              9   1.222682e+01   9.273330e-02   7.362955e-01
         13500   4.874260e-01   2.664898e+01              3             50              2              9   1.232765e+01   9.793512e-02   7.410325e-01
         14000   4.612065e-01   2.764363e+01              2             50              2             10   1.216491e+01   9.908056e-02   7.320898e-01
         14500   4.587099e-01   2.470104e+01              3             49              2              9   1.239548e+01   9.852751e-02   7.260206e-01
