         r_bin          count          force            pmf
      0.675000           3866   1.229337e+03   1.043070e+02
      0.725000          20724   9.720536e+02   5.570435e+01
      0.775000          49420   6.528529e+02   2.306171e+01
      0.825000          18308   3.640727e+02   4.858073e+00
      0.875000          33076   9.716146e+01   0.000000e+00
      0.925000          33697  -1.429976e+02   7.149879e+00
      0.975000          16147  -2.577399e+02   2.003687e+01
      1.025000          29208  -6.835678e+01   2.345471e+01
      1.075000          26611  -2.145316e+02   3.418129e+01
      1.125000          23572  -2.744190e+02   4.790224e+01
      1.175000          18280  -2.804209e+02   6.192329e+01
      1.225000          21503  -2.574437e+02   7.479547e+01
      1.275000          16727  -1.781855e+02   8.370475e+01
      1.325000          22472  -3.266078e+02   1.000351e+02
      1.375000           9880  -3.726177e+02   1.186660e+02
      1.425000          15932  -3.727822e+02   1.373051e+02
      1.475000          12501  -4.300334e+02   1.588068e+02
      1.525000           9527  -2.928444e+02   1.734490e+02
      1.575000          18137  -9.549696e+01   1.782239e+02
      1.625000          14825  -1.222755e+02   1.843376e+02
      1.675000          12056  -6.062388e+01   1.873688e+02
      1.725000          11916  -5.612826e+01   1.901753e+02
      1.775000           8702  -6.562984e+01   1.934567e+02
      1.825000           7550  -1.438470e+02   2.006491e+02
      1.875000           5892  -8.993273e+01   2.051457e+02
      1.925000          10715  -4.682768e+01   2.074871e+02
      1.975000           8208  -1.655150e+02   2.157629e+02
      2.025000           4752  -1.910825e+02   2.253170e+02
      2.075000           4588  -1.538359e+02   2.330088e+02
      2.125000           8431  -1.046557e+02   2.382416e+02
      2.175000           5131  -9.964483e+01   2.432238e+02
      2.225000           8797   2.731827e+01   2.418579e+02
      2.275000           5398  -1.052066e+01   2.423839e+02
      2.325000           4703   4.673460e+00   2.421503e+02
      2.375000           5998   2.893303e+01   2.407036e+02
      2.425000           5211  -2.916801e+00   2.408494e+02
      2.475000           3970   2.691623e+01   2.395036e+02
      2.525000           3474  -2.830999e+01   2.409191e+02
      2.575000           2027   1.400490e+01   2.402189e+02
      2.625000           4142  -1.014864e+01   2.407263e+02
      2.675000           2990  -1.176084e+01   2.413144e+02
      2.725000           3195  -4.292115e+01   2.434604e+02
      2.775000           4293  -4.729574e+01   2.458252e+02
      2.825000           1151   4.530568e+01   2.435599e+02
      2.875000           5614   6.432931e+01   2.403435e+02
      2.925000          13229  -8.637602e+01   2.446623e+02
      2.975000           5174  -1.969733e+02   2.545109e+02
      3.025000             80  -5.399357e+02   2.815077e+02
