         r_bin          count          force            pmf
      0.775000           1359   4.810955e+02   1.553794e+01
      0.825000          15517   2.614280e+02   2.466535e+00
      0.875000          14277   4.933070e+01   0.000000e+00
      0.925000          13702  -9.618306e+01   4.809153e+00
      0.975000           5084  -4.048548e+02   2.505189e+01
      1.025000          12801  -3.865144e+02   4.437761e+01
      1.075000          13000  -4.057937e+02   6.466730e+01
      1.125000           4874  -4.292135e+02   8.612797e+01
      1.175000           9279  -3.374309e+02   1.029995e+02
      1.225000          13129  -3.463854e+02   1.203188e+02
      1.275000           6142  -3.791684e+02   1.392772e+02
      1.325000           9992  -3.287000e+02   1.557122e+02
      1.375000           8379  -3.393101e+02   1.726777e+02
      1.425000           4883  -3.247288e+02   1.889142e+02
      1.475000           4351  -3.290969e+02   2.053690e+02
      1.525000           3226  -2.233072e+02   2.165344e+02
      1.575000           4870  -1.974024e+02   2.264045e+02
      1.625000           4174  -2.011410e+02   2.364615e+02
      1.675000           2597  -1.500827e+02   2.439657e+02
      1.725000           2277  -1.328018e+02   2.506058e+02
      1.775000           5794  -9.725759e+01   2.554686e+02
      1.825000           4424  -9.772217e+01   2.603547e+02
      1.875000           5122  -1.008315e+02   2.653963e+02
      1.925000           5503  -1.189692e+02   2.713448e+02
      1.975000           2250  -2.280564e+02   2.827476e+02
      2.025000           2448  -1.332198e+02   2.894086e+02
      2.075000           3196  -1.452604e+02   2.966716e+02
      2.125000           2684  -8.079021e+01   3.007111e+02
      2.175000           2636  -1.434624e+02   3.078842e+02
      2.225000            749  -1.536632e+02   3.155674e+02
      2.275000            776  -5.662357e+01   3.183986e+02
      2.325000           3906  -2.625765e+01   3.197115e+02
      2.375000           5668  -6.093273e+01   3.227581e+02
      2.425000           2968  -8.532812e+01   3.270245e+02
      2.475000           1028  -1.238264e+02   3.332158e+02
      2.525000           2969  -1.256761e+02   3.394996e+02
      2.575000           3139  -5.376982e+01   3.421881e+02
      2.625000           2337  -7.770744e+01   3.460735e+02
      2.675000           2329   1.401684e+01   3.453726e+02
      2.725000           6332  -2.745804e+01   3.467455e+02
      2.775000           2255  -1.216259e+01   3.473537e+02
      2.825000           2067  -3.617715e+01   3.491625e+02
      2.875000           5730   1.725571e+00   3.490763e+02
      2.925000          14065  -9.577370e+01   3.538649e+02
      2.975000           2912  -2.384426e+02   3.657871e+02
