         r_bin          count          force            pmf
      0.825000           3636   3.432199e+02   3.848811e+00
      0.875000          21867   7.697622e+01   0.000000e+00
      0.925000          12569  -1.303835e+02   6.519177e+00
      0.975000          11212  -4.138771e+02   2.721303e+01
      1.025000           3827  -4.900823e+02   5.171715e+01
      1.075000          15708  -3.926298e+02   7.134864e+01
      1.125000          14188  -4.162963e+02   9.216345e+01
      1.175000           6946  -4.143050e+02   1.128787e+02
      1.225000           8665  -4.572229e+02   1.357398e+02
      1.275000           3925  -3.454227e+02   1.530110e+02
      1.325000           3453  -3.993216e+02   1.729771e+02
      1.375000           1260  -2.625207e+02   1.861031e+02
      1.425000           3077  -1.097744e+02   1.915918e+02
      1.475000           2949  -7.594256e+01   1.953889e+02
      1.525000           6941  -1.263236e+02   2.017051e+02
      1.575000           2504  -1.545732e+02   2.094338e+02
      1.625000           2081  -1.124475e+02   2.150562e+02
      1.675000           4289  -1.215216e+02   2.211322e+02
      1.725000           2794  -1.111053e+02   2.266875e+02
      1.775000           2893  -1.593026e+02   2.346526e+02
      1.825000           3635  -1.139254e+02   2.403489e+02
      1.875000           3491  -7.877607e+01   2.442877e+02
      1.925000           4539  -1.382443e+02   2.511999e+02
      1.975000           2551  -1.029672e+02   2.563483e+02
      2.025000           2617  -1.839591e+02   2.655462e+02
      2.075000           1106  -1.547192e+02   2.732822e+02
      2.125000           1835  -7.940961e+00   2.736792e+02
      2.175000           5113  -7.176689e+01   2.772676e+02
      2.225000           3578  -4.403066e+01   2.794691e+02
      2.275000           5513   3.417503e+01   2.777604e+02
      2.325000           6837  -8.432023e+01   2.819764e+02
      2.375000           5306  -2.330688e+01   2.831417e+02
      2.425000           3144  -6.001155e+01   2.861423e+02
      2.475000           5530  -5.540340e+00   2.864193e+02
      2.525000           7172  -5.078576e+01   2.889586e+02
      2.575000           5635  -2.236319e+01   2.900768e+02
      2.625000           6569  -3.973719e+01   2.920636e+02
      2.675000           4695  -2.833128e+01   2.934802e+02
      2.725000           5435  -8.287741e-01   2.935216e+02
      2.775000           3148  -2.714292e+01   2.948788e+02
      2.825000           3732  -2.059517e+01   2.959085e+02
      2.875000           4591   1.631537e+01   2.950928e+02
      2.925000          11916  -8.308371e+01   2.992469e+02
      2.975000           4105  -2.032161e+02   3.094077e+02
      3.025000            423  -4.584891e+02   3.323322e+02
