          step              r      E_metad_r      n_cont_CA   n_cont_heavy       n_saltbr        n_hbond           SASA           RMSD             Rg 
             0   8.652810e-01   0.000000e+00              2             48              0              7   1.508517e+01   0.000000e+00   8.759846e-01
           500   9.069002e-01   9.439645e-01              2             47              0              8   1.540755e+01   7.907423e-02   9.006019e-01
          1000   9.125315e-01   1.937580e+00              2             48              0              7   1.559900e+01   1.083666e-01   9.038891e-01
          1500   9.118073e-01   2.922325e+00              2             47              0              8   1.568635e+01   1.074973e-01   9.050593e-01
          2000   8.923617e-01   3.814405e+00              2             46              0              6   1.563507e+01   1.223522e-01   8.962351e-01
          2500   9.046475e-01   4.753871e+00              2             49              0              6   1.552481e+01   1.326826e-01   8.996642e-01
          3000   9.095373e-01   5.856036e+00              2             45              0              6   1.548858e+01   1.436221e-01   9.010527e-01
          3500   9.166814e-01   6.796462e+00              2             50              0              5   1.534766e+01   1.229436e-01   8.886756e-01
          4000   9.130633e-01   7.793782e+00              2             41              0              5   1.554497e+01   1.226729e-01   9.062391e-01
          4500   8.983695e-01   8.517273e+00              2             48              0              5   1.515443e+01   1.394579e-01   8.861669e-01
          5000   9.113299e-01   9.756671e+00              2             48              0              7   1.507669e+01   1.513892e-01   8.879754e-01
          5500   8.894972e-01   1.041685e+01              2             43              0              7   1.510237e+01   1.465407e-01   8.809198e-01
          6000   9.131318e-01   1.168100e+01              2             48              0              7   1.551964e+01   1.615484e-01   9.070676e-01
          6500   8.874587e-01   1.233342e+01              2             45              0              6   1.522994e+01   1.624734e-01   8.878449e-01
          7000   8.966081e-01   1.358976e+01              2             44              0              8   1.567199e+01   1.552595e-01   8.985546e-01
          7500   8.741973e-01   1.429841e+01              2             42              0              5   1.532316e+01   1.554556e-01   8.868019e-01
          8000   8.886710e-01   1.528609e+01              2             49              0              7   1.535597e+01   1.626167e-01   8.995216e-01
          8500   8.797312e-01   1.627095e+01              2             48              0              6   1.527841e+01   1.836766e-01   8.891186e-01
          9000   8.867151e-01   1.726371e+01              2             49              0              6   1.544025e+01   1.759545e-01   9.060018e-01
          9500   8.675680e-01   1.823999e+01              2             51              0              8   1.550707e+01   1.637309e-01   8.780748e-01
         10000   8.793120e-01   1.922973e+01              2             45              0              6   1.536074e+01   1.567069e-01   8.711491e-01
         10500   8.703665e-01   2.022046e+01              2             45              0              6   1.530222e+01   1.462791e-01   8.868794e-01
         11000   9.122318e-01   2.088730e+01              2             50              0              8   1.542054e+01   1.546610e-01   8.890926e-01
         11500   8.702110e-01   2.216316e+01              2             44              0              7   1.509995e+01   1.554674e-01   8.700955e-01
         12000   8.889559e-01   2.313865e+01              2             48              0              6   1.557836e+01   1.659621e-01   8.831848e-01
         12500   9.033805e-01   2.371585e+01              2             49              0              8   1.533482e+01   1.716991e-01   8.803473e-01
         13000   8.988636e-01   2.501780e+01              2             47              0              6   1.552262e+01   1.808949e-01   9.017556e-01
         13500   9.121518e-01   2.568680e+01              2             45              0              5   1.568714e+01   1.974164e-01   8.963400e-01
         14000   9.140902e-01   2.667837e+01              2             45              0              6   1.559818e+01   1.930210e-01   9.065045e-01
         14500   8.751847e-01   2.780887e+01              2             46              0              7   1.561054e+01   2.067882e-01   9.130003e-01
         15000   9.148152e-01   2.860106e+01              2             46              0              7   1.557709e+01   1.843566e-01   9.155164e-01
         15500   8.866362e-01   2.970710e+01              1             45              0              6   1.545201e+01   1.952785e-01   9.024631e-01
         16000   8.836182e-01   3.070012e+01              2             44              0              7   1.521099e+01   2.036893e-01   9.026777e-01
         16500   8.731955e-01   3.169149e+01              1             46              0              6   1.526321e+01   2.059687e-01   8.912549e-01
