         r_bin          count          force            pmf
      0.675000            732   1.190969e+03   1.122980e+02
      0.725000          26632   8.976021e+02   6.741785e+01
      0.775000          39962   7.175463e+02   3.154053e+01
      0.825000          15129   5.267033e+02   5.205370e+00
      0.875000          33456   1.041074e+02   0.000000e+00
      0.925000          23764  -1.602237e+02   8.011184e+00
      0.975000          15934  -5.083425e+02   3.342831e+01
      1.025000          11927  -6.900178e+02   6.792920e+01
      1.075000           5177  -7.232836e+02   1.040934e+02
      1.125000          14814  -5.258455e+02   1.303857e+02
      1.175000          16344  -4.692368e+02   1.538475e+02
      1.225000           3588  -5.450002e+02   1.810975e+02
      1.275000           5561  -3.521270e+02   1.987039e+02
      1.325000           9173  -3.737742e+02   2.173926e+02
      1.375000           8969  -2.620204e+02   2.304936e+02
      1.425000           6808  -3.085301e+02   2.459201e+02
      1.475000           1555  -2.754875e+02   2.596945e+02
      1.525000           4834  -1.705173e+02   2.682203e+02
      1.575000           8996  -2.082888e+02   2.786348e+02
      1.625000           2576  -2.213095e+02   2.897003e+02
      1.675000           1103  -3.342816e+02   3.064143e+02
      1.725000           6019  -1.207239e+02   3.124505e+02
      1.775000           3832  -1.719640e+02   3.210487e+02
      1.825000           4440  -1.490714e+02   3.285023e+02
      1.875000           2844  -1.560173e+02   3.363032e+02
      1.925000           5683  -1.065256e+02   3.416294e+02
      1.975000           6644  -1.531623e+02   3.492876e+02
      2.025000           2199  -1.799830e+02   3.582867e+02
      2.075000           2909  -1.714530e+02   3.668594e+02
      2.125000           6900  -5.708457e+01   3.697136e+02
      2.175000           7064  -3.670169e+01   3.715487e+02
      2.225000           4494   7.027732e+01   3.680348e+02
      2.275000           7390  -6.431212e+01   3.712504e+02
      2.325000           7195  -2.450423e+01   3.724756e+02
      2.375000           3592   2.904727e+01   3.710233e+02
      2.425000          10629  -4.956895e+01   3.735017e+02
      2.475000           7532  -1.009988e+02   3.785516e+02
      2.525000           6725   4.174988e+01   3.764642e+02
      2.575000           6546   3.284168e+01   3.748221e+02
      2.625000          11205  -1.046658e+01   3.753454e+02
      2.675000           6606  -3.509575e+01   3.771002e+02
      2.725000           6917  -2.381130e+01   3.782907e+02
      2.775000           3223   3.380131e+01   3.766007e+02
      2.825000           3546  -1.164865e+02   3.824250e+02
      2.875000          10895  -4.772898e+01   3.848115e+02
      2.925000          11361  -1.441468e+02   3.920188e+02
      2.975000            476  -4.044489e+02   4.122412e+02
