         r_bin          count          force            pmf
      0.525000           4468   1.212412e+03   8.744042e+01
      0.575000          28257   9.271862e+02   4.108111e+01
      0.625000          29986   6.163678e+02   1.026272e+01
      0.675000          34904   2.052543e+02   0.000000e+00
      0.725000          32803  -1.223996e+02   6.119981e+00
      0.775000           5267  -9.954713e+02   5.589355e+01
      0.825000           4246  -1.050578e+03   1.084224e+02
      0.875000           2752  -6.056341e+02   1.387041e+02
      0.925000           4932  -2.549638e+02   1.514523e+02
      0.975000          21747  -2.339879e+02   1.631517e+02
      1.025000           4258  -3.846094e+02   1.823822e+02
      1.075000           2474  -4.035886e+02   2.025616e+02
      1.125000           3056  -2.687428e+02   2.159988e+02
      1.175000           2348  -2.754866e+02   2.297731e+02
      1.225000           1946  -1.452867e+02   2.370374e+02
      1.275000           3476  -1.025238e+02   2.421636e+02
      1.325000           3356  -9.020089e+01   2.466737e+02
      1.375000           2722  -1.281194e+01   2.473142e+02
      1.425000           4265  -1.275561e+02   2.536921e+02
      1.475000           2026  -1.454729e+02   2.609657e+02
      1.525000           2093  -1.424024e+02   2.680858e+02
      1.575000            693  -7.832365e+01   2.720020e+02
      1.625000           4878  -3.717058e+01   2.738605e+02
      1.675000           4545  -8.571418e+01   2.781462e+02
      1.725000           4381  -1.088543e+02   2.835890e+02
      1.775000           5206  -1.592234e+02   2.915501e+02
      1.825000           1604  -1.943174e+02   3.012660e+02
      1.875000           2215  -1.454919e+02   3.085406e+02
      1.925000            547  -1.623993e+02   3.166605e+02
      1.975000           2501  -7.843008e+00   3.170527e+02
      2.025000           4096  -3.501153e+01   3.188033e+02
      2.075000           2005  -1.360331e+02   3.256049e+02
      2.125000           1457  -3.968880e+00   3.258034e+02
      2.175000           1666  -1.903132e+02   3.353190e+02
      2.225000            374  -1.235380e+02   3.414959e+02
      2.275000           1187  -3.097476e+01   3.430447e+02
      2.325000           1228  -2.072122e+01   3.440807e+02
      2.375000            680  -6.834898e+01   3.474982e+02
      2.425000           1907   3.918097e+01   3.455391e+02
      2.475000           1653  -9.121145e+00   3.459952e+02
      2.525000           1360  -1.795711e+00   3.460850e+02
      2.575000           1213   5.952354e+01   3.431088e+02
      2.625000           3629  -1.272781e+01   3.437452e+02
      2.675000           5836   1.250351e+01   3.431200e+02
      2.725000           8918  -6.207627e+01   3.462238e+02
      2.775000           5008  -2.052536e+02   3.564865e+02
      2.825000             31  -4.485872e+02   3.789159e+02
